posicion,empresa,ubicacion,num_conv,n_vac,salario,fecha_inicio,fecha_fin,id_uuid,fechaActualizacion
JEFE PARA LA UNIDAD DE CONTABILIDAD,MUNICIPALIDAD DISTRITAL DE LA ENCAÑADA,CAJAMARCA - ENCAÑADA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 3,500.00",18/02/2025,03/03/2025,143e15c0-0415-4bf1-baae-922caf85023d,2025-02-18 18:11:46.117560
JEFE PARA LA UNIDAD DE CATASTRO,MUNICIPALIDAD DISTRITAL DE LA ENCAÑADA,CAJAMARCA - ENCAÑADA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 3,500.00",18/02/2025,03/03/2025,0f5b67f8-d811-4864-9183-3ac08bc18d91,2025-02-18 18:11:46.117560
PERSONAL DE LIMPIEZA Y MANTENIMIENTO,UNIDAD DE GESTION EDUCATIVA LOCAL CHOTA,CAJAMARCA - CHOTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 1,414.19",18/02/2025,03/03/2025,f5d8a8e5-3804-4337-892e-6e04793358dd,2025-02-18 18:11:46.117560
DEFENSOR PUBLICO DE ASISTENCIA LEGAL,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,CAJAMARCA - CAJABAMBA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-163,1,"S/. 5,264.19",17/02/2025,28/02/2025,0123124f-4ac7-42a7-b54a-2491983f29b0,2025-02-18 18:11:46.117560
APOYO ADMINISTRATIVO EN EL REGISTRO NACIONAL DE DEUDORES ALIMENTARIOS Y MOROSOS,PODER JUDICIAL,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-007,1,"S/. 1,420.00",17/02/2025,28/02/2025,1dd3837e-002d-40d2-9b8f-c7db5f9459b2,2025-02-18 18:11:46.117560
"APOYO EN LA ELABORACIÓN DE INFORMES, TRANSCRIPCIONES Y PROYECCIONES DE RESOLUCIONES",PODER JUDICIAL,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-007,1,S/. 001.00,17/02/2025,28/02/2025,deda63b6-471f-44f7-a3b2-438a105b6ebd,2025-02-18 18:11:46.117560
GESTOR LOCAL,PROGRAMA NACIONAL DE APOYO DIRECTO A LOS MAS POBRES,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-039,1,"S/. 2,000.00",17/02/2025,28/02/2025,153aaa6b-fa7e-4128-aa16-247de3b26199,2025-02-18 18:11:46.117560
COORDINADOR TECNICO ZONAL,PROGRAMA NACIONAL DE APOYO DIRECTO A LOS MAS POBRES,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-041,1,"S/. 3,500.00",17/02/2025,28/02/2025,9423a6c5-c558-4f83-98fc-63538cd3a201,2025-02-18 18:11:46.117560
TÉCNICO ADMINISTRATIVO (I) SECRETARIA,UNIDAD DE GESTION EDUCATIVA LOCAL DE LA PROVINCIA DE SANTA CRUZ,CAJAMARCA - SANTA CRUZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,S/. 001.91,17/02/2025,28/02/2025,890a9f6b-cb42-4402-9464-c98618eded21,2025-02-18 18:11:46.117560
ESPECIALISTA EN FINANZAS I,UNIDAD DE GESTION EDUCATIVA LOCAL DE LA PROVINCIA DE SANTA CRUZ,CAJAMARCA - SANTA CRUZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 2,600.00",17/02/2025,28/02/2025,7743d4a4-be57-4c1c-bf70-cc69ae819256,2025-02-18 18:11:46.117560
TÉCNICO ADMINISTRATIVO I (ALMACÉN),UNIDAD DE GESTION EDUCATIVA LOCAL DE LA PROVINCIA DE SANTA CRUZ,CAJAMARCA - SANTA CRUZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,S/. 001.91,17/02/2025,28/02/2025,e2841f40-ca1c-434b-9e5d-f7bf09d34266,2025-02-18 18:11:46.117560
"JEFE DE LA SUBGERENCIA DE DESARROLLO ECONÓMICO, SERVICIOS MUNICIPALES Y GESTIÓN AMBIENTAL",MUNICIPALIDAD DISTRITAL DE SAN LUIS,CAJAMARCA - SAN LUIS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 2,000.00",17/02/2025,28/02/2025,6731d020-6723-48ec-85ba-a1ae4d98c1a3,2025-02-18 18:11:46.117560
DEFENSOR PUBLICO EN EL NUEVO CODIGO PROCESAL PENAL,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,CAJAMARCA - PEDRO GALVEZ,D.LEG 1057 - DETERMINADO (SUPLENCIA)-162,1,"S/. 5,264.19",17/02/2025,28/02/2025,b8ac9a98-d105-4883-8234-13c945916743,2025-02-18 18:11:46.117560
PSICOLOGO,UNIDAD DE GESTION EDUCATIVA LOCAL CONTUMAZA,CAJAMARCA - CONTUMAZA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,4,"S/. 2,764.19",14/02/2025,27/02/2025,8ef30c0f-5659-4c40-96d7-c9180190f700,2025-02-18 18:11:46.117560
ESPECIALISTA EN PROCESOS ADMINISTRATIVOS DISCIPLINARIOS,UNIDAD DE GESTION EDUCATIVA LOCAL CONTUMAZA,CAJAMARCA - CONTUMAZA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,764.19",14/02/2025,27/02/2025,b9c45c0f-383f-4afb-9996-fca8ba60e0db,2025-02-18 18:11:46.117560
UN/A (01) PROFESIONAL SOCIAL COMUNITARIO PARA EL TRABAJO CON  HOMBRES - CEM SAN IGNACIO - CAJAMARCA,PROGR NAC PARA LA PREVENC Y ERRADIC DE LA VIOLENCIA CONTRA LAS MUJERES E INTEG DEL GRUP FAM-AURORA,CAJAMARCA - SAN IGNACIO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-030,1,"S/. 4,000.00",14/02/2025,27/02/2025,5c735e34-800d-4203-99b8-e966534c3e3c,2025-02-18 18:11:46.117560
INGENIERO EVALUADOR Y FORMULADOR DE PROYECTOS DE INVERSIÓN PÚBLICA,MUNICIPALIDAD PROVINCIAL DE CAJAMARCA,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 3,000.00",14/02/2025,27/02/2025,4ae3df27-42b4-4c41-943e-ade1dc7fdfd1,2025-02-18 18:11:46.117560
EJECUTOR COACTIVO,MUNICIPALIDAD PROVINCIAL DE CAJAMARCA,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 3,500.00",14/02/2025,27/02/2025,c5d93574-e8ea-40ea-b816-d46f4f71f404,2025-02-18 18:11:46.117560
COORDINADOR DE OBRAS POR ADMINISTRACIÓN INDIRECTA,MUNICIPALIDAD PROVINCIAL DE CAJAMARCA,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 4,000.00",14/02/2025,27/02/2025,cb6b8761-50c4-47a4-b890-7e360d7d23b0,2025-02-18 18:11:46.117560
COORDINADOR DE CULTURA,MUNICIPALIDAD PROVINCIAL DE CAJAMARCA,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 4,000.00",14/02/2025,27/02/2025,7578bba1-abb6-4560-9dc3-ca949db9cb14,2025-02-18 18:11:46.117560
ESPECIALISTA EN MAIZ,INSTITUTO NACIONAL DE INNOVACION AGRARIA,CAJAMARCA - LOS BAÑOS DEL INCA,728-034,1,S/. 001.00,14/02/2025,27/02/2025,70de50d7-6a4f-4acf-bb3a-fa6e50882a74,2025-02-18 18:11:46.117560
PERSONAL DE MANTENIMIENTO,UNIDAD DE GESTION EDUCATIVA LOCAL CONTUMAZA,CAJAMARCA - CHILETE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,414.19",14/02/2025,27/02/2025,52993690-eed5-421f-826f-8936c3073d3d,2025-02-18 18:11:46.117560
COORDINADOR (A) DE INNOVACIÓN Y SOPORTE TECNOLÓGICO,UNIDAD DE GESTION EDUCATIVA LOCAL CONTUMAZA,CAJAMARCA - CONTUMAZA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,3,"S/. 1,614.19",14/02/2025,27/02/2025,f3e80044-d9a5-4985-9d9c-11f514befef0,2025-02-18 18:11:46.117560
PERSONAL DE VIGILANCIA,UNIDAD DE GESTION EDUCATIVA LOCAL CONTUMAZA,CAJAMARCA - CONTUMAZA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,414.19",14/02/2025,27/02/2025,794f2c5a-d026-44ad-b12f-a60e6f6bbbfe,2025-02-18 18:11:46.117560
"PROFESIONAL EN TECNOLOGÍA MÉDICA CON MENCIÓN EN TERAPIA FÍSICA, OCUPACIONAL O DE LENGUAJE PARA CEBE",UNIDAD DE GESTION EDUCATIVA LOCAL CONTUMAZA,CAJAMARCA - CONTUMAZA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,2,"S/. 2,964.19",14/02/2025,27/02/2025,ba2ed7b5-b685-492d-b092-8b6555f6932d,2025-02-18 18:11:46.117560
TÉCNICO/A EN FARMACIA,UNIDAD EJECUTORA SALUD SAN IGNACIO,CAJAMARCA - SAN IGNACIO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 1,200.00",13/02/2025,26/02/2025,ae7e2fb6-37dc-47f0-8521-bdb353a09d84,2025-02-18 18:11:46.117560
OBSTETRA,HOSPITAL SANTA MARIA DE CUTERVO,CAJAMARCA - CUTERVO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,064.19",13/02/2025,26/02/2025,ac15d54b-ce07-4b3c-8692-4652c542798c,2025-02-18 18:11:46.117560
MÉDICO ESPECIALISTA EN PEDIATRÍA,HOSPITAL SANTA MARIA DE CUTERVO,CAJAMARCA - CUTERVO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 8,264.19",13/02/2025,26/02/2025,4ae340eb-42a0-43b2-91ed-09c0a91ceff7,2025-02-18 18:11:46.117560
TÉCNICO/A EN ENFERMERIA,UNIDAD EJECUTORA SALUD SAN IGNACIO,CAJAMARCA - SAN IGNACIO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 1,800.00",13/02/2025,26/02/2025,a666841b-a528-46d3-a246-21bbc8950cb8,2025-02-18 18:11:46.117560
MÉDICO EN SALUD OCUPACIONAL,HOSPITAL SANTA MARIA DE CUTERVO,CAJAMARCA - CUTERVO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 5,464.19",13/02/2025,26/02/2025,d2472ebd-865e-4e63-a6eb-b5104ec28c76,2025-02-18 18:11:46.117560
GERENCIA DE TURISMO Y MEDIO AMBIENTE,MUNICIPALIDAD DISTRITAL DE UTCO,CAJAMARCA - UTCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,500.00",13/02/2025,26/02/2025,1d58475a-8f19-4967-adcc-8bc299b5ced4,2025-02-18 18:11:46.117560
SUBGERENTE DE PRE INVERSION,MUNICIPALIDAD DISTRITAL DE UTCO,CAJAMARCA - UTCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 3,000.00",13/02/2025,26/02/2025,81ef986e-2436-4606-b17b-2b10558e44ba,2025-02-18 18:11:46.117560
PROFESIONAL III PARA EQUIPO ITINERANTE DE CONVIVENCIA ESCOLAR,UNIDAD DE GESTION EDUCATIVA LOCAL SAN MARCOS - UGEL SAN MARCOS,CAJAMARCA - PEDRO GALVEZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-9,1,"S/. 3,064.19",13/02/2025,26/02/2025,25f84796-1d92-4b9d-a983-9a66eb8ba0cc,2025-02-18 18:11:46.117560
PSICOLOGO,UNIDAD DE GESTION EDUCATIVA LOCAL SAN MARCOS - UGEL SAN MARCOS,CAJAMARCA - PEDRO GALVEZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-9,7,"S/. 2,764.19",13/02/2025,26/02/2025,69733a10-9af0-4afa-abc9-7b4857c49ed4,2025-02-18 18:11:46.117560
PERSONAL DE MANTENIMIENTO,UNIDAD DE GESTION EDUCATIVA LOCAL SAN MARCOS - UGEL SAN MARCOS,CAJAMARCA - PEDRO GALVEZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-9,10,"S/. 1,414.19",13/02/2025,26/02/2025,97fc3564-1814-472f-a632-b84011be2c8f,2025-02-18 18:11:46.117560
COORDINADOR DE INNOVACIÓN  Y SOPORTE TECNOLÓGICO,UNIDAD DE GESTION EDUCATIVA LOCAL SAN MARCOS - UGEL SAN MARCOS,CAJAMARCA - PEDRO GALVEZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-9,5,"S/. 1,614.19",13/02/2025,26/02/2025,3f2768af-e0bf-47de-9cb4-d013a11e34b2,2025-02-18 18:11:46.117560
REGISTRO CIVIL,MUNICIPALIDAD DISTRITAL DE UTCO,CAJAMARCA - UTCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,800.00",13/02/2025,26/02/2025,e50198fb-4b96-4a73-83f6-0accc462cb6a,2025-02-18 18:11:46.117560
RESPONSABLE DE LA OFICINA DE ABASTECIMIENTOS,MUNICIPALIDAD DISTRITAL DE UTCO,CAJAMARCA - UTCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,500.00",13/02/2025,26/02/2025,ee534697-287d-41b9-88fd-26d6bb2f535f,2025-02-18 18:11:46.117560
PROFESIONAL EN TECNOLOGÍA MÉDICA CON MENCIÓN EN TERAPIA FÍSICA,UNIDAD DE GESTION EDUCATIVA LOCAL SAN MARCOS - UGEL SAN MARCOS,CAJAMARCA - PEDRO GALVEZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-9,1,"S/. 2,964.19",13/02/2025,26/02/2025,42922cce-ccfb-422f-8856-7c459c771942,2025-02-18 18:11:46.117560
JEFE DE COMUNICACIONES,UNIDAD DE GESTION EDUCATIVA LOCAL CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (SUPLENCIA)-002,1,"S/. 2,064.19",12/02/2025,25/02/2025,16d2b96e-4690-41ee-aed0-7668742dc43b,2025-02-18 18:11:46.117560
TÉCNICO ADMINISTRATIVO I (ALMACÉN),MUNICIPALIDAD DISTRITAL DE UCHURACCAY,AYACUCHO - UCHURACCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,600.00",18/02/2025,03/03/2025,2fe8eccb-a61f-4e18-989b-17111cbc0a68,2025-02-18 18:11:46.117560
ESPECIALISTA LEGAL,PODER JUDICIAL,AYACUCHO - CORACORA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,1,"S/. 2,972.00",18/02/2025,03/03/2025,5d864d60-a53f-458e-9e27-4fae00d1e17e,2025-02-18 18:11:46.117560
SECRETARIA EJECUTIVA,MUNICIPALIDAD DISTRITAL DE UCHURACCAY,AYACUCHO - UCHURACCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,200.00",18/02/2025,03/03/2025,a46b0d97-10a1-49d6-8b8e-1cb3bb32123e,2025-02-18 18:11:46.117560
"PROMOTOR SOCIAL, RESP. DE DEMUNA, OMAPED Y CIAM:",MUNICIPALIDAD DISTRITAL DE UCHURACCAY,AYACUCHO - UCHURACCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,900.00",18/02/2025,03/03/2025,3454b29d-00bd-4885-9861-f7fc33c48705,2025-02-18 18:11:46.117560
"OPERADOR DE MAQUINARIA PESADA, RETROEXCAVADORA",MUNICIPALIDAD DISTRITAL DE UCHURACCAY,AYACUCHO - UCHURACCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,300.00",18/02/2025,03/03/2025,92f51b05-e009-47f5-9163-07ea8fcce2d7,2025-02-18 18:11:46.117560
"OPERADOR DE MAQUINARIA PESADA, EXCAVADORA",MUNICIPALIDAD DISTRITAL DE UCHURACCAY,AYACUCHO - UCHURACCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,800.00",18/02/2025,03/03/2025,1607ca6d-9083-4ee1-8de2-d4673a8cac4e,2025-02-18 18:11:46.117560
JEFE DE UNIDAD DE ABASTECIMIENTO,MUNICIPALIDAD DISTRITAL DE UCHURACCAY,AYACUCHO - UCHURACCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,400.00",18/02/2025,03/03/2025,3dde17ff-53f7-426a-9c0b-75bad629697c,2025-02-18 18:11:46.117560
JEFE DE RECURSOS HUMANOS,MUNICIPALIDAD DISTRITAL DE UCHURACCAY,AYACUCHO - UCHURACCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,200.00",18/02/2025,03/03/2025,225ea930-9258-4e4b-915a-6de62bd27fc5,2025-02-18 18:11:46.117560
ESPECIALISTA EN TRIBUTACIÓN II,MUNICIPALIDAD DISTRITAL DE UCHURACCAY,AYACUCHO - UCHURACCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,900.00",18/02/2025,03/03/2025,04263f00-43fb-4c93-85b2-6da062cbdf64,2025-02-18 18:11:46.117560
ESPECIALISTA JUDICIAL DE SALA,PODER JUDICIAL,AYACUCHO - AYACUCHO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,1,"S/. 3,722.00",18/02/2025,03/03/2025,e7eb38a8-5a22-4bae-af4d-caebd3855df1,2025-02-18 18:11:46.117560
UN (01) ESPECIALISTA EN INOCUIDAD ALIMENTARIA Y SALUD AMBIENTAL- REGIÓN AYACUCHO,MINISTERIO DE SALUD,AYACUCHO - AYACUCHO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-24,1,"S/. 8,000.00",18/02/2025,03/03/2025,55832705-9105-4944-b065-0f69cf879b79,2025-02-18 18:11:46.117560
ESPECIALISTA JUDICIAL DE JUZGADO,PODER JUDICIAL,AYACUCHO - AYACUCHO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,1,"S/. 2,972.00",18/02/2025,03/03/2025,8e4e85ef-db9a-4d6b-b1a8-438dd50faa78,2025-02-18 18:11:46.117560
ESPECIALISTA LEGAL,PODER JUDICIAL,AYACUCHO - AYACUCHO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,1,"S/. 2,972.00",18/02/2025,03/03/2025,5576a602-2879-4eca-936b-06abc40876c3,2025-02-18 18:11:46.117560
ASISTENTE JURISDICCIONAL DE JUZGADO,PODER JUDICIAL,AYACUCHO - AYACUCHO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-007,1,"S/. 2,572.00",18/02/2025,03/03/2025,145236f9-2544-417d-ad29-ca04b1425b46,2025-02-18 18:11:46.117560
UNIDAD DE TESORERIA.,MUNICIPALIDAD DISTRITAL DE CARMEN ALTO,AYACUCHO - CARMEN ALTO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,400.00",18/02/2025,03/03/2025,4ed1486b-617d-44b0-8388-7f1d6ff97dde,2025-02-18 18:11:46.117560
SUB GERENTE DE DESARROLLO ECONOMICO LOCAL Y MEDIO AMBIENTE.,MUNICIPALIDAD DISTRITAL DE CARMEN ALTO,AYACUCHO - CARMEN ALTO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,800.00",18/02/2025,03/03/2025,3e79d161-0ba0-47db-99db-420a07193115,2025-02-18 18:11:46.117560
RESPONSABLE DE DIVISION DE DEFENSA CIVIL Y GESTION DE RIESGOS DE DESASTRES.,MUNICIPALIDAD DISTRITAL DE CARMEN ALTO,AYACUCHO - CARMEN ALTO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,200.00",18/02/2025,03/03/2025,47d93da7-0f24-4b1a-9031-7e8384458e50,2025-02-18 18:11:46.117560
"JEFE DE LA OFICINA DE PLANIFICACIÒN, PRESUPUESTO Y RACIONALIZACIÒN.",MUNICIPALIDAD DISTRITAL DE CARMEN ALTO,AYACUCHO - CARMEN ALTO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,600.00",18/02/2025,03/03/2025,bc7e875b-8aee-4155-a905-1167d8d3d3ab,2025-02-18 18:11:46.117560
JEFE DE LA OFICINA DE ASESORÍA JURÍDICA.,MUNICIPALIDAD DISTRITAL DE CARMEN ALTO,AYACUCHO - CARMEN ALTO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,600.00",18/02/2025,03/03/2025,56a9c1be-267c-4e74-baf1-8fe77d0e8c1e,2025-02-18 18:11:46.117560
JEFE DE LA DIVISIÓN DE SUPERVISION Y LIQUIDACION DE OBRAS.,MUNICIPALIDAD DISTRITAL DE CARMEN ALTO,AYACUCHO - CARMEN ALTO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,200.00",18/02/2025,03/03/2025,c5b8fbc5-ab5d-40de-961e-88d1b5d8d7c2,2025-02-18 18:11:46.117560
JEFE DE LA DIVISIÓN DE CATASTRO Y DESARROLLO URBANO.,MUNICIPALIDAD DISTRITAL DE CARMEN ALTO,AYACUCHO - CARMEN ALTO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,200.00",18/02/2025,03/03/2025,07a9df0b-b576-450c-be1c-f4e59a296c9a,2025-02-18 18:11:46.117560
ESPECIALISTA EN CONTRATACIONES Y ADQUISICIONES.,MUNICIPALIDAD DISTRITAL DE CARMEN ALTO,AYACUCHO - CARMEN ALTO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,200.00",18/02/2025,03/03/2025,49ee947f-2606-4d93-95a6-7c2f7c1e0766,2025-02-18 18:11:46.117560
TECNICOS DEPORTIVO CAS DE NÚCLEO DE LA INICIATIVA PEDAGOGICA WIÑAQ,UNIDAD EJECUTORA EDUCACION HUANTA,AYACUCHO - HUANTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-010,2,"S/. 3,364.19",18/02/2025,03/03/2025,43cbf150-876f-4707-814b-8177ae08d1ee,2025-02-18 18:11:46.117560
RESPONSABLE DE BIENESTAR SOCIAL DE CRFA.,UNIDAD EJECUTORA EDUCACION HUANTA,AYACUCHO - HUANTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-016,1,"S/. 2,764.19",18/02/2025,03/03/2025,ac5592a9-229f-44a4-92a0-6708dd14f9b9,2025-02-18 18:11:46.117560
PSICÓLOGOS (AS) – JEC:,UNIDAD EJECUTORA EDUCACION HUANTA,AYACUCHO - HUANTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-023,11,"S/. 2,764.19",18/02/2025,03/03/2025,8033a324-f542-4c70-9fbd-6642c9c77254,2025-02-18 18:11:46.117560
