posicion,empresa,ubicacion,num_conv,n_vac,salario,fecha_inicio,fecha_fin,id_uuid,fechaActualizacion
"""ESPECIALISTA DE SUPERVISIÓN II DE OFICINA DESCONCENTRADA DE SERVICIOS  (ODS) AMAZONAS""",SUPERINTENDENCIA NAC.SERV.DE SANEAMIENTO,AMAZONAS - CHACHAPOYAS,D.LEG 1057 - INDETERMINADO-020,1,"S/. 7,000.00",03/03/2025,14/03/2025,b1958c75-e59d-41d5-beab-e9cd3fab7a80,2025-03-07 02:35:27.773160
TÉCNICO DE SERVICIOS.,INSTITUTO DE INVESTIGACIONES DE LA AMAZONIA PERUANA,AMAZONAS - NIEVA,728-01,1,"S/. 1,392.11",03/03/2025,14/03/2025,6aaa8303-7f94-4517-a1a4-a5cb52df039e,2025-03-07 02:35:27.773160
"""GESTOR/A AMBIENTAL DE OFICINA DESCONCENTRADA DE SERVICIOS  (ODS) AMAZONAS""",SUPERINTENDENCIA NAC.SERV.DE SANEAMIENTO,AMAZONAS - CHACHAPOYAS,D.LEG 1057 - INDETERMINADO-019,1,"S/. 8,000.00",03/03/2025,14/03/2025,95b83806-575b-4e4c-b7c3-202b4bcf560c,2025-03-07 02:35:27.773160
GESTORES LOCALES,PROGRAMA NACIONAL DE APOYO DIRECTO A LOS MAS POBRES,AMAZONAS - BAGUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-056,2,"S/. 2,000.00",03/03/2025,14/03/2025,71239302-4141-4e43-9417-673e53eb694c,2025-03-07 02:35:27.773160
COORDINADOR TECNICO ZONAL,PROGRAMA NACIONAL DE APOYO DIRECTO A LOS MAS POBRES,AMAZONAS - BAGUA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-052,1,"S/. 3,500.00",03/03/2025,14/03/2025,5fa4ad1e-000a-4476-ace9-76802bfa553e,2025-03-07 02:35:27.773160
ASISTENTE JURISDICCIONAL,PODER JUDICIAL,AMAZONAS - BAGUA GRANDE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,572.00",27/02/2025,12/03/2025,2cbba2c2-898e-4f2d-a5cb-54d4775395e2,2025-03-07 02:35:27.773160
CONTRATAR LOS SERVICIOS DE UN/A (01) ESPECIALISTA TÉCNICO 2 PARA BRINDAR APOYO EN LA UNIDAD REGIONAL AMAZONAS.,PROGRAMA DE COMPENSACIONES PARA LA COMPETITIVIDAD,AMAZONAS - BAGUA GRANDE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 4,000.00",27/02/2025,12/03/2025,ad2e90ce-d612-4b7f-8663-691075ccdd49,2025-03-07 02:35:27.773160
ESPECIALISTA JUDICIAL DE AUDIENCIA,PODER JUDICIAL,AMAZONAS - BAGUA GRANDE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,972.00",27/02/2025,12/03/2025,b028d046-d8fe-4f0d-8b6d-a706f1207ad4,2025-03-07 02:35:27.773160
ESPECIALISTA JUDICIAL DE JUZGADO,PODER JUDICIAL,AMAZONAS - BAGUA GRANDE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,972.00",27/02/2025,12/03/2025,0dc60c1f-3050-405e-81fb-fd385de774db,2025-03-07 02:35:27.773160
ANALISTA LEGAL,DEFENSORIA DEL PUEBLO,AMAZONAS - CHACHAPOYAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 4,035.81",25/02/2025,10/03/2025,9d7f6a9d-dc1c-41f0-b886-e74b48bc66ca,2025-03-07 02:35:27.773160
PERSONAL DE SEGURIDAD,UNIDAD DE GESTION EDUCATIVA BAGUA,AMAZONAS - ARAMANGO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,2,"S/. 1,289.19",24/02/2025,07/03/2025,5d0b2e45-5a55-4e66-8f45-f27d39ffd539,2025-03-07 02:35:27.773160
COORDINADOR(A) DE RESIDENCIA ESTUDIANTIL,UNIDAD DE GESTION EDUCATIVA BAGUA,AMAZONAS - ARAMANGO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 2,764.19",24/02/2025,07/03/2025,662c9eb9-f8b9-4afb-b889-3704fdc60a79,2025-03-07 02:35:27.773160
RESPONSABLE DE BIENESTAR SRE,UNIDAD DE GESTION EDUCATIVA BAGUA,AMAZONAS - BAGUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 2,764.19",24/02/2025,07/03/2025,fe417f44-af8b-48ef-bfd2-d622e110dcd1,2025-03-07 02:35:27.773160
PSICÓLOGO(A) DEL SERVICIO EDUCATIVO HOSPITALARIO,UNIDAD DE GESTION EDUCATIVA BAGUA,AMAZONAS - BAGUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-04,1,"S/. 2,764.00",24/02/2025,07/03/2025,82e4a7e4-0275-45d6-b7f2-ba3ec4d94a92,2025-03-07 02:35:27.773160
PROFESIONAL EN TECNOLOGÍA MÉDICA CON MENCIÓN EN TERAPIA FÍSICA PARA LOS PROGRAMAS DE INTERVENCIÓN TEMPRANA,UNIDAD DE GESTION EDUCATIVA BAGUA,AMAZONAS - BAGUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 2,964.19",24/02/2025,07/03/2025,17abf1f0-3683-4257-ab28-28c23a933510,2025-03-07 02:35:27.773160
"PROFESIONAL  EN TECNOLOGÍA  MÉDICA  CON MENCIÓN  EN  TERAPIA FÍSICA,  OCUPACIONAL  O  DE LENGUAJE PARA CEBE.",UNIDAD DE GESTION EDUCATIVA BAGUA,AMAZONAS - BAGUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,2,"S/. 2,964.19",24/02/2025,07/03/2025,04711710-6ac1-4fa2-a4f2-d2f3139cfed0,2025-03-07 02:35:27.773160
PERSONAL DE COCINA,UNIDAD DE GESTION EDUCATIVA BAGUA,AMAZONAS - BAGUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 1,289.19",24/02/2025,07/03/2025,ea6b6f6d-4335-4e75-bd10-5b195e4b976a,2025-03-07 02:35:27.773160
PSICOLOGO,UNIDAD DE GESTION EDUCATIVA BAGUA,AMAZONAS - BAGUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-5,8,"S/. 2,764.19",24/02/2025,07/03/2025,a446e872-630f-47c0-b1cf-1e93ac439907,2025-03-07 02:35:27.773160
PERSONAL DE MANTENIMIENTO,UNIDAD DE GESTION EDUCATIVA BAGUA,AMAZONAS - BAGUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-5,3,"S/. 1,414.19",24/02/2025,07/03/2025,45e6e26e-2f61-41f4-8f4f-c5bb2add5409,2025-03-07 02:35:27.773160
COORDINADOR (A) DE INNOVACIÓN Y SOPORTE TECNOLÓGICO,GOBIERNO REGIONAL DE AREQUIPA - UGE SUR,AREQUIPA - JOSE LUIS BUSTAMANTE Y RIVERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,614.19",06/03/2025,19/03/2025,85dca4c5-47f8-40be-9adb-59f5c060b57b,2025-03-07 02:35:27.773160
ESPECIALISTA LEGAL PAS DE UGEL,GOBIERNO REGIONAL DE AREQUIPA - UGE SUR,AREQUIPA - JOSE LUIS BUSTAMANTE Y RIVERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 5,264.19",06/03/2025,19/03/2025,9f145a60-d47d-4cfc-a5e6-a671cd233f00,2025-03-07 02:35:27.773160
PERSONAL DE VIGILANCIA,GOBIERNO REGIONAL DE AREQUIPA - UGE SUR,AREQUIPA - JOSE LUIS BUSTAMANTE Y RIVERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,414.19",06/03/2025,19/03/2025,d44fdd3b-f20c-4a29-adfa-f614c9db1b15,2025-03-07 02:35:27.773160
SUPERVISORES UGEL  - LEGAL,GOBIERNO REGIONAL DE AREQUIPA - UGE SUR,AREQUIPA - JOSE LUIS BUSTAMANTE Y RIVERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,764.19",06/03/2025,19/03/2025,5ae9d0c0-0ef9-43d1-81e0-843ad862816f,2025-03-07 02:35:27.773160
PERSONAL DE SERVICIO II,GOBIERNO REGIONAL DE AREQUIPA - UGE SUR,AREQUIPA - JOSE LUIS BUSTAMANTE Y RIVERO,276-001,1,"S/. 1,250.00",06/03/2025,19/03/2025,f3251fbf-1e74-4c2b-bda9-c19d87a67ec7,2025-03-07 02:35:27.773160
SUPERVISORES UGEL - INFRAESTRUCTURA,GOBIERNO REGIONAL DE AREQUIPA - UGE SUR,AREQUIPA - JOSE LUIS BUSTAMANTE Y RIVERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,764.19",06/03/2025,19/03/2025,df24bb06-c111-4a6b-a03c-04c478bc4620,2025-03-07 02:35:27.773160
SUPERVISORES UGEL- PEDAGOGÍA,GOBIERNO REGIONAL DE AREQUIPA - UGE SUR,AREQUIPA - JOSE LUIS BUSTAMANTE Y RIVERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,764.19",06/03/2025,19/03/2025,d5cb8a83-cee2-4202-a065-c817e4f07c56,2025-03-07 02:35:27.773160
TECNICO DEPORTIVO,GOBIERNO REGIONAL DE AREQUIPA - UGE SUR,AREQUIPA - JOSE LUIS BUSTAMANTE Y RIVERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,364.19",06/03/2025,19/03/2025,6f7faca3-bc30-4b34-9682-7ba56c280bcb,2025-03-07 02:35:27.773160
SUPERVISORES UGEL - ARTICULADOR,GOBIERNO REGIONAL DE AREQUIPA - UGE SUR,AREQUIPA - JOSE LUIS BUSTAMANTE Y RIVERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,764.19",06/03/2025,19/03/2025,6825a9ca-7110-4423-86b8-1dbf038f6410,2025-03-07 02:35:27.773160
TECNICO EN ESTADISTICA I,GOBIERNO REGIONAL DE AREQUIPA-HOSPITAL III REGIONAL-HONORIO DELGADO,AREQUIPA - AREQUIPA,276-01,2,"S/. 2,572.00",05/03/2025,18/03/2025,dc22a2e2-aa62-4af6-8d9d-85aab4b70bbd,2025-03-07 02:35:27.773160
TECNICO EN ESTADISTICA I,GOBIERNO REGIONAL DE AREQUIPA-HOSPITAL III REGIONAL-HONORIO DELGADO,AREQUIPA - AREQUIPA,276-01,1,"S/. 2,572.00",05/03/2025,18/03/2025,858ee51f-28a5-4b38-8693-296810a522a4,2025-03-07 02:35:27.773160
TECNICO EN FARMACIA,GOBIERNO REGIONAL DE AREQUIPA-HOSPITAL III REGIONAL-HONORIO DELGADO,AREQUIPA - AREQUIPA,276-01,2,"S/. 2,764.50",05/03/2025,18/03/2025,38f493fb-58a0-4211-b12c-cc63a566969a,2025-03-07 02:35:27.773160
TECNICO EN LABORATORIO,GERENCIA REGIONAL DE SALUD DEL GOBIERNO REGIONAL DE AREQUIPA,AREQUIPA - AREQUIPA,276-001,1,"S/. 2,755.00",05/03/2025,18/03/2025,7b7f915a-d0ea-4dee-a324-342eeaa70dd0,2025-03-07 02:35:27.773160
TECNICO EN LABORATORIO I,GOBIERNO REGIONAL DE AREQUIPA-HOSPITAL III REGIONAL-HONORIO DELGADO,AREQUIPA - AREQUIPA,276-01,2,"S/. 2,764.50",05/03/2025,18/03/2025,5cd91574-56e4-42e4-bc89-de79ff8be5f0,2025-03-07 02:35:27.773160
TECNICO EN NUTRICION I,GOBIERNO REGIONAL DE AREQUIPA-HOSPITAL III REGIONAL-HONORIO DELGADO,AREQUIPA - AREQUIPA,276-01,4,"S/. 2,764.50",05/03/2025,18/03/2025,aec13705-d1a6-4664-ab05-b94dfbc88bb4,2025-03-07 02:35:27.773160
TECNICO EN NUTRICION II,GOBIERNO REGIONAL DE AREQUIPA-HOSPITAL III REGIONAL-HONORIO DELGADO,AREQUIPA - AREQUIPA,276-01,3,"S/. 2,764.50",05/03/2025,18/03/2025,1a182f1d-d4f2-496d-9257-cf86f95a4673,2025-03-07 02:35:27.773160
TECNICO EN PROTESIS ORTOPEDICO II,GOBIERNO REGIONAL DE AREQUIPA-HOSPITAL III REGIONAL-HONORIO DELGADO,AREQUIPA - AREQUIPA,276-01,1,"S/. 2,764.50",05/03/2025,18/03/2025,e7337a91-f953-4830-8e00-e52f8a04676d,2025-03-07 02:35:27.773160
TECNICO EN RADIOLOGIA,GOBIERNO REGIONAL DE AREQUIPA-HOSPITAL III REGIONAL-HONORIO DELGADO,AREQUIPA - AREQUIPA,276-01,2,"S/. 2,764.50",05/03/2025,18/03/2025,9fc2bfac-8211-4345-873a-1fb2cea2448a,2025-03-07 02:35:27.773160
TECNICO ESPECIALIZADO EN RAYOS X,GOBIERNO REGIONAL DE AREQUIPA-HOSPITAL III REGIONAL-HONORIO DELGADO,AREQUIPA - AREQUIPA,276-01,4,"S/. 2,954.50",05/03/2025,18/03/2025,66b6b7e4-9a01-4474-8228-0cda69fe99f1,2025-03-07 02:35:27.773160
TECNICO/A ADMINISTRATIVO I,GERENCIA REGIONAL DE SALUD DEL GOBIERNO REGIONAL DE AREQUIPA,AREQUIPA - AREQUIPA,276-001,2,"S/. 1,202.00",05/03/2025,18/03/2025,a41de442-e2af-4211-aafe-6c859207407e,2025-03-07 02:35:27.773160
TECNICO/A ADMINISTRATIVO II,GERENCIA REGIONAL DE SALUD DEL GOBIERNO REGIONAL DE AREQUIPA,AREQUIPA - AREQUIPA,276-001,1,"S/. 1,202.00",05/03/2025,18/03/2025,df7a0e3d-8e50-4c0c-b2ff-4886b2e8ed27,2025-03-07 02:35:27.773160
TECNICO/A ADMINISTRATIVO III,GERENCIA REGIONAL DE SALUD DEL GOBIERNO REGIONAL DE AREQUIPA,AREQUIPA - AREQUIPA,276-001,1,"S/. 1,202.00",05/03/2025,18/03/2025,50ddd6ec-755e-44df-8680-3aae225cd578,2025-03-07 02:35:27.773160
TERAPISTA II,GOBIERNO REGIONAL DE AREQUIPA-HOSPITAL III REGIONAL-HONORIO DELGADO,AREQUIPA - AREQUIPA,276-01,1,"S/. 2,764.50",05/03/2025,18/03/2025,9b988978-29c5-4bb1-82d8-13af65c38a15,2025-03-07 02:35:27.773160
TRABAJADOR DE SERVICIOS GENERALES,GERENCIA REGIONAL DE SALUD DEL GOBIERNO REGIONAL DE AREQUIPA,AREQUIPA - AREQUIPA,276-001,3,"S/. 1,157.00",05/03/2025,18/03/2025,069775bc-86b2-4fdc-8ef0-9b98231a50fc,2025-03-07 02:35:27.773160
TRABAJADOR SOCIAL,GERENCIA REGIONAL DE SALUD DEL GOBIERNO REGIONAL DE AREQUIPA,AREQUIPA - AREQUIPA,276-001,1,"S/. 5,300.00",05/03/2025,18/03/2025,72bbed4b-33d5-4ec2-8acc-ef3dd3036776,2025-03-07 02:35:27.773160
TRABAJADOR SOCIAL,GERENCIA REGIONAL DE SALUD DEL GOBIERNO REGIONAL DE AREQUIPA,AREQUIPA - AREQUIPA,276-001,1,"S/. 5,300.00",05/03/2025,18/03/2025,6fd29e85-3038-4d02-b0f7-976a89043aea,2025-03-07 02:35:27.773160
UN COORDINADOR(A) DE INNOVACIÓN Y SOPORTE TECNOLÓGICO PARA LA IE. 40531 HONOFRE BENAVIDES DE TOMEPAMPA.,UGEL LA UNIÓN,AREQUIPA - TOMEPAMPA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-0003,1,"S/. 1,614.19",05/03/2025,18/03/2025,f0285c1f-053d-4dd8-bfcf-5da94e579696,2025-03-07 02:35:27.773160
ENFERMERA/O,GERENCIA REGIONAL DE SALUD DEL GOBIERNO REGIONAL DE AREQUIPA,AREQUIPA - MOLLENDO,276-001,9,"S/. 5,300.00",05/03/2025,18/03/2025,0d84d5e9-c69c-4930-a909-10fc0ea0fecb,2025-03-07 02:35:27.773160
ESPECIALISTA ADMINISTRATIVO I,GERENCIA REGIONAL DE SALUD DEL GOBIERNO REGIONAL DE AREQUIPA,AREQUIPA - MOLLENDO,276-001,2,"S/. 1,244.50",05/03/2025,18/03/2025,8f2f4dd5-6b08-4602-a23a-a1722790bc3a,2025-03-07 02:35:27.773160
