posicion,empresa,ubicacion,num_conv,n_vac,salario,fecha_inicio,fecha_fin,id_uuid,fechaActualizacion
JEFE DE LA UNIDAD EJECUTORA DE INVERSIONES UEI,MUNICIPALIDAD PROVINCIAL DE CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,800.00",28/02/2025,13/03/2025,10fd18a2-6812-40c2-827a-b6fbf936ac9b,2025-03-06 02:35:07.905588
JEFE DE PLANIFICACION,MUNICIPALIDAD PROVINCIAL DE CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,800.00",28/02/2025,13/03/2025,64d1967d-df75-4c5f-83d5-3839f785df3e,2025-03-06 02:35:07.905588
JEFE DE PRESUPUESTO,MUNICIPALIDAD PROVINCIAL DE CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,800.00",28/02/2025,13/03/2025,fe1f737b-eaa9-4def-9c69-f86fda5c3ac9,2025-03-06 02:35:07.905588
POLICIA MUNICIPAL,MUNICIPALIDAD PROVINCIAL DE CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,3,"S/. 1,300.00",28/02/2025,13/03/2025,b27a0d18-9d3a-4852-aff4-b54c9c2d23a9,2025-03-06 02:35:07.905588
RESPONSABLE DE ADQUISICIONES Y CONTRATACIONES,MUNICIPALIDAD PROVINCIAL DE CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,500.00",28/02/2025,13/03/2025,9d45f697-e5a1-4413-aeda-a060d53b1896,2025-03-06 02:35:07.905588
RESPONSABLE DE PCA,MUNICIPALIDAD PROVINCIAL DE CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,800.00",28/02/2025,13/03/2025,1dee32d3-3f67-4ee8-a6d9-fbd329ae409c,2025-03-06 02:35:07.905588
RESPONSABLE DE RELLENO SANITARIO,MUNICIPALIDAD PROVINCIAL DE CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,800.00",28/02/2025,13/03/2025,d4105d0c-ffc0-47ef-b571-3bfa35396c68,2025-03-06 02:35:07.905588
RESPONSABLE DE ULE,MUNICIPALIDAD PROVINCIAL DE CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,800.00",28/02/2025,13/03/2025,50e35bed-599f-465c-97d7-bcba94122e49,2025-03-06 02:35:07.905588
SUBGERENTE DE DESARROLLO AGROPECUARIO Y RIEGO,MUNICIPALIDAD PROVINCIAL DE CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,800.00",28/02/2025,13/03/2025,5e8f4f21-1399-44cb-ae50-092e795925db,2025-03-06 02:35:07.905588
SUBGERENTE DE MANTENIMIENTO Y MAQUINARIA,MUNICIPALIDAD PROVINCIAL DE CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,800.00",28/02/2025,13/03/2025,319dd39c-9ed9-45ce-aa17-38dfd9895888,2025-03-06 02:35:07.905588
SUBGERENTE DE PROTECCION Y CONTROL AMBIENTAL,MUNICIPALIDAD PROVINCIAL DE CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,800.00",28/02/2025,13/03/2025,29f5e88d-76f5-4f5e-9a03-5972b307b0d9,2025-03-06 02:35:07.905588
SUBGERENTE DE SEGURIDAD CIUDADANA,MUNICIPALIDAD PROVINCIAL DE CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,800.00",28/02/2025,13/03/2025,78fbbf57-c725-4538-a0c0-9eedc95899ff,2025-03-06 02:35:07.905588
SUBGERENTE DE SERVICIOS SOCIALES,MUNICIPALIDAD PROVINCIAL DE CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,800.00",28/02/2025,13/03/2025,a5c7403f-4823-488e-93c3-9a7050fb0e9d,2025-03-06 02:35:07.905588
SUBGERENTE DE TURISMO Y CULTURA,MUNICIPALIDAD PROVINCIAL DE CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,800.00",28/02/2025,13/03/2025,71aef1ca-a12e-478f-9916-b106b42d2520,2025-03-06 02:35:07.905588
SUPERVISOR DE AREAS VERDES,MUNICIPALIDAD PROVINCIAL DE CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,000.00",28/02/2025,13/03/2025,6549a50a-ab59-42d0-86b6-dc04a1622555,2025-03-06 02:35:07.905588
SUPERVISOR DE COMBUSTIBLE,MUNICIPALIDAD PROVINCIAL DE CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,800.00",28/02/2025,13/03/2025,c1e13109-1e8c-401e-8803-a448ec757b4a,2025-03-06 02:35:07.905588
SUPERVISOR DE COMEDORES,MUNICIPALIDAD PROVINCIAL DE CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,800.00",28/02/2025,13/03/2025,eb4256e2-5ae7-41a6-bb25-bc543ad8c0c3,2025-03-06 02:35:07.905588
SUPERVISOR DE PERSONAL,MUNICIPALIDAD PROVINCIAL DE CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,800.00",28/02/2025,13/03/2025,4d4d2495-0792-4476-8c3e-b986484e7107,2025-03-06 02:35:07.905588
TECNICO EN MANTENIMIENTO,MUNICIPALIDAD PROVINCIAL DE CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,800.00",28/02/2025,13/03/2025,e5c6dc6b-ae7c-44d0-9a0d-ba7341a4b355,2025-03-06 02:35:07.905588
ASISTENTE DE ADQUISICIONES Y CONTRATACIONES,MUNICIPALIDAD PROVINCIAL DE CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,800.00",28/02/2025,13/03/2025,eb79acb9-9e95-4080-9091-1c0341096202,2025-03-06 02:35:07.905588
COTIZADOR,MUNICIPALIDAD PROVINCIAL DE CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,500.00",28/02/2025,13/03/2025,48a29028-c3bc-430b-ab69-0eb0f1a2fed5,2025-03-06 02:35:07.905588
ASISTENTE ADMINISTRATIVO DE LA GERENCIA DE INFRAESTRUCTURA Y DESARROLLO TERRITORIAL,MUNICIPALIDAD DISTRITAL DE JESUS,CAJAMARCA - JESUS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,000.00",28/02/2025,13/03/2025,f954382e-284b-4fc0-a0eb-2e2d6a45d206,2025-03-06 02:35:07.905588
ASISTENTE ADMINISTRATIVO DE LA OFICINA DE GESTIÓN DE RECURSOS HUMANOS,MUNICIPALIDAD DISTRITAL DE JESUS,CAJAMARCA - JESUS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,400.00",28/02/2025,13/03/2025,e0ecbd1a-a93b-4fe2-adfc-e6f57f0ee8f6,2025-03-06 02:35:07.905588
ASISTENTE ADMINISTRATIVO DE LA SUB GERENCIA DE PLANEAMIENTO URBANO RURAL Y CATASTRO,MUNICIPALIDAD DISTRITAL DE JESUS,CAJAMARCA - JESUS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,500.00",28/02/2025,13/03/2025,ef43f0da-c5f3-40b0-87e0-0cbee1843512,2025-03-06 02:35:07.905588
"ASISTENTE ADMINISTRATIVO DE LA SUG GERENCIA DE RECURSOS NATURALES, RESIDUOS SOLIDOS Y GESTIÓN AMBIENTAL",MUNICIPALIDAD DISTRITAL DE JESUS,CAJAMARCA - JESUS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,900.00",28/02/2025,13/03/2025,50c7a85c-6f03-4fa0-bb2f-6d766e033193,2025-03-06 02:35:07.905588
ASISTENTE ADMINISTRATIVO DE LA UNIDAD DE GESTIÓN MUNICIPAL,MUNICIPALIDAD DISTRITAL DE JESUS,CAJAMARCA - JESUS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,600.00",28/02/2025,13/03/2025,fc61639a-f914-4a63-8324-8a4f3535dabb,2025-03-06 02:35:07.905588
ASISTENTE ADMINISTRATIVO DE LA ÁREA TECNICA DE SANEAMIENTO MUNICIPAL,MUNICIPALIDAD DISTRITAL DE JESUS,CAJAMARCA - JESUS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,700.00",28/02/2025,13/03/2025,8b842a9c-4f8f-47c7-bffc-3a0a4b312b3e,2025-03-06 02:35:07.905588
ASISTENTE ADMINISTRATIVO PARA LA GERENCIA MUNICIPAL,MUNICIPALIDAD DISTRITAL DE JESUS,CAJAMARCA - JESUS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,000.00",28/02/2025,13/03/2025,56b1266b-ce1b-4df5-856e-18bd362dcee0,2025-03-06 02:35:07.905588
ASISTENTE TÉCNICO DE LA OFICINA DE IMAGEN Y RELACIONES INSTITUCIONALES,MUNICIPALIDAD DISTRITAL DE JESUS,CAJAMARCA - JESUS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,600.00",28/02/2025,13/03/2025,cac0ffc7-078d-4487-8f53-7d8cf798f298,2025-03-06 02:35:07.905588
"ASISTENTE TÉCNICO DE LA SUG GERENCIA DE RECURSOS NATURALES, RESIDUOS SOLIDOS Y GESTIÓN AMBIENTAL.",MUNICIPALIDAD DISTRITAL DE JESUS,CAJAMARCA - JESUS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,100.00",28/02/2025,13/03/2025,fd719097-6d50-49a2-b96f-d7756c12eebe,2025-03-06 02:35:07.905588
JEFE DE LA OFICINA DE CONTABLIDAD,MUNICIPALIDAD DISTRITAL DE JESUS,CAJAMARCA - JESUS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 3,750.00",28/02/2025,13/03/2025,3b1dae36-eaf0-4922-b3cc-741c831352bc,2025-03-06 02:35:07.905588
JEFE DE LA OFICINA DE TESORERIA,MUNICIPALIDAD DISTRITAL DE JESUS,CAJAMARCA - JESUS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,900.00",28/02/2025,13/03/2025,ffe6d758-cd5a-4a42-8d8c-813d8ec795bd,2025-03-06 02:35:07.905588
"SUB GERENCIA DE EDUCACIÓN, CULTURA Y DEPORTE",MUNICIPALIDAD DISTRITAL DE JESUS,CAJAMARCA - JESUS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 3,000.00",28/02/2025,13/03/2025,20ff10e7-1814-4704-a7df-8bf743cb3508,2025-03-06 02:35:07.905588
SUB GERENTE DE SEGURIDAD CIUDADANA,MUNICIPALIDAD DISTRITAL DE JESUS,CAJAMARCA - JESUS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,500.00",28/02/2025,13/03/2025,171b7764-9c84-4f9c-a6d9-fad1f5d9f695,2025-03-06 02:35:07.905588
ASISTENTE JURISDICCIONAL DE JUZGADO,PODER JUDICIAL,APURIMAC - CHINCHEROS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,572.00",05/03/2025,18/03/2025,13ed4869-3721-46bb-86af-00598897fe0f,2025-03-06 02:35:07.905588
TRABAJADOR DE SERVICIO,UNIDAD DE GESTION EDUCATIVA LOCAL DE AYMARAES,APURIMAC - CARAYBAMBA,276-003,1,"S/. 2,168.43",05/03/2025,18/03/2025,18e75ef6-da89-4fb7-a171-44472d12300d,2025-03-06 02:35:07.905588
ASISTENTE JURISDICCIONAL,PODER JUDICIAL,APURIMAC - ANDAHUAYLAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,572.00",05/03/2025,18/03/2025,20dd1480-122f-424f-9622-fcd5bde8adfc,2025-03-06 02:35:07.905588
APOYO COMO ASISTENTE DE JUEZ DEL JUZGADO MIXTO DE COTABAMBAS DE LA CORTE SUPERIOR DE JUSTICIA DE APURIMAC,PODER JUDICIAL,APURIMAC - ANDAHUAYLAS,D.LEG 1057 - DETERMINADO (SUPLENCIA)-004,1,"S/. 1,300.00",05/03/2025,18/03/2025,7c252720-bf2d-406c-85f4-d0cf35681ceb,2025-03-06 02:35:07.905588
SUBGERENTE(A) DE LA SUBGERENCIA DE RENTAS,MUNICIPALIDAD DISTRITAL DE OCOBAMBA,APURIMAC - OCOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 3,000.00",04/03/2025,17/03/2025,44d88839-4ad9-42d2-82fd-b586ab86a108,2025-03-06 02:35:07.905588
RESPONSABLE DE DEFENSA CIVIL,MUNICIPALIDAD DISTRITAL DE OCOBAMBA,APURIMAC - OCOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,800.00",04/03/2025,17/03/2025,e429687e-c908-4233-95ee-87e7e9706683,2025-03-06 02:35:07.905588
OPERADOR DE MAQUINARIAS,MUNICIPALIDAD DISTRITAL DE OCOBAMBA,APURIMAC - OCOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,800.00",04/03/2025,17/03/2025,99024c17-ea4e-43ba-afa8-6d40b541b60d,2025-03-06 02:35:07.905588
OPERADOR DE MAQUINARIAS,MUNICIPALIDAD DISTRITAL DE OCOBAMBA,APURIMAC - OCOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,800.00",04/03/2025,17/03/2025,4f183564-df52-4827-95c8-8e8687d30a38,2025-03-06 02:35:07.905588
ESPECIALISTA ADMINISTRATIVO I,MUNICIPALIDAD DISTRITAL DE OCOBAMBA,APURIMAC - OCOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,000.00",04/03/2025,17/03/2025,7621d4b3-76b8-4c21-bb31-599d85295fcb,2025-03-06 02:35:07.905588
CHOFER II,MUNICIPALIDAD DISTRITAL DE OCOBAMBA,APURIMAC - OCOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,800.00",04/03/2025,17/03/2025,43be0827-5ee3-4a2e-8ba5-83f469a12294,2025-03-06 02:35:07.905588
CHOFER I,MUNICIPALIDAD DISTRITAL DE OCOBAMBA,APURIMAC - OCOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,800.00",04/03/2025,17/03/2025,c095430e-1171-4f1f-8d9e-fd401242a4ec,2025-03-06 02:35:07.905588
AUXILIAR ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE OCOBAMBA,APURIMAC - OCOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,000.00",04/03/2025,17/03/2025,b36f625b-5cd9-4b4e-8eb1-38c5f51bd544,2025-03-06 02:35:07.905588
AUXILIAR ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE OCOBAMBA,APURIMAC - OCOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,900.00",04/03/2025,17/03/2025,33ff1072-6203-462e-8958-7c5ef21f091c,2025-03-06 02:35:07.905588
AUXILIAR ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE OCOBAMBA,APURIMAC - OCOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,800.00",04/03/2025,17/03/2025,5374db12-c835-4055-a045-c25055051e63,2025-03-06 02:35:07.905588
AUXILIAR ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE OCOBAMBA,APURIMAC - OCOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,900.00",04/03/2025,17/03/2025,8fc8a8ef-7499-4966-a452-a2eb4ed07306,2025-03-06 02:35:07.905588
ASISTENTE ADMINISTRATIVO II,MUNICIPALIDAD DISTRITAL DE OCOBAMBA,APURIMAC - OCOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,800.00",04/03/2025,17/03/2025,cfe2739a-0f20-492f-9058-e29e378c950f,2025-03-06 02:35:07.905588
TRABAJADOR DE SERVICIO,UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE ABANCAY,APURIMAC - ABANCAY,276-002,4,"S/. 1,070.00",04/03/2025,17/03/2025,cac3d4b7-3c02-4005-81fb-b66f842a9d17,2025-03-06 02:35:07.905588
PSICÓLOGO (A),UNIDAD DE GESTION EDUCATIVA LOCAL GRAU,APURIMAC - OROPESA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,764.19",03/03/2025,14/03/2025,9b8e4b99-2c4a-44eb-ace5-c3801877232d,2025-03-06 02:35:07.905588
PERSONAL DE MANTENIMIENTO,UNIDAD DE GESTION EDUCATIVA LOCAL GRAU,APURIMAC - PROGRESO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 1,414.19",03/03/2025,14/03/2025,8500e0b1-4397-46b4-9128-42024f282867,2025-03-06 02:35:07.905588
"""COORDINADOR/A DE OFICINA DESCONCENTRADA DE SERVICIOS (ODS) APURIMAC""",SUPERINTENDENCIA NAC.SERV.DE SANEAMIENTO,APURIMAC - ABANCAY,D.LEG 1057 - INDETERMINADO-027,1,"S/. 11,000.00",03/03/2025,14/03/2025,04219d55-9955-4134-ba01-d585cfbba6ff,2025-03-06 02:35:07.905588
"PROFESIONAL EN TECNOLOGÍA MÉDICA CON MENCIÓN EN TERAPIA FÍSICA, OCUPACIONAL O DE LENGUAJE PARA CEBE",UNIDAD DE GESTION EDUCATIVA LOCAL GRAU,APURIMAC - CHUQUIBAMBILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,964.19",03/03/2025,14/03/2025,d04e9aaa-f947-4b9e-8c86-4c8136290d57,2025-03-06 02:35:07.905588
PERSONAL DE COCINA,UNIDAD DE GESTION EDUCATIVA LOCAL GRAU,APURIMAC - PROGRESO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 1,289.19",03/03/2025,14/03/2025,64187665-f9e9-40ac-92bf-5491969e4336,2025-03-06 02:35:07.905588
COORDINADOR(A) DE CRFA,UNIDAD DE GESTION EDUCATIVA LOCAL GRAU,APURIMAC - PROGRESO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 3,464.19",03/03/2025,14/03/2025,6c2d2d13-dfe6-4d3f-81a7-3d20a14fa09e,2025-03-06 02:35:07.905588
PROFESIONAL NO DOCENTE PARA EL SOPORTE Y ASESORAMIENTO A IIEE INCLUSIVAS,UNIDAD DE GESTION EDUCATIVA LOCAL GRAU,APURIMAC - VILCABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 3,464.19",03/03/2025,14/03/2025,7b980e64-43ee-4323-9475-e15c15441be2,2025-03-06 02:35:07.905588
"PROFESIONAL EN TECNOLOGÍA MÉDICA CON MENCIÓN EN TERAPIA FÍSICA, OCUPACIONAL O DE LENGUAJE PARA CEBE",UNIDAD DE GESTION EDUCATIVA LOCAL GRAU,APURIMAC - VILCABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,964.19",03/03/2025,14/03/2025,c5a1cc6c-002e-466a-8d91-6d492f08b097,2025-03-06 02:35:07.905588
COORDINADOR (A) DE INNOVACIÓN Y SOPORTE TECNOLÓGICO,UNIDAD DE GESTION EDUCATIVA LOCAL GRAU,APURIMAC - VILCABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 1,614.19",03/03/2025,14/03/2025,0f81c8a9-5464-4d90-a73d-8b36298a2f0b,2025-03-06 02:35:07.905588
PERSONAL DE MANTENIMIENTO,UNIDAD DE GESTION EDUCATIVA LOCAL GRAU,APURIMAC - PROGRESO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 1,289.19",03/03/2025,14/03/2025,5a4c7fd8-792d-42c9-928a-858d9c41e3ce,2025-03-06 02:35:07.905588
