posicion,empresa,ubicacion,num_conv,n_vac,salario,fecha_inicio,fecha_fin,id_uuid,fechaActualizacion
"BACHILLER EN TECNOLOGIA MEDICA O TECNICO CON MENCION EN TERAPIA FISICA, OCUPACIONAL O DE LENGUAJE PAR CEBE",UNIDAD DE GESTION EDUCATIVA LOCAL DE RECUAY,ANCASH - RECUAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 2,964.19",15/04/2025,28/04/2025,4ba04a0f-c161-405b-9d04-48817586e971,2025-04-22 08:22:43.477640
MEDICO - PLAZA AIRHSP Nº 001010,DIRECCION REGIONAL DE SALUD ANCASH,ANCASH - PISCOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 5,200.00",15/04/2025,28/04/2025,2779135b-e8cb-4937-b529-bbf2c0aad35b,2025-04-22 08:22:43.477640
MEDICO - PLAZA AIRHSP Nº 001030,DIRECCION REGIONAL DE SALUD ANCASH,ANCASH - PISCOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 5,200.00",15/04/2025,28/04/2025,75978627-b9b6-4719-8d1a-a018cfe3a5ca,2025-04-22 08:22:43.477640
NOTIFICADOR/A,PODER JUDICIAL,ANCASH - CARAZ,D.LEG 1057 - DETERMINADO (SUPLENCIA)-33,1,"S/. 3,040.00",15/04/2025,28/04/2025,a19bfc17-6cd2-4b3a-9563-de4f47a3a90b,2025-04-22 08:22:43.477640
CONVOCATORIA PARA LA CONTRATACIÓN ADMINISTRATIVA DE SERVICIO CAS (NECESIDAD TRANSITORIA) DE UN/A (01) PROFESIONAL SOCIAL COMUNITARIO/A PARA EL TRABAJO CON HOMBRES PARA CEM_HUARMEY – ANCASH,PROGR NAC PARA LA PREVENC Y ERRADIC DE LA VIOLENCIA CONTRA LAS MUJERES E INTEG DEL GRUP FAM-AURORA,ANCASH - HUARMEY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-141,1,"S/. 4,000.00",15/04/2025,28/04/2025,e8d3ee61-e184-440e-a4c3-2d89bec68e33,2025-04-22 08:22:43.477640
MEDICO - PLAZA AIRHSP Nº 001001,DIRECCION REGIONAL DE SALUD ANCASH,ANCASH - SAN MARCOS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 5,200.00",15/04/2025,28/04/2025,792e65e3-fe6b-4786-888b-e2692109c662,2025-04-22 08:22:43.477640
ENFERMERA/O - PLAZA  AIRHSP Nº 001022,DIRECCION REGIONAL DE SALUD ANCASH,ANCASH - HUANTAR,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 2,900.00",15/04/2025,28/04/2025,e48f8ed1-9813-42a0-97af-e2f52a6060d9,2025-04-22 08:22:43.477640
MEDICO - PLAZA AIRHSP Nº 001000,DIRECCION REGIONAL DE SALUD ANCASH,ANCASH - HUARI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 5,200.00",15/04/2025,28/04/2025,e093399f-612b-4f4f-9808-2116c9d159ee,2025-04-22 08:22:43.477640
COORDINADOR (A) DE INNOVACION Y SOPORTE TECNOLOGICO,UNIDAD DE GESTION EDUCATIVA LOCAL CARLOS FERMIN FITZCARRALD,ANCASH - YAUYA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,614.19",15/04/2025,28/04/2025,43a9f98b-4c48-41b8-a9a9-eb810ed4e005,2025-04-22 08:22:43.477640
PROFESIONAL II DE EQUIPO ITINERANTE,UNIDAD DE GESTION EDUCATIVA LOCAL CARLOS FERMIN FITZCARRALD,ANCASH - SAN LUIS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 3,064.19",15/04/2025,28/04/2025,b5d4dd66-faab-403f-8182-f8b50a70867f,2025-04-22 08:22:43.477640
DEFENSOR PUBLICO EN EL NUEVO CODIGO PROCESAL PENAL PARA EL MÓDULO DE FLAGRANCIA DELICTIVA (CALLAO),MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,CALLAO - CALLAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-353,1,"S/. 5,264.19",22/04/2025,05/05/2025,67418805-9238-4e4c-a389-c02c585dd621,2025-04-22 08:22:43.477640
DEFENSOR PUBLICO EN EL NUEVO CODIGO PROCESAL PENAL,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-327,1,"S/. 5,264.19",22/04/2025,05/05/2025,36c997e6-6dc8-4e11-872b-61cea681212f,2025-04-22 08:22:43.477640
TÉCNICO DEPORTIVO CAS DE NÚCLEO DE LA INICIATIVA PEDAGÓGICA WIÑAQ,DIRECCION REGIONAL DE EDUCACION DEL CALLAO,CALLAO - BELLAVISTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-015,2,"S/. 3,364.19",21/04/2025,02/05/2025,fb7a3562-305d-4653-894c-dbd06d52b156,2025-04-22 08:22:43.477640
PROFESIONAL II PARA EQUIPO ITINERANTE DE CONVIVENCIA ESCOLAR,DIRECCION REGIONAL DE EDUCACION DEL CALLAO,CALLAO - BELLAVISTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-017,1,"S/. 3,064.19",21/04/2025,02/05/2025,80c60a76-bc27-4763-b365-8a31d3402ed0,2025-04-22 08:22:43.477640
ESPECIALISTA DE CALIDAD DEL SERVICIO EDUCATIVO SUPERIOR TECNOLÓGICO,DIRECCION REGIONAL DE EDUCACION DEL CALLAO,CALLAO - BELLAVISTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-016,1,"S/. 3,164.19",21/04/2025,02/05/2025,1e8c04ad-b79b-44a6-8bed-66f69850e685,2025-04-22 08:22:43.477640
ABOGADO,CORPORACION PERUANA DE AEROPUERTOS Y AVIACION COMERCIAL SOCIEDAD ANONIMA - CORPAC S.A.,CALLAO - CALLAO,728-021,1,"S/. 3,900.00",21/04/2025,02/05/2025,945c1f64-e467-4f1b-b00b-05b0348609ce,2025-04-22 08:22:43.477640
PROFESIONAL EN PSICOLOGÍA,DIRECCION REGIONAL DE EDUCACION DEL CALLAO,CALLAO - BELLAVISTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-017,3,"S/. 2,764.19",21/04/2025,02/05/2025,cf413285-7283-4e76-b1d6-54a257bf0558,2025-04-22 08:22:43.477640
OFICINISTA,UNIDAD DE GESTION EDUCATIVA LOCAL- VENTANILLA,CALLAO - VENTANILLA,276-34,1,S/. 971.65,17/04/2025,30/04/2025,123dbc8a-a0ce-4d38-81f9-d14a10be9be3,2025-04-22 08:22:43.477640
SUPERVISOR GENERAL,MUNICIPALIDAD PROVINCIAL DEL CALLAO,CALLAO - CALLAO,728-012,1,"S/. 2,370.00",16/04/2025,29/04/2025,bd867569-0199-47a9-803b-48ecddb88403,2025-04-22 08:22:43.477640
ESPECIALISTA JUDICIAL DE JUZGADO,PODER JUDICIAL,CALLAO - CALLAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,3,"S/. 2,972.00",16/04/2025,29/04/2025,c6f45d47-0ed4-4d8f-9fb0-1aac12c3fd18,2025-04-22 08:22:43.477640
ESPECIALISTA LEGAL EN MODULO PENAL,PODER JUDICIAL,CALLAO - CALLAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 2,972.00",16/04/2025,29/04/2025,4ec7439f-944c-4996-a211-db5e54364ec9,2025-04-22 08:22:43.477640
OPERARIO,MUNICIPALIDAD PROVINCIAL DEL CALLAO,CALLAO - CALLAO,728-008,6,"S/. 1,200.00",16/04/2025,29/04/2025,3cbb86d9-1cb0-4cb4-a88d-51336fa911a5,2025-04-22 08:22:43.477640
OPERARIO II,MUNICIPALIDAD PROVINCIAL DEL CALLAO,CALLAO - CALLAO,728-009,2,"S/. 1,400.00",16/04/2025,29/04/2025,d137238b-285f-4f0e-a34a-b6539f28f08d,2025-04-22 08:22:43.477640
OPERARIO III,MUNICIPALIDAD PROVINCIAL DEL CALLAO,CALLAO - CALLAO,728-010,32,"S/. 1,600.00",16/04/2025,29/04/2025,58dd9ea2-3d2f-4f03-8a60-9eb918144a6e,2025-04-22 08:22:43.477640
OPERARIO IV,MUNICIPALIDAD PROVINCIAL DEL CALLAO,CALLAO - CALLAO,728-011,25,"S/. 1,770.00",16/04/2025,29/04/2025,71e7d325-78b4-4fee-9ced-66636fe020c2,2025-04-22 08:22:43.477640
ABOGADO I,PODER JUDICIAL,CALLAO - CALLAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,3,"S/. 2,972.00",16/04/2025,29/04/2025,24aba204-3401-48f4-925b-1ed8b03c967a,2025-04-22 08:22:43.477640
ASISTENTE JURISDICCIONAL,PODER JUDICIAL,CALLAO - CALLAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 2,572.00",16/04/2025,29/04/2025,43e2f950-2639-4807-b272-a049fa7fe9fe,2025-04-22 08:22:43.477640
ASISTENTE ADMINISTRATIVO 1,AUTORIDAD PORTUARIA NACIONAL,CALLAO - LA PERLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-019,1,"S/. 3,500.00",16/04/2025,29/04/2025,4cfd0e3a-110e-43f1-b458-20244f5157ae,2025-04-22 08:22:43.477640
ESPECIALISTA EN GESTIÓN ADMINISTRATIVA 3,AUTORIDAD PORTUARIA NACIONAL,CALLAO - LA PERLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-018,1,"S/. 11,000.00",16/04/2025,29/04/2025,cfb7b91f-ba6a-4bfc-8c1b-6ff301895e2d,2025-04-22 08:22:43.477640
COORDINADOR DE CAUSAS/AUDIENCIAS,PODER JUDICIAL,CALLAO - CALLAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 3,722.00",16/04/2025,29/04/2025,c1600670-e4ab-4e8e-adc9-51203c0ea10f,2025-04-22 08:22:43.477640
CHOFER,MUNICIPALIDAD DISTRITAL DE VENTANILLA,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-0013,40,"S/. 1,300.00",15/04/2025,28/04/2025,b8798e01-b49b-4fb2-a4d0-c4c4e41de837,2025-04-22 08:22:43.477640
AGENTE,MUNICIPALIDAD DISTRITAL DE VENTANILLA,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-0014,48,"S/. 1,100.00",15/04/2025,28/04/2025,77814637-0594-4c08-bcac-8aa729ac2b35,2025-04-22 08:22:43.477640
MOTORIZADO,MUNICIPALIDAD DISTRITAL DE VENTANILLA,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-0012,27,"S/. 1,800.00",15/04/2025,28/04/2025,c977e6c6-74c4-4d0e-afc5-84a9f0e4fc4b,2025-04-22 08:22:43.477640
TÉCNICO CONTABLE DE FISCALIZACIÓN,IAFAS DE LA MARINA DE GUERRA DEL PERU,CALLAO - BELLAVISTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-013,1,"S/. 2,300.00",14/04/2025,25/04/2025,d067b177-5321-44ef-a309-5b0dd308d2e6,2025-04-22 08:22:43.477640
AUXILIAR DE OFICINA (SC) - IRE CALLAO,SUPERINTENDENCIA NACIONAL DE FISCALIZACION LABORAL - SUNAFIL,CALLAO - CALLAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-080,1,"S/. 1,500.00",14/04/2025,25/04/2025,8d904238-9643-41db-bcc6-33a19e6b6a61,2025-04-22 08:22:43.477640
ESPECIALISTA JUDICIAL,PODER JUDICIAL,CALLAO - CALLAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-010,1,"S/. 4,750.00",14/04/2025,25/04/2025,ba946670-ce57-4b0a-8c7d-c6ba6be9d4f3,2025-04-22 08:22:43.477640
PRONOSTICADOR METEORÓLOGO,CORPORACION PERUANA DE AEROPUERTOS Y AVIACION COMERCIAL SOCIEDAD ANONIMA - CORPAC S.A.,CALLAO - CALLAO,728-020,5,"S/. 3,900.00",14/04/2025,25/04/2025,44fa7e62-3ec5-4813-a76b-b27b7f9fdae1,2025-04-22 08:22:43.477640
ESPECIALISTA EN CONTRATACIONES Y ADQUISICIONES II,UNIDAD EJECUTORA COMITÉ DE ADMINISTRACION DEL FONDO EDUCATIVO DEL CALLAO - CAFED,CALLAO - CALLAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 6,500.00",11/04/2025,24/04/2025,9ed4c54b-7d23-4976-a427-f40bf1a91b1f,2025-04-22 08:22:43.477640
ABOGADO,UNIDAD EJECUTORA COMITÉ DE ADMINISTRACION DEL FONDO EDUCATIVO DEL CALLAO - CAFED,CALLAO - CALLAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 6,500.00",11/04/2025,24/04/2025,8cb3cac7-33c4-4d90-ad43-c58988292569,2025-04-22 08:22:43.477640
MEDICO ESPECIALISTA,HOSPITAL DE VENTANILLA,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 8,000.00",11/04/2025,24/04/2025,02a8eedd-0df4-4e7b-bc06-10edeecc2754,2025-04-22 08:22:43.477640
DEFENSOR PUBLICO EN EL NUEVO CODIGO PROCESAL PENAL,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,CALLAO - CALLAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-301,1,"S/. 7,264.19",10/04/2025,23/04/2025,08bba461-3997-4404-b14d-7cfbb057fb3f,2025-04-22 08:22:43.477640
TECNICO EN ENFERMERIA,HOSPITAL DE VENTANILLA,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,4,"S/. 1,800.00",10/04/2025,23/04/2025,0267c707-9a50-4935-8f02-7d4c0fcd1376,2025-04-22 08:22:43.477640
MEDICO ESPECIALISTA,HOSPITAL DE VENTANILLA,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 7,300.00",10/04/2025,23/04/2025,e4267b0a-c7d6-43a1-af1f-a704bf56b21f,2025-04-22 08:22:43.477640
TECNOLOGO MEDICO EN RADIOLOGIA,HOSPITAL DE VENTANILLA,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 3,800.00",10/04/2025,23/04/2025,ba932f2a-6a29-43ba-a268-c53cc4245e48,2025-04-22 08:22:43.477640
TECNICO ESPECIALIZADO,HOSPITAL DE VENTANILLA,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 3,800.00",10/04/2025,23/04/2025,664900d3-e78b-49d0-ae2a-0576a4493cbe,2025-04-22 08:22:43.477640
MEDICO ESPECIALISTA,HOSPITAL DE VENTANILLA,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 8,000.00",10/04/2025,23/04/2025,d1c6d24d-ce10-43df-8f9f-219fe527f532,2025-04-22 08:22:43.477640
MEDICO,HOSPITAL DE VENTANILLA,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 8,000.00",10/04/2025,23/04/2025,b9b88b39-2f85-4657-814b-daf17b5cfe36,2025-04-22 08:22:43.477640
