posicion,empresa,ubicacion,num_conv,n_vac,salario,fecha_inicio,fecha_fin,id_uuid,fechaActualizacion
JEFE DE LA SUBUNIDAD EJECUTORA DE INVERSIONES,MUNICIPALIDAD DISTRITAL DE HUARANGO,CAJAMARCA - HUARANGO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,700.00",21/02/2025,06/03/2025,2bc22bea-839d-45cd-a063-fe1080f3a9e4,2025-02-26 02:31:58.265691
JEFE DE LA SUBUNIDAD FORMULADORA DE INVERSIONES,MUNICIPALIDAD DISTRITAL DE HUARANGO,CAJAMARCA - HUARANGO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,700.00",21/02/2025,06/03/2025,5ce7aeed-32a6-4306-9a31-744d81f3e549,2025-02-26 02:31:58.265691
RESPONSABLE DE LA OMAPED,MUNICIPALIDAD DISTRITAL DE HUARANGO,CAJAMARCA - HUARANGO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,000.00",21/02/2025,06/03/2025,bf3c61b0-b871-4b0a-9cb0-27d28a891138,2025-02-26 02:31:58.265691
RESPONSABLE DE LA UNIDAD LOCAL DE EMPADRONAMIENTO,MUNICIPALIDAD DISTRITAL DE HUARANGO,CAJAMARCA - HUARANGO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,500.00",21/02/2025,06/03/2025,cdd0ebde-b924-4a47-be82-ee12d8345f4d,2025-02-26 02:31:58.265691
SUBGERENTE DE ADMINISTRACION TRIBUTARIA,MUNICIPALIDAD DISTRITAL DE HUARANGO,CAJAMARCA - HUARANGO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 3,000.00",21/02/2025,06/03/2025,5a601165-6c2e-4e5c-ab22-b24ba6b333a0,2025-02-26 02:31:58.265691
SUBGERENTE DE CONTABILIDAD,MUNICIPALIDAD DISTRITAL DE HUARANGO,CAJAMARCA - HUARANGO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 3,000.00",21/02/2025,06/03/2025,81ce57a3-159f-42db-9b49-a42d9ca2a01a,2025-02-26 02:31:58.265691
SUBGERENTE DE CONTROL PATRIMONIAL,MUNICIPALIDAD DISTRITAL DE HUARANGO,CAJAMARCA - HUARANGO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 3,000.00",21/02/2025,06/03/2025,f50b26f0-fa86-46bb-8283-6b4e36501ae6,2025-02-26 02:31:58.265691
SUBGERENTE DE GESTION AMBIELTAL Y RECURSOS NATURALES,MUNICIPALIDAD DISTRITAL DE HUARANGO,CAJAMARCA - HUARANGO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 3,000.00",21/02/2025,06/03/2025,b3202be5-ce3d-44c5-b73e-e2c657a38710,2025-02-26 02:31:58.265691
SUBGERENTE DE LOGISTICA Y SERVICIOS GENERALES,MUNICIPALIDAD DISTRITAL DE HUARANGO,CAJAMARCA - HUARANGO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 3,000.00",21/02/2025,06/03/2025,a943c1c5-a86c-42be-85b8-2edc7d659d81,2025-02-26 02:31:58.265691
"SUBGERENTE DE PLANEAMIENTO URBANO, ESTUDIOS Y PROYECTOS",MUNICIPALIDAD DISTRITAL DE HUARANGO,CAJAMARCA - HUARANGO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 3,000.00",21/02/2025,06/03/2025,d42ec4d1-f174-475a-bb43-a196016f635e,2025-02-26 02:31:58.265691
SUBGERENTE DE PROGRAMAS SOCIALES,MUNICIPALIDAD DISTRITAL DE HUARANGO,CAJAMARCA - HUARANGO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 3,000.00",21/02/2025,06/03/2025,73048893-b300-4dc7-9581-56d3e7a63554,2025-02-26 02:31:58.265691
SUBGERENTE DE TECNOLOGIAS DE LA INFORMACION Y COMUNICACION,MUNICIPALIDAD DISTRITAL DE HUARANGO,CAJAMARCA - HUARANGO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 3,000.00",21/02/2025,06/03/2025,1e0cb280-6baf-45d3-bfea-dd74d2685034,2025-02-26 02:31:58.265691
SUBGERENTE DE TESORERIA,MUNICIPALIDAD DISTRITAL DE HUARANGO,CAJAMARCA - HUARANGO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 3,000.00",21/02/2025,06/03/2025,7347e61e-ce88-4033-8885-80e66830e6ae,2025-02-26 02:31:58.265691
TECNICO COTIZADOR I,MUNICIPALIDAD DISTRITAL DE HUARANGO,CAJAMARCA - HUARANGO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,300.00",21/02/2025,06/03/2025,2a20fab6-e11f-4a98-85bd-4710bc7628c2,2025-02-26 02:31:58.265691
ESPECIALISTA ALIMENTARIO,PROGRAMA NACIONAL DE ALIMENTACIÓN ESCOLAR QALI WARMA,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (SUPLENCIA)-010,1,"S/. 3,200.00",21/02/2025,06/03/2025,a87fcf49-e48d-448a-a878-af18803e052c,2025-02-26 02:31:58.265691
COORDINADOR DE INNOVACIÓN Y SOPORTE TECNOLÓGICO,UNIDAD DE GESTION EDUCATIVA LOCAL CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,8,"S/. 1,614.19",21/02/2025,06/03/2025,9179e11a-0491-4cb3-a96a-a2e33597b4f0,2025-02-26 02:31:58.265691
ESPECIALISTA DE CONVIVENCIA ESCOLAR DE LA UGEL,UNIDAD DE GESTION EDUCATIVA LOCAL CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 3,764.19",21/02/2025,06/03/2025,169af9a3-65f5-4ec8-9c9e-0a65acd9abf1,2025-02-26 02:31:58.265691
PROFESIONAL III PARA EQUIPO ITINERANTE DE CONVIVENCIA ESCOLAR,UNIDAD DE GESTION EDUCATIVA LOCAL CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 3,064.19",21/02/2025,06/03/2025,a9dcba59-2438-4c6f-aebf-356a6b2ad031,2025-02-26 02:31:58.265691
PERSONAL DE VIGILANCIA,UNIDAD DE GESTION EDUCATIVA LOCAL CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,3,"S/. 1,414.19",21/02/2025,06/03/2025,3b6053a9-884c-4eb4-b5c9-9d6bdfdc34a2,2025-02-26 02:31:58.265691
PERSONAL DE LIMPIEZA Y MANTENIMIENTO,UNIDAD DE GESTION EDUCATIVA LOCAL CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,2,"S/. 1,414.19",21/02/2025,06/03/2025,b02ae9c2-1fd1-47e9-a630-41686b1175f4,2025-02-26 02:31:58.265691
PERSONAL DE MANTENIMIENTO,UNIDAD DE GESTION EDUCATIVA LOCAL CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,8,"S/. 1,414.19",21/02/2025,06/03/2025,f1a18078-6b83-4843-aef8-232c1565c83a,2025-02-26 02:31:58.265691
PROFESIONAL EN PSICOLOGÍA,UNIDAD DE GESTION EDUCATIVA LOCAL CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 2,764.19",21/02/2025,06/03/2025,0d77710d-5e73-4a26-ac4f-081decbc70d6,2025-02-26 02:31:58.265691
"PROFESIONAL EN TECNOLOGÍA MÉDICA CON MENCIÓN EN TERAPIA FÍSICA, OCUPACIONAL O DE LENGUAJE PARA CEBE",UNIDAD DE GESTION EDUCATIVA LOCAL CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 2,964.19",21/02/2025,06/03/2025,8217588c-39a5-42d4-966e-71993709ee81,2025-02-26 02:31:58.265691
PSICÓLOGO (A),UNIDAD DE GESTION EDUCATIVA LOCAL CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,3,"S/. 2,764.19",21/02/2025,06/03/2025,92b09868-b94f-4580-97a8-5c013682db7d,2025-02-26 02:31:58.265691
ESPECIALISTA ALIMENTARIO,PROGRAMA NACIONAL DE ALIMENTACIÓN ESCOLAR QALI WARMA,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-009,1,"S/. 3,200.00",21/02/2025,06/03/2025,93d015dd-ab93-450f-b301-e8d9f97a6c7b,2025-02-26 02:31:58.265691
JEFE DE LA UNIDAD DE SUPERVISION Y LIQUIDACIONES,MUNICIPALIDAD DISTRITAL DE TONGOD,CAJAMARCA - TONGOD,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 2,500.00",21/02/2025,06/03/2025,80f6743d-288b-4b64-be7a-3254ce40fe41,2025-02-26 02:31:58.265691
ASISTENTE  DE LA UNIDAD LOCAL DE EMPADRONAMIENTO - ULE,MUNICIPALIDAD DISTRITAL DE TONGOD,CAJAMARCA - TONGOD,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 1,300.00",21/02/2025,06/03/2025,14e010ad-6afe-48ea-bdd1-7c29db7add4e,2025-02-26 02:31:58.265691
JEFE DE LA UNIDAD DE RECURSOS HUMANOS,MUNICIPALIDAD DISTRITAL DE TONGOD,CAJAMARCA - TONGOD,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 2,000.00",21/02/2025,06/03/2025,5a29b06b-58f3-440c-909d-fe7878490f82,2025-02-26 02:31:58.265691
COORDINADOR (A) DE INNOVACIÓN Y SOPORTE TECNOLÓGICO,UNIDAD DE GESTION EDUCATIVA LOCAL SAN PABLO,CAJAMARCA - SAN PABLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,2,"S/. 1,614.19",20/02/2025,05/03/2025,25f92d5e-d0b9-46cc-bee4-7e5fce2d46d2,2025-02-26 02:31:58.265691
ESPECIALISTA DE CONVIVENCIA ESCOLAR DE LA UGEL,UNIDAD DE GESTION EDUCATIVA LOCAL SAN PABLO,CAJAMARCA - SAN PABLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 3,764.19",20/02/2025,05/03/2025,4db18b5c-60e9-4978-9a17-7f5e22b1213a,2025-02-26 02:31:58.265691
PERSONAL DE MANTENIMIENTO,UNIDAD DE GESTION EDUCATIVA LOCAL SAN PABLO,CAJAMARCA - SAN PABLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,3,"S/. 1,414.19",20/02/2025,05/03/2025,5cadcf8c-ccf8-44be-b073-17b23e9a9af8,2025-02-26 02:31:58.265691
PERSONAL DE VIGILANCIA,UNIDAD DE GESTION EDUCATIVA LOCAL SAN PABLO,CAJAMARCA - SAN PABLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,3,"S/. 1,414.19",20/02/2025,05/03/2025,9943af59-750c-4a32-9a4e-0113c6ec2cae,2025-02-26 02:31:58.265691
PROFESIONAL III PARA EQUIPO ITINERANTE DE CONVIVENCIA ESCOLAR,UNIDAD DE GESTION EDUCATIVA LOCAL SAN PABLO,CAJAMARCA - SAN PABLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 3,064.19",20/02/2025,05/03/2025,0b70c4e3-358f-43f5-8996-975385797fab,2025-02-26 02:31:58.265691
"PROFESIONAL EN TECNOLOGÍA MÉDICA CON MENCIÓN EN TERAPIA FÍSICA, OCUPACIONAL O DE LENGUAJE PARA CEBE",UNIDAD DE GESTION EDUCATIVA LOCAL SAN PABLO,CAJAMARCA - SAN PABLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 2,964.19",20/02/2025,05/03/2025,b055a3fa-93a3-4713-805a-c93ce3df601a,2025-02-26 02:31:58.265691
PSICÓLOGO (A),UNIDAD DE GESTION EDUCATIVA LOCAL SAN PABLO,CAJAMARCA - SAN PABLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,2,"S/. 2,764.19",20/02/2025,05/03/2025,af97ddd6-76a9-4d42-b1d1-64c92074cfa2,2025-02-26 02:31:58.265691
ACOMPAÑANTE TECNICO PARA EL SERVICIO DE CUIDADO DIURNO,PROGRAMA NACIONAL CUNA MAS,CAJAMARCA - PEDRO GALVEZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-120,1,"S/. 2,764.19",20/02/2025,05/03/2025,8c83b18c-39c9-4171-bb16-5255c0d9917c,2025-02-26 02:31:58.265691
SECRETARIA,UGEL LA UNIÓN,AREQUIPA - COTAHUASI,276-0002,1,"S/. 1,203.00",25/02/2025,10/03/2025,79a8d417-7d02-4c15-8dc2-35d05b8612fe,2025-02-26 02:31:58.265691
ASISTENTE ADMINISTRATIVO,DEFENSORIA DEL PUEBLO,AREQUIPA - AREQUIPA,728-01,1,"S/. 4,400.00",25/02/2025,10/03/2025,88ca2a23-dfbe-4442-a15a-9615822865ef,2025-02-26 02:31:58.265691
APOYO ADMINISTRATIVO,PODER JUDICIAL,AREQUIPA - AREQUIPA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-003,1,"S/. 1,300.00",25/02/2025,10/03/2025,1f267d5d-5704-4450-a882-e8934c6b1e1c,2025-02-26 02:31:58.265691
APOYO ADMINISTRATIVO,PODER JUDICIAL,AREQUIPA - AREQUIPA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-003,1,"S/. 1,720.00",25/02/2025,10/03/2025,d90b3f0b-a847-4c3c-92a2-8a8f78f4560b,2025-02-26 02:31:58.265691
APOYO EN LA DIGITACION Y ORDENAMIENTO,PODER JUDICIAL,AREQUIPA - AREQUIPA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-003,1,"S/. 1,300.00",25/02/2025,10/03/2025,c19a3c7e-eea7-409d-9b49-20cce6f04bfd,2025-02-26 02:31:58.265691
APOYO EN LAS LABORES DE SOPORTE TECNICO,PODER JUDICIAL,AREQUIPA - AREQUIPA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-003,1,"S/. 1,500.00",25/02/2025,10/03/2025,eb988d00-1127-4e81-98fc-742cf6635247,2025-02-26 02:31:58.265691
APOYO EN LOS ORGANOS JURISDICCIONALES (ASISTENCIA A LOS JUECES EN LAS ACTUACIONES Y DILIGENCIAS DEL JUZGADO),PODER JUDICIAL,AREQUIPA - AREQUIPA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-003,1,"S/. 1,720.00",25/02/2025,10/03/2025,0070427b-0ce8-40c0-b6d6-f1849dad9c7d,2025-02-26 02:31:58.265691
ASISTENTE JUDICIAL,PODER JUDICIAL,AREQUIPA - AREQUIPA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-003,1,"S/. 4,000.00",25/02/2025,10/03/2025,4a0face3-bab1-4c1c-bb04-acc410725208,2025-02-26 02:31:58.265691
ASISTENTE JUDICIAL - PENAL,PODER JUDICIAL,AREQUIPA - AREQUIPA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-003,1,"S/. 3,470.00",25/02/2025,10/03/2025,25647ef6-edf9-4569-9cf7-3c8f1e76c469,2025-02-26 02:31:58.265691
ASISTENTE JUDICIAL - PROTECCIÓN,PODER JUDICIAL,AREQUIPA - AREQUIPA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-003,1,"S/. 3,470.00",25/02/2025,10/03/2025,8a765959-59d5-4471-833c-299e82e2395c,2025-02-26 02:31:58.265691
AUXILIAR LEGAL,PODER JUDICIAL,AREQUIPA - AREQUIPA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-003,1,"S/. 3,150.00",25/02/2025,10/03/2025,312b7d44-a9f8-4904-a252-3bc73cfa5f88,2025-02-26 02:31:58.265691
ESPECIALISTA JUDICIAL,PODER JUDICIAL,AREQUIPA - AREQUIPA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-003,1,"S/. 4,750.00",25/02/2025,10/03/2025,2239e5f2-632e-45dd-83fb-0dae70fa2a4c,2025-02-26 02:31:58.265691
ESPECIALISTA JUDICIAL DE JUZGADO / ESPECIALISTA JUDICIAL DE AUDIENCIA,PODER JUDICIAL,AREQUIPA - AREQUIPA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-003,3,"S/. 2,972.00",25/02/2025,10/03/2025,b65f2051-358b-49dc-8b31-7cd746155965,2025-02-26 02:31:58.265691
ESPECIALISTA JUDICIAL DE SALA,PODER JUDICIAL,AREQUIPA - AREQUIPA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-003,1,"S/. 3,722.00",25/02/2025,10/03/2025,bddd7f88-1280-401b-a35a-0dd0e8fd4ff2,2025-02-26 02:31:58.265691
SECRETARIO JUDICIAL,PODER JUDICIAL,AREQUIPA - AREQUIPA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-003,1,"S/. 2,972.00",25/02/2025,10/03/2025,74015e69-c883-48db-a7ef-86a639ea4b8b,2025-02-26 02:31:58.265691
APOYO EN EL INVENTARIO DE EXPENDIENTES EN EL ARCHIVO CENTRAL-PLAN DE DESCARGA PROCESAL,PODER JUDICIAL,AREQUIPA - AREQUIPA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 1,950.00",25/02/2025,10/03/2025,a56ce70c-a295-43b1-9e5f-2f5bbf8664ed,2025-02-26 02:31:58.265691
ESPECIALISTA JUDICIAL DE AUDIENCIA,PODER JUDICIAL,AREQUIPA - AREQUIPA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 3,850.00",25/02/2025,10/03/2025,71d55025-1f9c-4a9e-9491-72f31fe50f55,2025-02-26 02:31:58.265691
ADMINISTRADOR I,PODER JUDICIAL,AREQUIPA - AREQUIPA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-003,1,"S/. 6,010.00",25/02/2025,10/03/2025,5a0bf697-0fa0-4ace-b68c-0aa0d65a78d4,2025-02-26 02:31:58.265691
JEFE DE SECRETARIA GENERAL,MUNICIPALIDAD DISTRITAL DE PUYCA,AREQUIPA - PUYCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,500.00",24/02/2025,07/03/2025,48efc905-c784-41e5-bb70-8bce6c2426b5,2025-02-26 02:31:58.265691
"SUB GERENTE DE ABASTECIMIENTOS, SERVICIOS GENERALES E INFORMATICA.",MUNICIPALIDAD DISTRITAL DE PUYCA,AREQUIPA - PUYCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,500.00",24/02/2025,07/03/2025,4d644301-d787-4923-a5f5-fa4e6e969c9c,2025-02-26 02:31:58.265691
SUB GERENTE DE TESORERIA,MUNICIPALIDAD DISTRITAL DE PUYCA,AREQUIPA - PUYCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 3,000.00",24/02/2025,07/03/2025,9be4fe8b-95ca-4f65-a4ee-dbe8671b553a,2025-02-26 02:31:58.265691
ESPECIALISTA EN FINANZAS - PRESUPUESTO,MUNICIPALIDAD PROVINCIAL DE CAYLLOMA,AREQUIPA - CHIVAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 2,000.00",24/02/2025,07/03/2025,6b810f2c-ff3e-4879-b37f-24c187942c3f,2025-02-26 02:31:58.265691
OPERADOR/A DE MONITOREO,"SUPERINTENDENCIA DE TRANSPORTE TERRESTRE DE PERSONAS, CARGA Y MERCANCIAS - SUTRAN",AREQUIPA - AREQUIPA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-048,1,"S/. 2,000.00",24/02/2025,07/03/2025,fc88b85f-fb76-4747-ba40-6abd1e0ba61e,2025-02-26 02:31:58.265691
ESPECIALISTA EN RELACIONES PUBLICAS,MUNICIPALIDAD PROVINCIAL DE CAYLLOMA,AREQUIPA - CHIVAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 2,000.00",24/02/2025,07/03/2025,7fc6578a-c2e2-4235-a78a-256d88f39561,2025-02-26 02:31:58.265691
TÉCNICO ADMINISTRATIVO,FUERZA AEREA DEL PERU,AREQUIPA - LA JOYA,276-04,1,"S/. 3,072.30",24/02/2025,07/03/2025,01ecf660-ad6f-4a6b-bcca-adea8328728f,2025-02-26 02:31:58.265691
OPERADOR(A) DE VEHÍCULOS MOTORIZADOS,FUERZA AEREA DEL PERU,AREQUIPA - CERRO COLORADO,276-01,1,"S/. 3,072.30",24/02/2025,07/03/2025,5d2d5125-10c8-4231-b5be-011d8d1eabdb,2025-02-26 02:31:58.265691
TRABAJADOR(A) SOCIAL,FUERZA AEREA DEL PERU,AREQUIPA - CERRO COLORADO,276-1,1,"S/. 5,309.50",24/02/2025,07/03/2025,8d14798f-996e-42d0-9466-4cf376bee9b9,2025-02-26 02:31:58.265691
ESPECIALISTA EN PROMOCION CULTURAL,MUNICIPALIDAD PROVINCIAL DE CAYLLOMA,AREQUIPA - CHIVAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 2,000.00",24/02/2025,07/03/2025,f57f7e90-b969-47be-8267-7c0b55c947d1,2025-02-26 02:31:58.265691
FISCALIZADOR-GERENCIA AGENCIA MAJES,MUNICIPALIDAD PROVINCIAL DE CAYLLOMA,AREQUIPA - MAJES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,500.00",21/02/2025,06/03/2025,43e8475e-1cf3-413d-b8fd-25b361f7c5cc,2025-02-26 02:31:58.265691
