posicion,empresa,ubicacion,num_conv,n_vac,salario,fecha_inicio,fecha_fin,id_uuid,fechaActualizacion
SUBGERENTE DE SEGURIDAD CIUDADANA,MUNICIPALIDAD PROVINCIAL DE CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,800.00",28/02/2025,13/03/2025,f50657d7-55d9-4fea-a708-7a246c16c024,2025-03-01 02:37:34.134480
SUBGERENTE DE SERVICIOS SOCIALES,MUNICIPALIDAD PROVINCIAL DE CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,800.00",28/02/2025,13/03/2025,c0d00e7c-ba44-4e0a-b003-3d4eeca3e905,2025-03-01 02:37:34.134480
SUBGERENTE DE TURISMO Y CULTURA,MUNICIPALIDAD PROVINCIAL DE CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,800.00",28/02/2025,13/03/2025,b39fc1c9-9a35-4d90-a800-a18ba5e41d97,2025-03-01 02:37:34.134480
SUPERVISOR DE AREAS VERDES,MUNICIPALIDAD PROVINCIAL DE CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,000.00",28/02/2025,13/03/2025,94974ef3-c264-4d9f-9770-c7f2154420c6,2025-03-01 02:37:34.134480
SUPERVISOR DE COMBUSTIBLE,MUNICIPALIDAD PROVINCIAL DE CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,800.00",28/02/2025,13/03/2025,dfeecbd7-c6b4-4d9b-a708-477228758fb8,2025-03-01 02:37:34.134480
SUPERVISOR DE COMEDORES,MUNICIPALIDAD PROVINCIAL DE CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,800.00",28/02/2025,13/03/2025,51a1b177-25ad-4f45-acbc-66f300a4c806,2025-03-01 02:37:34.134480
SUPERVISOR DE PERSONAL,MUNICIPALIDAD PROVINCIAL DE CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,800.00",28/02/2025,13/03/2025,322ceef2-2384-4ec8-b2db-d077b79575df,2025-03-01 02:37:34.134480
TECNICO EN MANTENIMIENTO,MUNICIPALIDAD PROVINCIAL DE CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,800.00",28/02/2025,13/03/2025,4a6db301-78e0-41fb-8a24-524dc4beecdb,2025-03-01 02:37:34.134480
ASISTENTE DE ADQUISICIONES Y CONTRATACIONES,MUNICIPALIDAD PROVINCIAL DE CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,800.00",28/02/2025,13/03/2025,5b64be7d-3b26-4026-9e72-2cc96f87258b,2025-03-01 02:37:34.134480
COTIZADOR,MUNICIPALIDAD PROVINCIAL DE CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,500.00",28/02/2025,13/03/2025,cd980fcd-09d5-495d-bd39-f6e2c314c68e,2025-03-01 02:37:34.134480
ASISTENTE ADMINISTRATIVO DE LA GERENCIA DE INFRAESTRUCTURA Y DESARROLLO TERRITORIAL,MUNICIPALIDAD DISTRITAL DE JESUS,CAJAMARCA - JESUS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,000.00",28/02/2025,13/03/2025,8dda5330-91ca-4f03-a161-18f24b161db7,2025-03-01 02:37:34.134480
ASISTENTE ADMINISTRATIVO DE LA OFICINA DE GESTIÓN DE RECURSOS HUMANOS,MUNICIPALIDAD DISTRITAL DE JESUS,CAJAMARCA - JESUS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,400.00",28/02/2025,13/03/2025,5048a5de-a524-4d4a-9a01-49ebe1b8952e,2025-03-01 02:37:34.134480
ASISTENTE ADMINISTRATIVO DE LA SUB GERENCIA DE PLANEAMIENTO URBANO RURAL Y CATASTRO,MUNICIPALIDAD DISTRITAL DE JESUS,CAJAMARCA - JESUS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,500.00",28/02/2025,13/03/2025,e881b33f-b83e-4c9e-9441-3f5b935b156a,2025-03-01 02:37:34.134480
"ASISTENTE ADMINISTRATIVO DE LA SUG GERENCIA DE RECURSOS NATURALES, RESIDUOS SOLIDOS Y GESTIÓN AMBIENTAL",MUNICIPALIDAD DISTRITAL DE JESUS,CAJAMARCA - JESUS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,900.00",28/02/2025,13/03/2025,c85c077b-e85a-439e-be6a-26fc8223f21c,2025-03-01 02:37:34.134480
ASISTENTE ADMINISTRATIVO DE LA UNIDAD DE GESTIÓN MUNICIPAL,MUNICIPALIDAD DISTRITAL DE JESUS,CAJAMARCA - JESUS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,600.00",28/02/2025,13/03/2025,a78d3d14-be37-4a5a-8d42-132a9258d439,2025-03-01 02:37:34.134480
ASISTENTE ADMINISTRATIVO DE LA ÁREA TECNICA DE SANEAMIENTO MUNICIPAL,MUNICIPALIDAD DISTRITAL DE JESUS,CAJAMARCA - JESUS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,700.00",28/02/2025,13/03/2025,aa7508da-a3ee-494a-b598-f2b6e3a6577e,2025-03-01 02:37:34.134480
ASISTENTE ADMINISTRATIVO PARA LA GERENCIA MUNICIPAL,MUNICIPALIDAD DISTRITAL DE JESUS,CAJAMARCA - JESUS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,000.00",28/02/2025,13/03/2025,be8da9dd-e271-4175-92dc-b31be39ccc2a,2025-03-01 02:37:34.134480
ASISTENTE TÉCNICO DE LA OFICINA DE IMAGEN Y RELACIONES INSTITUCIONALES,MUNICIPALIDAD DISTRITAL DE JESUS,CAJAMARCA - JESUS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,600.00",28/02/2025,13/03/2025,bd8c9331-a10a-47f4-9ed3-e5f9acc1598b,2025-03-01 02:37:34.134480
"ASISTENTE TÉCNICO DE LA SUG GERENCIA DE RECURSOS NATURALES, RESIDUOS SOLIDOS Y GESTIÓN AMBIENTAL.",MUNICIPALIDAD DISTRITAL DE JESUS,CAJAMARCA - JESUS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,100.00",28/02/2025,13/03/2025,2b861987-5c81-4a09-a12c-61c9050c06b5,2025-03-01 02:37:34.134480
JEFE DE LA OFICINA DE CONTABLIDAD,MUNICIPALIDAD DISTRITAL DE JESUS,CAJAMARCA - JESUS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 3,750.00",28/02/2025,13/03/2025,68d455cc-6339-428a-a54c-6dabda21a11f,2025-03-01 02:37:34.134480
JEFE DE LA OFICINA DE TESORERIA,MUNICIPALIDAD DISTRITAL DE JESUS,CAJAMARCA - JESUS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,900.00",28/02/2025,13/03/2025,ee3103f4-961a-4d65-8c4f-379cbfbb9b58,2025-03-01 02:37:34.134480
"SUB GERENCIA DE EDUCACIÓN, CULTURA Y DEPORTE",MUNICIPALIDAD DISTRITAL DE JESUS,CAJAMARCA - JESUS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 3,000.00",28/02/2025,13/03/2025,e5251d7e-8bed-4a60-9598-ca03d1d28bf6,2025-03-01 02:37:34.134480
SUB GERENTE DE SEGURIDAD CIUDADANA,MUNICIPALIDAD DISTRITAL DE JESUS,CAJAMARCA - JESUS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,500.00",28/02/2025,13/03/2025,ad00d7de-2b42-4fbe-a78e-f1617f8ddb69,2025-03-01 02:37:34.134480
ASISTENTE SOPORTE Y SEGURIDAD INFORMÁTICA,SERVICIO DE ADMINISTRACION TRIBUTARIA- CAJAMARCA,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,500.00",28/02/2025,13/03/2025,d3b4d23d-298f-43a0-b794-85bbcef8bd86,2025-03-01 02:37:34.134480
ENCARGADO(A) DE MESA DE PARTES,MUNICIPALIDAD DISTRITAL DE JESUS,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,200.00",28/02/2025,13/03/2025,122e21fa-c977-4aa5-b3f5-f00d47d0d6eb,2025-03-01 02:37:34.134480
ASISTENTE JUDICIAL,CORTE SUPERIOR DE JUSTICIA DE LAMBAYEQUE,CAJAMARCA - SAN IGNACIO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,1,"S/. 4,000.00",28/02/2025,13/03/2025,00ab8efd-6ccb-4571-aed4-437af8a5fbbd,2025-03-01 02:37:34.134480
APOYO ADMINISTRATIVO,CORTE SUPERIOR DE JUSTICIA DE LAMBAYEQUE,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (SUPLENCIA)-008,1,"S/. 1,300.00",28/02/2025,13/03/2025,2465e079-ecb4-42b4-9c04-4dd5b02f90cf,2025-03-01 02:37:34.134480
ABOGADO PARA LA OFICINA GENERAL DE ASESORIA JURIDICA,MUNICIPALIDAD PROVINCIAL DE CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,700.00",28/02/2025,13/03/2025,a14b00ce-2fe6-4b64-9373-812a9d03254f,2025-03-01 02:37:34.134480
ABOGADO PARA LA SECRETARIA DE PROCEDIMIENTOS ADMINISTRATIVOS DISCIPLINARIOS,MUNICIPALIDAD PROVINCIAL DE CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,700.00",28/02/2025,13/03/2025,efda2d6b-f094-4e7f-802a-188e55b33170,2025-03-01 02:37:34.134480
ABOGADO PARA LA SUBGERENCIA DE RECAUDACION TRIBUTARIA,MUNICIPALIDAD PROVINCIAL DE CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,700.00",28/02/2025,13/03/2025,7e67d002-6f29-4412-936a-d71003b7bce2,2025-03-01 02:37:34.134480
ADMINISTRADOR DE REDES SOCIALES,MUNICIPALIDAD PROVINCIAL DE CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,500.00",28/02/2025,13/03/2025,60589f90-52f3-4a64-925a-26d084a4df03,2025-03-01 02:37:34.134480
ALMACENERO PCA,MUNICIPALIDAD PROVINCIAL DE CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,500.00",28/02/2025,13/03/2025,9442bc49-ea5e-400f-a22b-37b836dfd6d5,2025-03-01 02:37:34.134480
ANALISTA DE PARTICIPACION CIUDADANA,MUNICIPALIDAD PROVINCIAL DE CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,000.00",28/02/2025,13/03/2025,ee470bb8-f0e5-4194-8220-c3115e402da8,2025-03-01 02:37:34.134480
ANALISTA LEGAL,MUNICIPALIDAD PROVINCIAL DE CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,500.00",28/02/2025,13/03/2025,ff599e6c-6fb5-4b12-b9e4-1ecd9eef955a,2025-03-01 02:37:34.134480
ANALISTA Y COORDINADOR EN CONTRATACIONES DEL ESTADO,MUNICIPALIDAD PROVINCIAL DE CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 3,900.00",28/02/2025,13/03/2025,951d0ad6-fd8b-4889-b206-76bfecf125ee,2025-03-01 02:37:34.134480
ASISTENTE ADMINISTRATIVO,MUNICIPALIDAD PROVINCIAL DE CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,500.00",28/02/2025,13/03/2025,96316a5e-6528-4013-8d47-58cc40aadedf,2025-03-01 02:37:34.134480
ASISTENTE ADMINISTRATIVO,MUNICIPALIDAD PROVINCIAL DE CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,500.00",28/02/2025,13/03/2025,8fce4e24-05c2-4325-b28e-f1698aa625bc,2025-03-01 02:37:34.134480
ASISTENTE ADMINISTRATIVO,MUNICIPALIDAD PROVINCIAL DE CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,500.00",28/02/2025,13/03/2025,27dd0ccb-c4aa-44d7-b146-d56d1025d735,2025-03-01 02:37:34.134480
CONDUCTOR,UNIDAD DE GESTION EDUCATIVA LOCAL DE VICTOR FAJARDO,AYACUCHO - HUANCAPI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-09,1,"S/. 1,764.19",28/02/2025,13/03/2025,36650677-b5c6-45a7-9846-cf2a04748d1b,2025-03-01 02:37:34.134480
RESPONSABLE DE LABORATORIO DE SISTEMAS,UNIVERSIDAD NACIONAL AUTÓNOMA DE HUANTA,AYACUCHO - HUANTA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-002,1,"S/. 3,264.19",28/02/2025,13/03/2025,9d93815a-a85b-4693-becd-2ab771765738,2025-03-01 02:37:34.134480
ESPECIALISTA LEGAL II,SUPERINTENDENCIA NACIONAL DE FISCALIZACION LABORAL - SUNAFIL,AYACUCHO - SAN JUAN BAUTISTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-088,1,"S/. 4,000.00",28/02/2025,13/03/2025,6af4791f-d163-4d4b-8077-f564251267d8,2025-03-01 02:37:34.134480
ASISTENTE ADMINISTRATIVO,UNIVERSIDAD NACIONAL AUTÓNOMA DE HUANTA,AYACUCHO - HUANTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,700.00",28/02/2025,13/03/2025,62727188-df2b-4e88-8b00-d726e81ff902,2025-03-01 02:37:34.134480
ANALISTA LOGÍSTICO II,UNIVERSIDAD NACIONAL AUTÓNOMA DE HUANTA,AYACUCHO - HUANTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,000.00",28/02/2025,13/03/2025,51c4f8ca-7916-4428-bebe-9b5ec1bc1a6e,2025-03-01 02:37:34.134480
PROFESIONAL TECNOLOGIA MEDICA CON MENCION EN TERAPIA FÍSICA  O LENGUAJE PARA CEBE,UNIDAD DE GESTION EDUCATIVA LOCAL DE VICTOR FAJARDO,AYACUCHO - HUANCAPI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-09,1,"S/. 2,964.19",27/02/2025,12/03/2025,6058c9db-02f2-4a10-8577-7b1516dd8cae,2025-03-01 02:37:34.134480
01 DIRECTOR (A) (SIGLA – AIVNCC- 01).,GOBIERNO REGIONAL AYACUCHO,AYACUCHO - CORACORA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-11,1,S/. 002.00,27/02/2025,12/03/2025,f8dfdbea-3a6e-42f0-b57a-b86e5656c59a,2025-03-01 02:37:34.134480
01 MADRE TUTORA (SIGLA – AIVNCC- 01).,GOBIERNO REGIONAL AYACUCHO,AYACUCHO - CORACORA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,400.00",27/02/2025,12/03/2025,2cdf5214-44ac-442d-afb2-1254c9158d65,2025-03-01 02:37:34.134480
01 PERSONAL DE LIMPIEZA Y GUARDIANIA (SIGLA – OSRHTA- 01).,GOBIERNO REGIONAL AYACUCHO,AYACUCHO - HUANTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-12,1,"S/. 1,025.00",27/02/2025,12/03/2025,9ea71e44-a6a5-4409-bcba-ebcd8c3a0b13,2025-03-01 02:37:34.134480
ABOGADO/A EN PROGRAMAS DE ADJUDICACION DE  LOTES,ORGANISMO DE FORMALIZACION DE LA PROPIEDAD INFORMAL - COFOPRI,AYACUCHO - AYACUCHO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-0021,1,"S/. 3,500.00",27/02/2025,12/03/2025,2dae3949-220e-4ad9-9681-d84b2f797b70,2025-03-01 02:37:34.134480
RESPONSABLE DE SIGA,MUNICIPALIDAD PROVINCIAL DE HUAMANGA,AYACUCHO - AYACUCHO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,800.00",27/02/2025,12/03/2025,7fbcaa7e-9fb2-49ce-a600-601066cf36f6,2025-03-01 02:37:34.134480
01 ASISTENTE EN COMUNICACIONES (SIGLA – UC- 01).,GOBIERNO REGIONAL AYACUCHO,AYACUCHO - AYACUCHO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-08,1,"S/. 2,200.00",27/02/2025,12/03/2025,62b84da1-59cc-4712-93b6-d1b9c7534701,2025-03-01 02:37:34.134480
01 MADRE TUTORA (SIGLA – AISNT- 01).,GOBIERNO REGIONAL AYACUCHO,AYACUCHO - AYACUCHO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 1,400.00",27/02/2025,12/03/2025,56e85c59-a563-4596-ac0f-c9cc15dbd672,2025-03-01 02:37:34.134480
ESPECIALISTA ADMINISTRATIVO (PROCESOS DISCIPLINARIOS),MUNICIPALIDAD PROVINCIAL DE HUAMANGA,AYACUCHO - AYACUCHO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,3,"S/. 3,000.00",27/02/2025,12/03/2025,88093c60-a358-4f05-990f-4efb7a6536e3,2025-03-01 02:37:34.134480
ESPECIALISTA ADMINISTRATIVO (RESPONSABLE DE ADQUISICIONES),MUNICIPALIDAD PROVINCIAL DE HUAMANGA,AYACUCHO - AYACUCHO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 3,000.00",27/02/2025,12/03/2025,55c73d4e-7a50-4423-b94e-3a19518f0e61,2025-03-01 02:37:34.134480
MEDICO CIRUJANO,MUNICIPALIDAD PROVINCIAL DE HUAMANGA,AYACUCHO - AYACUCHO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 4,000.00",27/02/2025,12/03/2025,815e2c21-9d3b-4d01-8af2-6c8c6ed3af87,2025-03-01 02:37:34.134480
TECNICO/A EN TOPOGRAFIA,ORGANISMO DE FORMALIZACION DE LA PROPIEDAD INFORMAL - COFOPRI,AYACUCHO - AYACUCHO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-0022,1,"S/. 1,300.00",27/02/2025,12/03/2025,1ca760fa-5e40-4991-8cc1-111b1e8f781c,2025-03-01 02:37:34.134480
SECRETARIA GENERAL,MUNICIPALIDAD DISTRITAL DE HUAMANQUIQUIA,AYACUCHO - HUAMANQUIQUIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,300.00",26/02/2025,11/03/2025,fe474a1f-82fb-44c8-bcd3-a04e76e8ff22,2025-03-01 02:37:34.134480
RESPONSABLE DE REGISTRO CIVIL,MUNICIPALIDAD DISTRITAL DE HUAMANQUIQUIA,AYACUCHO - HUAMANQUIQUIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,300.00",26/02/2025,11/03/2025,045d95c3-6844-4f5e-be8c-4a43898f7ef7,2025-03-01 02:37:34.134480
ESPECIALISTA EN IMAGEN INSTITUCIONAL,MUNICIPALIDAD DISTRITAL DE CHIPAO,AYACUCHO - CHIPAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 1,800.00",25/02/2025,10/03/2025,54e82e4d-abdc-494d-95c1-923e97f9bb1d,2025-03-01 02:37:34.134480
"JEFE DE LA DIVISION DE TURISMO, DESARROLLO AGROPECUARIO, EMPRESARIAL Y COMERCILIZACION",MUNICIPALIDAD DISTRITAL DE CHIPAO,AYACUCHO - CHIPAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 1,500.00",25/02/2025,10/03/2025,e1ab9725-44d5-4292-a442-00d37034025f,2025-03-01 02:37:34.134480
JEFE DE LA UNIDAD DE LOGISTICA Y ABASTECIMIENTO,MUNICIPALIDAD DISTRITAL DE CHIPAO,AYACUCHO - CHIPAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,300.00",25/02/2025,10/03/2025,4909c09c-478b-4314-8fb2-0dda4fa9814c,2025-03-01 02:37:34.134480
SERENOS,MUNICIPALIDAD DISTRITAL DE CHIPAO,AYACUCHO - CHIPAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,2,"S/. 1,500.00",25/02/2025,10/03/2025,422e7e13-1c71-48ab-9c14-10934d988d25,2025-03-01 02:37:34.134480
"SUBGERENTE DE MEDIO AMBIENTE, SERVICIOS PUBLICOS Y SEGURIDAD CIUDADANA",MUNICIPALIDAD DISTRITAL DE CHIPAO,AYACUCHO - CHIPAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,300.00",25/02/2025,10/03/2025,31039664-37c4-4ba7-ba28-44a4e6e28c4a,2025-03-01 02:37:34.134480
AUXILIAR DE NUTRICIÓN III,UNIVERSIDAD NACIONAL DE SAN CRISTOBAL DH,AYACUCHO - AYACUCHO,276-001,1,S/. 001.00,25/02/2025,10/03/2025,8c5724c3-ecff-4e17-b159-8a429651e843,2025-03-01 02:37:34.134480
TÉCNICO EN BIBLIOTECA III,UNIVERSIDAD NACIONAL DE SAN CRISTOBAL DH,AYACUCHO - AYACUCHO,276-009,1,S/. 001.00,25/02/2025,10/03/2025,57f032a4-6ca4-4f8c-89f1-ef2f41262c48,2025-03-01 02:37:34.134480
ESPECIALISTA ADMINISTRATIVO IV,UNIVERSIDAD NACIONAL DE SAN CRISTOBAL DH,AYACUCHO - AYACUCHO,276-005,1,S/. 001.00,25/02/2025,10/03/2025,a740e265-6183-4f6c-af8b-d172fa4884e7,2025-03-01 02:37:34.134480
