posicion,empresa,ubicacion,num_conv,n_vac,salario,fecha_inicio,fecha_fin,id_uuid,fechaActualizacion
MEDICO ESPECIALISTA,HOSPITAL DE VENTANILLA,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,2,"S/. 8,000.00",21/03/2025,03/04/2025,5593a785-412c-4efb-bba9-4c2d75e33626,2025-03-23 07:55:07.195899
MEDICO ESPECIALISTA,HOSPITAL DE VENTANILLA,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 9,000.00",21/03/2025,03/04/2025,67af4c36-a8b6-4735-a01b-12dacb502e2b,2025-03-23 07:55:07.195899
MEDICO ESPECIALISTA,HOSPITAL DE VENTANILLA,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,2,"S/. 8,000.00",21/03/2025,03/04/2025,0da77d01-821f-42cf-83b9-80109f78f358,2025-03-23 07:55:07.195899
INGENIERO CIVIL,HOSPITAL DE VENTANILLA,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 6,500.00",21/03/2025,03/04/2025,8828c9ef-5a95-472f-96b8-dfa0c02debcb,2025-03-23 07:55:07.195899
INGENIERO,HOSPITAL DE VENTANILLA,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 8,000.00",21/03/2025,03/04/2025,e70a1f29-985b-423c-8d87-60bdc54850fc,2025-03-23 07:55:07.195899
AUXILIAR ADMINISTRATIVO,HOSPITAL DE VENTANILLA,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 1,700.00",21/03/2025,03/04/2025,5c187413-e712-4748-aa50-5fcb4a5bd7dc,2025-03-23 07:55:07.195899
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-27,1,"S/. 3,464.19",21/03/2025,03/04/2025,c6fe6649-3412-4227-bf54-0a2902074e50,2025-03-23 07:55:07.195899
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-27,3,"S/. 3,464.19",21/03/2025,03/04/2025,8834bae9-d967-4d56-8b7b-2453b0bf5dc7,2025-03-23 07:55:07.195899
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-27,1,"S/. 3,464.19",21/03/2025,03/04/2025,df2bc972-e8f6-4d65-b15a-5886837c27f8,2025-03-23 07:55:07.195899
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-27,1,"S/. 3,464.19",21/03/2025,03/04/2025,74c65f8f-b262-4690-9caf-71db92b15c9c,2025-03-23 07:55:07.195899
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-27,1,"S/. 3,464.19",21/03/2025,03/04/2025,df7e328f-cae9-421c-a2f7-07144e38e9c1,2025-03-23 07:55:07.195899
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-27,3,"S/. 3,464.19",21/03/2025,03/04/2025,03e46232-2280-4724-96e1-b62fce4d6c3e,2025-03-23 07:55:07.195899
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-27,1,"S/. 3,464.19",21/03/2025,03/04/2025,2081fc66-d5b5-4b2f-bb0a-807828d204c5,2025-03-23 07:55:07.195899
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-27,2,"S/. 3,464.19",21/03/2025,03/04/2025,d0a3aad8-08ee-42f2-8eb9-08446bc8f307,2025-03-23 07:55:07.195899
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-27,2,"S/. 3,464.19",21/03/2025,03/04/2025,17f75f32-282f-461c-9d4e-be70f1572885,2025-03-23 07:55:07.195899
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-27,2,"S/. 3,464.19",21/03/2025,03/04/2025,56628366-da12-4702-a988-7f4c7ef54676,2025-03-23 07:55:07.195899
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-27,1,"S/. 3,464.19",21/03/2025,03/04/2025,a6213be4-6f31-45f8-83d9-afa2fac12bed,2025-03-23 07:55:07.195899
ASISTENTE ADMINISTRATIVO (NOTIFICADOR),MINISTERIO PUBLICO-GERENCIA GENERAL,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-27,1,"S/. 2,264.19",21/03/2025,03/04/2025,04235eda-3643-48d2-ad6d-d4d7f6256a3d,2025-03-23 07:55:07.195899
ASISTENTE ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-27,1,"S/. 3,064.19",21/03/2025,03/04/2025,665f1f90-3950-4fdc-9de8-2a8382442986,2025-03-23 07:55:07.195899
ASISTENTE ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-27,1,"S/. 3,064.19",21/03/2025,03/04/2025,86931f08-9111-4c2a-99ef-4e40a9b7176c,2025-03-23 07:55:07.195899
ASISTENTE ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-27,1,"S/. 3,064.19",21/03/2025,03/04/2025,5f3c7fc3-f9cb-4327-aa46-c7813efa0888,2025-03-23 07:55:07.195899
ASISTENTE ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-27,1,"S/. 3,064.19",21/03/2025,03/04/2025,f9794c5c-3296-44f0-b1f2-1fc855b051b5,2025-03-23 07:55:07.195899
ASISTENTE ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-27,1,"S/. 3,064.19",21/03/2025,03/04/2025,9cea24fd-d898-4c73-bd48-3f863513c6d8,2025-03-23 07:55:07.195899
ANALISTA,MINISTERIO PUBLICO-GERENCIA GENERAL,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-27,1,"S/. 4,264.19",21/03/2025,03/04/2025,04b56867-d64f-4786-93bd-b54692e955d0,2025-03-23 07:55:07.195899
ASISTENTE 2 EN CONTROL Y FISCALIZACIÓN DE ACTIVIDADES Y SERVICIOS PORTUARIOS,AUTORIDAD PORTUARIA NACIONAL,CALLAO - LA PERLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-015,4,"S/. 4,000.00",21/03/2025,03/04/2025,85aef1d7-ba67-47eb-9ee5-6850fd2bc388,2025-03-23 07:55:07.195899
INSPECTOR (A) DE MIGRACIONES,SUPERINTENDENCIA NACIONAL DE MIGRACIONES - MIGRACIONES,CALLAO - CALLAO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-113,1,"S/. 3,000.00",20/03/2025,02/04/2025,91334c6b-bb70-447e-95b5-27e1d7df89ad,2025-03-23 07:55:07.195899
AGENTE DE SEGURIDAD,ESCUELA NACIONAL DE MARINA MERCANTE ALMIRANTE MIGUEL GRAU,CALLAO - LA PUNTA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-002,1,"S/. 1,289.19",20/03/2025,02/04/2025,56bfe0f6-0e19-45d7-9013-55b0f97fafdb,2025-03-23 07:55:07.195899
AUXILIAR DE LIMPIEZA,ESCUELA NACIONAL DE MARINA MERCANTE ALMIRANTE MIGUEL GRAU,CALLAO - LA PUNTA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-001,1,"S/. 1,289.19",20/03/2025,02/04/2025,e6ead85d-3b6a-41cd-9857-4c19ffb79e8e,2025-03-23 07:55:07.195899
AUXILIAR ADMINISTRATIVO,PODER JUDICIAL,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-018,1,"S/. 2,300.00",19/03/2025,01/04/2025,329fe956-394e-4c17-85fc-eba343c6b071,2025-03-23 07:55:07.195899
ORIENTADOR(A) DE ATENCIÓN AL USUARIO,SUPERINTENDENCIA NACIONAL DE MIGRACIONES - MIGRACIONES,CALLAO - CALLAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-109,1,"S/. 2,000.00",18/03/2025,31/03/2025,4ad92a30-a8dd-4be2-a324-86b81aaf448d,2025-03-23 07:55:07.195899
JEFE/A DE LA OFICINA DESCONCENTRADA - CALLAO,JURADO NACIONAL DE ELECCIONES,CALLAO - CALLAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-015,1,"S/. 5,500.00",18/03/2025,31/03/2025,d8ddd294-dcc2-4a69-926d-a14c52d9a988,2025-03-23 07:55:07.195899
TRABAJADOR DE SERVICIO,UNIDAD DE GESTION EDUCATIVA LOCAL- VENTANILLA,CALLAO - MI PERU,276-31,1,"S/. 2,321.65",18/03/2025,31/03/2025,acaef3b3-3352-4c47-905c-d39e32be5180,2025-03-23 07:55:07.195899
ASISTENTE DE RECEPCIÓN Y DESPACHO DE NAVES 1,AUTORIDAD PORTUARIA NACIONAL,CALLAO - LA PERLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-013,1,"S/. 3,000.00",18/03/2025,31/03/2025,98e40bb5-23b1-4c68-9f45-646fec165c36,2025-03-23 07:55:07.195899
ASISTENTE LEGAL,PODER JUDICIAL,CALLAO - CALLAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-007,1,"S/. 2,572.00",18/03/2025,31/03/2025,56752834-937b-448d-ab72-cdadf0b1f261,2025-03-23 07:55:07.195899
TÉCNICO(A) DE PROMOCIÓN SOCIAL,GOBIERNO REGIONAL DEL CALLAO,CALLAO - CALLAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-014,1,"S/. 3,000.00",17/03/2025,28/03/2025,5f41e56e-a1d8-45ef-abb5-2a65174395a1,2025-03-23 07:55:07.195899
"APOYO EN EL DILIGENCIAMIENTO DE CEDULAS DE NOTIFICACION ( RECOLECCION, DIGITACION, NOTIFICACION Y OTROS)",PODER JUDICIAL,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-017,1,"S/. 1,300.00",17/03/2025,28/03/2025,e228159f-549f-466b-a362-6a3cee92b585,2025-03-23 07:55:07.195899
VERIFICADOR DE DEVOLUCIONES,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT,AREQUIPA - AREQUIPA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-070,60,"S/. 4,200.00",21/03/2025,03/04/2025,86ec23fe-8e6c-4faf-b8ad-d9f7a972a0be,2025-03-23 07:55:07.195899
SUPERVISOR DE LA BASE GRAFICA REGISTRAL HISTORICA CAS,"ZONA REGISTRAL # XII, SEDE AREQUIPA",AREQUIPA - AREQUIPA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-09,1,"S/. 4,000.00",21/03/2025,03/04/2025,c9b0ccea-c272-4963-95e5-45ebe70729fd,2025-03-23 07:55:07.195899
SUPERVISOR DE CONTROL DE CALIDAD DE LA BASE GRAFICA REGISTRAL CAS,"ZONA REGISTRAL # XII, SEDE AREQUIPA",AREQUIPA - AREQUIPA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-11,1,"S/. 4,000.00",21/03/2025,03/04/2025,ba35a061-797e-4d2b-8ec4-3456919c715e,2025-03-23 07:55:07.195899
TRABAJADOR DE SERVICIO,UNIDAD EJECUTORA : UGEL CONDESUYOS,AREQUIPA - RIO GRANDE,276-004,1,"S/. 2,150.00",21/03/2025,03/04/2025,7923c8d4-d0ce-449f-ad05-995c5ecaa753,2025-03-23 07:55:07.195899
ANALISTA DE CATASTRO CAS,"ZONA REGISTRAL # XII, SEDE AREQUIPA",AREQUIPA - AREQUIPA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-12,5,"S/. 3,500.00",21/03/2025,03/04/2025,0f01a1c1-bdc7-4ece-93d3-a0ab0a143cde,2025-03-23 07:55:07.195899
AUXILIAR DE CATASTRO,"ZONA REGISTRAL # XII, SEDE AREQUIPA",AREQUIPA - AREQUIPA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-10,6,"S/. 2,800.00",21/03/2025,03/04/2025,18e26537-7c2b-40a8-adfd-d0e588b4d13a,2025-03-23 07:55:07.195899
ABOGADO/A II,MUNICIPALIDAD DISTRITAL DE ALTO SELVA AL EGRE,AREQUIPA - ALTO SELVA ALEGRE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,2,"S/. 2,600.00",21/03/2025,03/04/2025,ffdd3897-c88d-4d12-a165-0c0c6f8779d7,2025-03-23 07:55:07.195899
GESTOR DE ORIENTACIÓN TRIBUTARIA,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT,AREQUIPA - AREQUIPA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-069,65,"S/. 4,200.00",21/03/2025,03/04/2025,10a9352d-d959-4871-989e-414d09ac8061,2025-03-23 07:55:07.195899
PERSONAL DE SERVICIO III,GOBIERNO REGIONAL DE AREQUIPA - UGE SUR,AREQUIPA - JOSE LUIS BUSTAMANTE Y RIVERO,276-001,1,"S/. 1,250.00",20/03/2025,02/04/2025,d83620d4-f00b-408b-be9e-4752e01b035c,2025-03-23 07:55:07.195899
ARQUITECTO II,MUNICIPALIDAD PROVINCIAL DE LA UNION,AREQUIPA - COTAHUASI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 3,500.00",20/03/2025,02/04/2025,7b15cc92-dfa7-4fc0-b82e-8833413132a4,2025-03-23 07:55:07.195899
ABOGADO CONCILIADOR,GERENCIA REGIONAL DE TRABAJO Y PROMOCION DEL EMPLEO DEL GOBIERNO REGIONAL DE AREQUIPA,AREQUIPA - AREQUIPA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,500.00",20/03/2025,02/04/2025,46fb014b-44af-4174-9c3b-f882b88dcb42,2025-03-23 07:55:07.195899
ESPECIALISTA DE RETCC,GERENCIA REGIONAL DE TRABAJO Y PROMOCION DEL EMPLEO DEL GOBIERNO REGIONAL DE AREQUIPA,AREQUIPA - PAUCARPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,500.00",20/03/2025,02/04/2025,a4dd3159-c477-4789-9f29-3ebcf20396bb,2025-03-23 07:55:07.195899
PROFESIONAL II PARA EQUIPO ITINERANTE DE CONVIVENCIA ESCOLAR,GOBIERNO REGIONAL DE AREQUIPA -UGE NORTE,AREQUIPA - SACHACA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 3,064.19",20/03/2025,02/04/2025,a05446c3-a415-4716-9ae5-3cf0889c7d9b,2025-03-23 07:55:07.195899
PROFESIONAL EN TECNOLOGÍA MÉDICA CON MENCIÓN EN TERAPIA FÍSICA PARA LOS PROGRAMAS DE INTERVENCIÓN TEMPRANA,GOBIERNO REGIONAL DE AREQUIPA -UGE NORTE,AREQUIPA - SACHACA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 2,964.19",20/03/2025,02/04/2025,15c46bc8-2087-4375-ace2-126a6ab2f63b,2025-03-23 07:55:07.195899
PROFESIONAL DOCENTE ESPECIALISTA EN DISCAPACIDAD VISUAL Y SORDOCEGUERA PARA EL CENTRO DE RECURSOS DE EDUCACIÓN BÁSICA ESPECIAL - CREBE,GOBIERNO REGIONAL DE AREQUIPA -UGE NORTE,AREQUIPA - SACHACA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 2,864.19",20/03/2025,02/04/2025,5839755c-9b34-4513-b509-09772d5656d4,2025-03-23 07:55:07.195899
PROFESIONAL DOCENTE ESPECIALISTA EN DISCAPACIDAD AUDITIVA PARA EL CENTRO DE RECURSOS DE EDUCACIÓN BASICA ESPECIAL - CREBE,GOBIERNO REGIONAL DE AREQUIPA -UGE NORTE,AREQUIPA - SACHACA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 2,864.19",20/03/2025,02/04/2025,311247cd-6fd9-4a13-b861-b92347d77292,2025-03-23 07:55:07.195899
PERSONAL DE MANTENIMIENTO,GOBIERNO REGIONAL DE AREQUIPA -UGE NORTE,AREQUIPA - SACHACA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,2,"S/. 1,414.19",20/03/2025,02/04/2025,890ff41b-4b88-4df3-a0b8-02ceaa9275c3,2025-03-23 07:55:07.195899
MODELO LINGUISTICO DE LENGUA DE SEÑAS PERUANAS EBE,GOBIERNO REGIONAL DE AREQUIPA -UGE NORTE,AREQUIPA - SACHACA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,3,"S/. 1,414.19",20/03/2025,02/04/2025,226dfb34-b044-49fd-9be4-4c06b111f53b,2025-03-23 07:55:07.195899
MODELO LINGUISTICO DE LENGUA DE SEÑAS PERUANAS EBA,GOBIERNO REGIONAL DE AREQUIPA -UGE NORTE,AREQUIPA - SACHACA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 1,414.19",20/03/2025,02/04/2025,1dbd260c-b18e-4268-b86d-aa79cb523c32,2025-03-23 07:55:07.195899
INTERPRETE DE LENGUA DE SEÑAS PARA EBA,GOBIERNO REGIONAL DE AREQUIPA -UGE NORTE,AREQUIPA - SACHACA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,4,"S/. 1,414.19",20/03/2025,02/04/2025,3d4c84f3-d242-4715-8f22-ecfc85b899f1,2025-03-23 07:55:07.195899
EJECUTOR COACTIVO,MUNICIPALIDAD DISTRITAL DE YURA,AREQUIPA - YURA,276-1,1,"S/. 2,250.00",20/03/2025,02/04/2025,0e8d381e-ddbc-415c-8f2c-532b9484ac9f,2025-03-23 07:55:07.195899
MEDICO ESPECIALISTA,HOSPITAL CENTRAL DE MAJES ING. ANGEL GABRIEL CHURA GALLEGOS,AREQUIPA - MAJES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 6,264.19",20/03/2025,02/04/2025,938bab38-7f9f-4334-8c59-d02f915f5944,2025-03-23 07:55:07.195899
MEDICO,HOSPITAL CENTRAL DE MAJES ING. ANGEL GABRIEL CHURA GALLEGOS,AREQUIPA - MAJES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 5,464.19",20/03/2025,02/04/2025,a44568a4-58af-4c24-bc3d-90d472ffce52,2025-03-23 07:55:07.195899
ENFERMERA/O,HOSPITAL CENTRAL DE MAJES ING. ANGEL GABRIEL CHURA GALLEGOS,AREQUIPA - MAJES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,503.19",20/03/2025,02/04/2025,a88bba01-4bb7-42e6-ae72-baa81069c949,2025-03-23 07:55:07.195899
BIOLOGO,HOSPITAL CENTRAL DE MAJES ING. ANGEL GABRIEL CHURA GALLEGOS,AREQUIPA - MAJES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,503.19",20/03/2025,02/04/2025,ac4f1856-b9ab-4f7b-a87a-5d0ad8e97df4,2025-03-23 07:55:07.195899
ASISTENTE ADMINISTRATIVO,HOSPITAL CENTRAL DE MAJES ING. ANGEL GABRIEL CHURA GALLEGOS,AREQUIPA - MAJES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,664.19",20/03/2025,02/04/2025,389faf28-da3f-4de8-8a20-659869a00d14,2025-03-23 07:55:07.195899
ABOGADO CONCILIADOR,GERENCIA REGIONAL DE TRABAJO Y PROMOCION DEL EMPLEO DEL GOBIERNO REGIONAL DE AREQUIPA,AREQUIPA - MAJES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,500.00",20/03/2025,02/04/2025,3cc6f961-87bf-46a0-92df-606a1bc41e80,2025-03-23 07:55:07.195899
ABOGADO,HOSPITAL CENTRAL DE MAJES ING. ANGEL GABRIEL CHURA GALLEGOS,AREQUIPA - MAJES,D.LEG 1057 - DETERMINADO (SUPLENCIA)-002,1,"S/. 3,195.19",20/03/2025,02/04/2025,faf0e929-2491-4f95-83e2-153b499fc024,2025-03-23 07:55:07.195899
ABOGADO CONCILIADOR,GERENCIA REGIONAL DE TRABAJO Y PROMOCION DEL EMPLEO DEL GOBIERNO REGIONAL DE AREQUIPA,AREQUIPA - MOLLENDO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,500.00",20/03/2025,02/04/2025,7dcceed9-1605-4a15-9985-ae07cbb29144,2025-03-23 07:55:07.195899
ESPECIALISTA DE RETCC,GERENCIA REGIONAL DE TRABAJO Y PROMOCION DEL EMPLEO DEL GOBIERNO REGIONAL DE AREQUIPA,AREQUIPA - AREQUIPA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,500.00",20/03/2025,02/04/2025,a81fa248-fb65-4604-bced-b75129262872,2025-03-23 07:55:07.195899
SUBGERENTE/A DE GESTION DE RIESGOS DE DESASTRES,MUNICIPALIDAD DISTRITAL DE ALTO SELVA AL EGRE,AREQUIPA - ALTO SELVA ALEGRE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 2,500.00",19/03/2025,01/04/2025,0fa530be-595c-4773-ab22-55aca4c1b111,2025-03-23 07:55:07.195899
