posicion,empresa,ubicacion,num_conv,n_vac,salario,fecha_inicio,fecha_fin,id_uuid,fechaActualizacion
OPERADOR MAQUINARIA PESADA-CARGADOR FRONTAL,MUNICIPALIDAD PROVINCIAL DE CAYLLOMA,AREQUIPA - CHIVAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,200.00",21/02/2025,06/03/2025,62914abf-7fc9-4f48-82dc-2cc4e05709df,2025-02-23 02:33:46.858556
PROFESIONAL PARA LA INVERSIÓN TÉCNICA-NIVEL DE PRE INVERSIÓN DE LOS PROYECTOS DE INVERSIÓN,MUNICIPALIDAD PROVINCIAL DE CAYLLOMA,AREQUIPA - CHIVAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,800.00",21/02/2025,06/03/2025,06e64244-596d-4599-8a9f-8009ed97252f,2025-02-23 02:33:46.858556
RESPONSABLE DE JUVENTUDES-SGEDYJ,MUNICIPALIDAD PROVINCIAL DE CAYLLOMA,AREQUIPA - CHIVAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,800.00",21/02/2025,06/03/2025,76ec29c5-a994-4bbf-91a1-2a3e0aa610e1,2025-02-23 02:33:46.858556
RESPONSABLE DE ORDENES DE SERVICIO Y DE COMPRA,MUNICIPALIDAD PROVINCIAL DE CAYLLOMA,AREQUIPA - CHIVAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,800.00",21/02/2025,06/03/2025,a1ab2b02-2faa-4e32-b911-5c041e19b082,2025-02-23 02:33:46.858556
SUB GERENTE DE DEFENSA CIVIL Y DEFENSA NACIONAL,MUNICIPALIDAD PROVINCIAL DE CAYLLOMA,AREQUIPA - CHIVAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,300.00",21/02/2025,06/03/2025,20f8c888-4900-48fb-9ab1-0e72dd12ce5d,2025-02-23 02:33:46.858556
SUB GERENTE DE FORMALIZACIÓN Y SANEAMIENTO,MUNICIPALIDAD PROVINCIAL DE CAYLLOMA,AREQUIPA - CHIVAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,800.00",21/02/2025,06/03/2025,50a580ca-888c-4d56-893c-ef5638c9f24b,2025-02-23 02:33:46.858556
SUB GERENTE DE LOGÍSTICA,MUNICIPALIDAD PROVINCIAL DE CAYLLOMA,AREQUIPA - CHIVAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,800.00",21/02/2025,06/03/2025,9c503bb5-2d45-4a92-b113-bc4652dbb613,2025-02-23 02:33:46.858556
SUB GERENTE DE PLANEAMIENTO Y MODERNIZACIÓN,MUNICIPALIDAD PROVINCIAL DE CAYLLOMA,AREQUIPA - CHIVAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,300.00",21/02/2025,06/03/2025,91cccb63-b46b-45d4-89d9-1af43c59532a,2025-02-23 02:33:46.858556
SUB GERENTE DE TESORERÍA,MUNICIPALIDAD PROVINCIAL DE CAYLLOMA,AREQUIPA - CHIVAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,000.00",21/02/2025,06/03/2025,b70970e1-984a-402f-b170-7148606d2c16,2025-02-23 02:33:46.858556
SUB GERENTE DE TRANSPORTE Y CIRCULACIÓN VIAL-MPC,MUNICIPALIDAD PROVINCIAL DE CAYLLOMA,AREQUIPA - CHIVAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,800.00",21/02/2025,06/03/2025,0fd8f95c-edaf-4197-94e7-5340be0ed647,2025-02-23 02:33:46.858556
ANALISTA EN LABORATORIO PARA EL AREA DE BIOLOGÍA REPRODUCTIVA,INSTITUTO DEL MAR DEL PERU,AREQUIPA - CAMANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 4,800.00",21/02/2025,06/03/2025,f6139efa-576f-4d32-816c-2d2193378db3,2025-02-23 02:33:46.858556
ESPECIALISTA DE CALIDAD DEL SERVICIO EDUCATIVO SUPERIOR TECNOLÓGICO,GERENCIA REGIONAL DE EDUCACIÓN,AREQUIPA - YANAHUARA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 3,164.19",21/02/2025,06/03/2025,313b71d7-2a82-4c1c-9b28-ca47bb28c188,2025-02-23 02:33:46.858556
ESPECIALISTA EN CIENCIAS DE LA COMUNICACIÓN,FUERZA AEREA DEL PERU,AREQUIPA - CERRO COLORADO,276-01,1,"S/. 3,159.30",21/02/2025,06/03/2025,575b2583-6295-4ef8-ba9d-d70e2e353f09,2025-02-23 02:33:46.858556
OPERADOR(A) DE VEHÍCULOS MOTORIZADOS,FUERZA AEREA DEL PERU,AREQUIPA - CERRO COLORADO,276-01,1,"S/. 3,072.30",21/02/2025,06/03/2025,f8361915-7b04-4517-a93a-a850f152d2c3,2025-02-23 02:33:46.858556
TÉCNICO(A) ADMINISTRATIVO,FUERZA AEREA DEL PERU,AREQUIPA - CERRO COLORADO,276-01,1,"S/. 3,072.30",21/02/2025,06/03/2025,34480cbb-3bed-4add-bc62-a82b446bd482,2025-02-23 02:33:46.858556
SERENO CONDUCTOR,MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,AREQUIPA - CERRO COLORADO,728-001,60,"S/. 1,300.00",21/02/2025,06/03/2025,6a4ba0a4-9651-4f53-b7e1-1f974167e40c,2025-02-23 02:33:46.858556
SERENO OPERADOR,MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,AREQUIPA - CERRO COLORADO,728-001,90,"S/. 1,200.00",21/02/2025,06/03/2025,6914af3e-fa78-4249-b4df-7348171d7915,2025-02-23 02:33:46.858556
ASISTENTE ADMINISTRATIVO,PROGRAMA NACIONAL DE ALIMENTACIÓN ESCOLAR QALI WARMA,AREQUIPA - AREQUIPA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-004,1,"S/. 2,000.00",21/02/2025,06/03/2025,5460ba8a-a794-47d0-a1a8-27dda6494896,2025-02-23 02:33:46.858556
MONITOR DE GESTIÓN LOCAL,PROGRAMA NACIONAL DE ALIMENTACIÓN ESCOLAR QALI WARMA,AREQUIPA - AREQUIPA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-003,2,"S/. 2,500.00",21/02/2025,06/03/2025,fc95b772-7460-4376-b4c3-60e037982d23,2025-02-23 02:33:46.858556
RESPONSABLE DE MESA DE PARTES,MUNICIPALIDAD PROVINCIAL DE CAYLLOMA,AREQUIPA - MAJES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,500.00",21/02/2025,06/03/2025,98f94fd5-4940-4a5c-8ad5-5dcff2d9f3a5,2025-02-23 02:33:46.858556
JEFE (A) DE LA UNIDAD DE LOGISTICA Y CONTROL PATRIMONIAL,MUNICIPALIDAD DISTRITAL DE RIO GRANDE IQUIPI,AREQUIPA - RIO GRANDE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,500.00",20/02/2025,05/03/2025,85a96e01-522c-435f-907b-f2bbf0cfcc9a,2025-02-23 02:33:46.858556
JEFE DE LA OFICINA DE ABASTECIMIENTOS Y CONTROL PATRIMONIAL,MUNICIPALIDAD PROVINCIAL DE CAMANA,AREQUIPA - CAMANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,650.00",20/02/2025,05/03/2025,fe4c2de4-d296-4958-a4a4-df37fe127c07,2025-02-23 02:33:46.858556
JEJE (A) DE LA UNIDAD DE IMAGEN INSTITUCIONAL Y RELACIONES PUBLICAS,MUNICIPALIDAD DISTRITAL DE RIO GRANDE IQUIPI,AREQUIPA - RIO GRANDE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,000.00",20/02/2025,05/03/2025,4f5cd41b-4158-4c0c-8fd6-8f130e25abec,2025-02-23 02:33:46.858556
ASISTENTE DE CONTABILIDAD,FUERZA AEREA DEL PERU,AREQUIPA - LA JOYA,276-01,1,"S/. 3,159.30",19/02/2025,04/03/2025,4d727b45-840d-4949-9efc-c6f832246888,2025-02-23 02:33:46.858556
ASISTENTE OPERATIVO DE VERIFICACIÓN Y FISCALIZACIÓN MIGRATORIA,SUPERINTENDENCIA NACIONAL DE MIGRACIONES - MIGRACIONES,AREQUIPA - AREQUIPA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-062,3,"S/. 3,000.00",19/02/2025,04/03/2025,1adf2cfd-7d99-4eb7-9c92-746fab575868,2025-02-23 02:33:46.858556
TÉCNICO(A) ADMINISTRATIVO,FUERZA AEREA DEL PERU,AREQUIPA - LA JOYA,276-01,1,"S/. 3,072.30",19/02/2025,04/03/2025,0ebef29d-5b64-4378-ad3f-658d5ac1a471,2025-02-23 02:33:46.858556
OPERADOR(A) DE VEHÍCULOS MOTORIZADOS,FUERZA AEREA DEL PERU,AREQUIPA - LA JOYA,276-01,1,"S/. 3,072.30",19/02/2025,04/03/2025,3ba98d5f-6899-4bdb-80fa-696ce6c6e00c,2025-02-23 02:33:46.858556
821 - OPERARIO DE SERVICIO Y MANTENIMIENTO (INDETERMINADO)  AP-O2,SEDAPAR S.A.,AREQUIPA - MEJIA,728-001,1,"S/. 2,923.00",18/02/2025,03/03/2025,0ac09337-99f9-4ca7-8361-a8b46adc9497,2025-02-23 02:33:46.858556
SECRETARIA(O) GENERAL,MUNICIPALIDAD DISTRITAL DE SANTA ISABEL DE SIGUAS,AREQUIPA - SANTA ISABEL DE SIGUAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,800.00",18/02/2025,03/03/2025,d8a6841d-3785-40db-98e7-b217e1dd2288,2025-02-23 02:33:46.858556
776 - AUXILIAR ADMINISTRATIVO COMERCIAL (SUPLENCIA)   AP-A2,SEDAPAR S.A.,AREQUIPA - MOLLENDO,728-001,1,"S/. 2,338.00",18/02/2025,03/03/2025,5ee4ae87-949d-410a-93bb-9cba6e46b2c2,2025-02-23 02:33:46.858556
778 - PROFESIONAL DE PRODUCCIÓN (INDETERMINADO) ES-P1,SEDAPAR S.A.,AREQUIPA - MOLLENDO,728-001,1,"S/. 3,577.00",18/02/2025,03/03/2025,dea063e6-b245-4ed2-bfc7-f37e152b7b9e,2025-02-23 02:33:46.858556
707 - ASISTENTE ADMINISTRATIVO  (INDETERMINADO)  AP-A1,SEDAPAR S.A.,AREQUIPA - MAJES,728-001,1,"S/. 3,088.00",18/02/2025,03/03/2025,e1faa1d5-fc3e-4fe9-ae9f-9cac1e5bf0f2,2025-02-23 02:33:46.858556
CONTRATACIÓN DE COORDINADOR(A) EDUCATIVO PARA EL SERVICIO EDUCATIVO HOSPITALARIO,UNIDAD DE GESTION EDUCATIVA LOCAL HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 3,264.19",21/02/2025,06/03/2025,ddacf57f-9db6-42a2-8df9-825ff59e2dea,2025-02-23 02:33:46.858556
TÉCNICOS DEPORTIVOS,UNIDAD DE GESTION EDUCATIVA LOCAL HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,2,"S/. 336,419.00",21/02/2025,06/03/2025,315824d6-b07c-40dd-b714-69f3dbe866c5,2025-02-23 02:33:46.858556
COORDINADOR DE INNOVACIÓN SOPORTE TECNOLOGICO,UNIDAD DE GESTION EDUCATIVA LOCAL HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,27,"S/. 161,419.00",21/02/2025,06/03/2025,9fc95bae-e803-48d7-b45a-1c25051bef38,2025-02-23 02:33:46.858556
COORDINADOR DE NÚCLEO EDUCATIVO,UNIDAD DE GESTION EDUCATIVA LOCAL HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,5,"S/. 326,419.00",21/02/2025,06/03/2025,a0854fc0-a6c2-4c26-a6f5-9416e07d16e1,2025-02-23 02:33:46.858556
COORDINADOR(A) ADMINISTRATIVO(A) DE RER.,UNIDAD DE GESTION EDUCATIVA LOCAL HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,7,"S/. 226,419.00",21/02/2025,06/03/2025,3a38a994-5e26-4eae-abc0-adf70e9ffbfa,2025-02-23 02:33:46.858556
COORDINADOR(A) DE RER,UNIDAD DE GESTION EDUCATIVA LOCAL HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,7,"S/. 476,419.00",21/02/2025,06/03/2025,2bb5ce46-47fb-4d27-82a2-26b1fc37cd2c,2025-02-23 02:33:46.858556
DOCENTE TUTORIAL DE CIENCIA Y TECNOLOGIA,UNIDAD DE GESTION EDUCATIVA LOCAL HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,5,"S/. 2,764.19",21/02/2025,06/03/2025,264b5099-389f-4546-8587-fbec46d61b5f,2025-02-23 02:33:46.858556
DOCENTE TUTORIAL DE CIENCIAS SOCIALES.,UNIDAD DE GESTION EDUCATIVA LOCAL HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,5,"S/. 2,764.19",21/02/2025,06/03/2025,26c849fe-f4b1-499e-86c1-bdc4c35bde96,2025-02-23 02:33:46.858556
DOCENTE TUTORIAL DE COMUNICACION.,UNIDAD DE GESTION EDUCATIVA LOCAL HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,5,"S/. 276,419.00",21/02/2025,06/03/2025,69906bd7-d7e5-4f30-a02a-eb72a609b62b,2025-02-23 02:33:46.858556
DOCENTE TUTORIAL DE MATEMATICA.,UNIDAD DE GESTION EDUCATIVA LOCAL HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,5,"S/. 276,419.00",21/02/2025,06/03/2025,27364749-ccb2-42a4-9ccd-a968ff07a211,2025-02-23 02:33:46.858556
ESPECIALISTA ADMINISTRATIVO,UNIDAD DE GESTION EDUCATIVA LOCAL HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,S/. 002.60,21/02/2025,06/03/2025,88a10123-b597-44cd-ac7e-3ec59f9dab6d,2025-02-23 02:33:46.858556
ESPECIALISTA ADMINISTRATIVO PARA SECRETARIA GENERAL,UNIDAD DE GESTION EDUCATIVA LOCAL HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,S/. 002.60,21/02/2025,06/03/2025,ae6a9130-5a6b-4733-b788-dfadc8d28ff7,2025-02-23 02:33:46.858556
ESPECIALISTA EN ESTADÍSTICA,UNIDAD DE GESTION EDUCATIVA LOCAL HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,S/. 002.60,21/02/2025,06/03/2025,b4bc048e-a1d3-4557-963e-20237b7226a5,2025-02-23 02:33:46.858556
ESPECIALISTA EN LOGÍSTICA,UNIDAD DE GESTION EDUCATIVA LOCAL HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,S/. 002.60,21/02/2025,06/03/2025,1721977e-bc15-4d0b-a215-40731b17e1af,2025-02-23 02:33:46.858556
ESPECIALISTA EN PROCESOS ADMINISTRATIVOS DISCIPLINARIOS - PAD,UNIDAD DE GESTION EDUCATIVA LOCAL HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,S/. 002.60,21/02/2025,06/03/2025,43d12045-2b7c-47ad-a0b1-4240aa27df7e,2025-02-23 02:33:46.858556
ESPECIALISTA PEDAGÓGICO PARA LA ATENCIÓN EDUCATIVA EN EL SERVICIO EDUCATIVO HOSPITALARIO,UNIDAD DE GESTION EDUCATIVA LOCAL HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 3,264.19",21/02/2025,06/03/2025,5d793e23-db5d-4de3-8de1-6312745f164d,2025-02-23 02:33:46.858556
PERSONAL DE LIMPIEZA Y MANTENIMIENTO,UNIDAD DE GESTION EDUCATIVA LOCAL HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 141,419.00",21/02/2025,06/03/2025,a8e61fa3-a12d-49f5-8054-10087efee104,2025-02-23 02:33:46.858556
PERSONAL DE MANTENIMIENTO,UNIDAD DE GESTION EDUCATIVA LOCAL HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,6,"S/. 141,419.00",21/02/2025,06/03/2025,5f208d47-c582-4c87-8e04-d3d073c9b6c6,2025-02-23 02:33:46.858556
PERSONAL VIGILANCIA ROTATIVO,UNIDAD DE GESTION EDUCATIVA LOCAL HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 1,414.19",21/02/2025,06/03/2025,0d6d0c7d-9293-48db-832c-a31ba5022b81,2025-02-23 02:33:46.858556
PROFESIONAL III PARA EQUIPO ITINERANTE DE CONVIVENCIA ESCOLAR,UNIDAD DE GESTION EDUCATIVA LOCAL HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,2,"S/. 3,064.19",21/02/2025,06/03/2025,a2fe6fdd-eda4-458f-aadb-361f0973da7e,2025-02-23 02:33:46.858556
PROFESIONAL EN EDUCACIÓN ESPECIAL I PARA EL CENTRO DE RECURSOS DE EDUCACIÓN BÁSICA ESPECIAL – CREBE,UNIDAD DE GESTION EDUCATIVA LOCAL HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 2,864.19",21/02/2025,06/03/2025,5bae81ea-a742-4924-8f05-40c706e82bed,2025-02-23 02:33:46.858556
"PROFESIONAL EN TECNOLOGÍA MÉDICA CON MENCIÓN EN TERAPIA FÍSICA, OCUPACIONAL O DE LENGUAJE PARA CEBE.",UNIDAD DE GESTION EDUCATIVA LOCAL HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 2,964.19",21/02/2025,06/03/2025,716c869b-9e1d-40b4-ab48-5e4587399f7b,2025-02-23 02:33:46.858556
PSICOLOGO,UNIDAD DE GESTION EDUCATIVA LOCAL HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,28,"S/. 276,419.00",21/02/2025,06/03/2025,82097ff5-3e6d-44ce-9a79-7f18447f4d13,2025-02-23 02:33:46.858556
CONTRATACIÓN DEL PSICÓLOGO(A) DEL SERVICIO EDUCATIVO HOSPITALARIO,UNIDAD DE GESTION EDUCATIVA LOCAL HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 2,764.19",21/02/2025,06/03/2025,a13ef9e8-436e-425b-b6b8-8e6945498941,2025-02-23 02:33:46.858556
ACOMPAÑANTE TECNICO PARA EL SERVICIO DE CUIDADO DIURNO,PROGRAMA NACIONAL CUNA MAS,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-126,1,"S/. 3,064.19",20/02/2025,05/03/2025,351a82fe-c20a-4ffd-bc9a-faa6cc6e06e5,2025-02-23 02:33:46.858556
SUPERVISOR DE CONSERVACION Y SERVICIOS II,EDUCACION UGEL ANGARAES,HUANCAVELICA - LIRCAY,276-1,1,"S/. 2,321.65",20/02/2025,05/03/2025,56af208b-93bb-4874-bd6e-e88ae8311a56,2025-02-23 02:33:46.858556
ASISTENTE EN EL AREA DE GESTIÒN PEDAGOGICA,EDUCACION UGEL ANGARAES,HUANCAVELICA - LIRCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 1,900.00",19/02/2025,04/03/2025,a29a130c-93a1-46b3-b194-84a6d9d6778b,2025-02-23 02:33:46.858556
