posicion,empresa,ubicacion,num_conv,n_vac,salario,fecha_inicio,fecha_fin,id_uuid,fechaActualizacion
CHOFER (REGISTRO DE AIRHSP - 000791),GOBIERNO REGIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 1,964.19",05/03/2025,18/03/2025,aae1897e-bd6c-4e83-9e9e-29ee950179d6,2025-03-08 02:03:48.235559
CHOFER- (CODIGO DE AIRHSP - 000942),GOBIERNO REGIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 1,764.19",05/03/2025,18/03/2025,8bde8dd4-8016-4674-ad81-84841906ba56,2025-03-08 02:03:48.235559
ESPECIALISTA EN CONTRATACIONES Y ADQUISICIONES (CÓDIGO AIRHSP – 000764),GOBIERNO REGIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 3,264.19",05/03/2025,18/03/2025,e429615b-0d35-4011-86e7-5d97648be4bb,2025-03-08 02:03:48.235559
ESPECIALISTA EN EDUCACIÓN (CÓDIGO AIRSHP - 00830),GOBIERNO REGIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 2,264.19",05/03/2025,18/03/2025,a0afa604-1633-4158-bf52-36f2afe78348,2025-03-08 02:03:48.235559
ESPECIALISTA EN PROGRAMACIONES (CODIGO DE AIRHSP – 000872),GOBIERNO REGIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 3,764.19",05/03/2025,18/03/2025,0c6d7c32-c051-4723-8246-598fd225c982,2025-03-08 02:03:48.235559
INGENIERO II,GERENCIA SUB REGIONAL HUAYTARA,HUANCAVELICA - HUAYTARA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 3,800.00",05/03/2025,18/03/2025,d15e1f4a-c6d8-47e7-ba51-713995931fa5,2025-03-08 02:03:48.235559
INGENIERO I (CÓDIGO AIRHSP – 000925),GOBIERNO REGIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 3,264.19",05/03/2025,18/03/2025,114b86fe-f1ef-4163-a330-57c49dda2b91,2025-03-08 02:03:48.235559
MADRE SUSTITUTA (CÓDIGO AIRHSP – 000885),GOBIERNO REGIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 2,264.19",05/03/2025,18/03/2025,679c4123-de92-49c8-a925-7b1a7d529934,2025-03-08 02:03:48.235559
SOPORTE TÉCNICO III (CODIGO AIRHSP - 00869),GOBIERNO REGIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 2,000.00",05/03/2025,18/03/2025,f2d70aec-9418-466d-8e50-0b09c4eaaa9f,2025-03-08 02:03:48.235559
TECNICO ADMINISTRATIVO RED TELEMATICA (AIRSHP CODIGO 000945),GOBIERNO REGIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,2200,"S/. 2,200.00",05/03/2025,18/03/2025,17d99a28-0804-4038-bb6c-52417b31a7d3,2025-03-08 02:03:48.235559
ASISTENTE ADMINISTRATIVO (CÓDIGO AIRHSP – 000968),GOBIERNO REGIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 2,764.19",05/03/2025,18/03/2025,6cbd569f-fbeb-4e58-95ac-14f19511b393,2025-03-08 02:03:48.235559
ASISTENTE ADMINISTRATIVO (CÓDIGO AIRHSP – 000859),GOBIERNO REGIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 2,264.19",05/03/2025,18/03/2025,e9c54ed5-8df3-4af4-831a-340e5688b4f9,2025-03-08 02:03:48.235559
ASISTENTE ADMINISTRATIVO (CÓDIGO AIRHSP – 000836),GOBIERNO REGIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 2,764.19",05/03/2025,18/03/2025,e9f3f4a6-26da-4fbe-97ee-310ec62bf263,2025-03-08 02:03:48.235559
ASISTENTE ADMINISTRATIVO (CÓDIGO AIRHSP – 000779),GOBIERNO REGIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 2,464.19",05/03/2025,18/03/2025,21332e1e-bef8-4b19-9371-b881c49febb8,2025-03-08 02:03:48.235559
ASISTENTE ADMINISTRATIVO (CODIGO AIRHSP - 000760),GOBIERNO REGIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 2,464.19",05/03/2025,18/03/2025,0f8f0731-737d-4a63-abfc-dfd7bfeb66f6,2025-03-08 02:03:48.235559
ANALISTA EN PROCESO DE SELECCIÓN (CÓDIGO AIRHSP – 000967),GOBIERNO REGIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 3,764.19",05/03/2025,18/03/2025,263fb600-1599-483d-86e6-186f3c039d00,2025-03-08 02:03:48.235559
VIGILANTE (AIRSHP CODIGO 0001019),GOBIERNO REGIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-5,1,"S/. 2,064.19",05/03/2025,18/03/2025,adad97ca-4f81-4f0d-8ae5-16e1e1290ce6,2025-03-08 02:03:48.235559
ESPECIALISTA EN MONITOREO DE PROYECTOS ( CÓDIGO AIRHSP 00916),GOBIERNO REGIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-5,1,"S/. 4,400.00",05/03/2025,18/03/2025,b002f70d-1562-48f4-87e8-a5d573ad7ecc,2025-03-08 02:03:48.235559
CHOFER (CÓDIGO AIRHSP – 000965),GOBIERNO REGIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-4,1,"S/. 2,064.19",05/03/2025,18/03/2025,5e381545-3db0-49ed-aac3-5a09a46870f7,2025-03-08 02:03:48.235559
ESPECIALISTA EN PROYECTOS DE INVERSIÓN (CÓDIGO AIRHSP – 001012),GOBIERNO REGIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 3,264.19",05/03/2025,18/03/2025,272bf825-48b5-46dd-8d96-f30c0e3eb4a7,2025-03-08 02:03:48.235559
CHOFER III (CODIGO DE AIRHSP – 000454),UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,276-003,1,"S/. 2,689.00",03/03/2025,14/03/2025,f14903b6-a31f-49ca-84a9-6acf1ab60fca,2025-03-08 02:03:48.235559
ASISTENTE ADMINISTRATIVO II (CODIGO DE AIRHSP – 000349),UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,276-003,1,"S/. 2,805.00",03/03/2025,14/03/2025,61e65f63-dd0b-438b-b38b-0365e360a283,2025-03-08 02:03:48.235559
ESPECIALISTA (CODIGO DE AIRHSP – 000401),UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,276-003,1,"S/. 2,805.00",03/03/2025,14/03/2025,9ff9a658-e0d4-4fbe-acc8-21e05d3369d7,2025-03-08 02:03:48.235559
ESPECIALISTA ADMINISTRATIVO I (CODIGO DE AIRHSP – 000377),UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,276-003,1,"S/. 2,833.00",03/03/2025,14/03/2025,b66c725d-7c4f-40b5-833c-1bf0436083f1,2025-03-08 02:03:48.235559
ESPECIALISTA EN RECURSOS HUMANOS I (CODIGO DE AIRHSP – 000356),UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,276-003,1,"S/. 2,833.00",03/03/2025,14/03/2025,e45c5287-af4c-4fa6-b25c-66ef610458bd,2025-03-08 02:03:48.235559
OPERADOR DE SERVICIOS GENERALES (CODIGO DE AIRHSP – 000456),UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,276-003,1,"S/. 2,680.00",03/03/2025,14/03/2025,e1a3d614-0c54-42de-9d7c-cb835391a2c4,2025-03-08 02:03:48.235559
TÉCNICO (CODIGO DE AIRHSP – 000352),UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,276-003,1,"S/. 2,680.00",03/03/2025,14/03/2025,80c8c0d8-8bfc-4fb0-b8ef-ddecdcd3d95c,2025-03-08 02:03:48.235559
TÉCNICO (CODIGO DE AIRHSP – 000455),UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,276-003,1,"S/. 2,689.00",03/03/2025,14/03/2025,8c72a345-7791-47d4-938b-67d567093d73,2025-03-08 02:03:48.235559
TÉCNICO EN ARTES GRÁFICAS II (CODIGO DE AIRHSP – 000453),UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,276-003,1,"S/. 2,689.00",03/03/2025,14/03/2025,17becba3-6bb4-4f16-9634-4cf97d77acd4,2025-03-08 02:03:48.235559
CONTADOR II,GERENCIA SUB REGIONAL TAYACAJA,HUANCAVELICA - PAMPAS,276-002,1,"S/. 2,815.00",03/03/2025,14/03/2025,d00ad82a-1b98-42f3-9156-43a7a5c45685,2025-03-08 02:03:48.235559
TECNICO EN INGENIERÍA II,GERENCIA SUB REGIONAL TAYACAJA,HUANCAVELICA - PAMPAS,276-002,1,"S/. 2,678.00",03/03/2025,14/03/2025,d6877324-2ff7-4b60-879e-59dbd85aa959,2025-03-08 02:03:48.235559
ANALISTA (CODIGO DE AIRHSP – 000376),UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,276-003,1,"S/. 2,833.00",03/03/2025,14/03/2025,8eb98c0d-cc2e-48b5-968e-31a49812b8b4,2025-03-08 02:03:48.235559
GESTORES DE DESARROLLO SOCIAL,PROGRAMA NACIONAL DE APOYO DIRECTO A LOS MAS POBRES,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-058,2,"S/. 3,000.00",03/03/2025,14/03/2025,b6e4b1a1-4ecc-4100-87e8-ed1e8a0eb326,2025-03-08 02:03:48.235559
ESPECIALISTA EN PROMOCIÓN SOCIAL,DIRECCION REGIONAL DE YAKU TARPUY PARA LA LUCHA CONTRA LA POBREZA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 3,264.19",03/03/2025,14/03/2025,968c49da-6886-421a-8380-fe1674156848,2025-03-08 02:03:48.235559
GESTOR/A INSTITUCIONAL,PROGRAMA NACIONAL ÑPLATAFORMAS DE ACCIÓN PARA LA INCLUSIÓN SOCIAL-PAISÑ,HUANCAVELICA - CASTROVIRREYNA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-028,1,"S/. 3,000.00",03/03/2025,14/03/2025,551d94a9-4add-40a3-8b15-cac68672f5c7,2025-03-08 02:03:48.235559
ESPECIALISTA (CODIGO DE AIRHSP – 000357),UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,276-003,1,"S/. 2,833.00",03/03/2025,14/03/2025,799ce0db-02e3-4007-b2c5-a8d86339c20c,2025-03-08 02:03:48.235559
ENFERMERA/O,UNIDAD EJECUTORA 403 RED DE SALUD TAYACAJA,HUANCAVELICA - SALCABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,164.00",28/02/2025,13/03/2025,eec96580-d475-4e4b-9e3c-4d4bd2c98632,2025-03-08 02:03:48.235559
OBSTETRA,UNIDAD EJECUTORA 403 RED DE SALUD TAYACAJA,HUANCAVELICA - HUACHOCOLPA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,164.00",28/02/2025,13/03/2025,267c7daf-fe45-46e2-8b09-d9a8eb3730ae,2025-03-08 02:03:48.235559
TECNOLOGO MEDICO RADIOLOGO,UNIDAD EJECUTORA 403 RED DE SALUD TAYACAJA,HUANCAVELICA - DANIEL HERNANDEZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,264.19",28/02/2025,13/03/2025,f69f202b-48b1-417a-84d5-2afed59f8561,2025-03-08 02:03:48.235559
BIOLOGO,UNIDAD EJECUTORA 403 RED DE SALUD TAYACAJA,HUANCAVELICA - COLCABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,2,"S/. 3,164.19",28/02/2025,13/03/2025,75f5cb56-3d62-4e20-ac64-8cfc6c2d3df6,2025-03-08 02:03:48.235559
ORIENTADOR/A DEL CENTRO MAC AREQUIPA,PRESIDENCIA DEL CONSEJO DE MINISTROS,AREQUIPA - PAUCARPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-023,1,"S/. 2,500.00",07/03/2025,20/03/2025,60fa545b-2b9f-4b0b-a371-a7ed64d035bf,2025-03-08 02:03:48.235559
ASISTENTE DE INVESTIGACIÓN EN VULCANOLOGÍA,INSTITUTO GEOFISICO DEL PERU,AREQUIPA - SACHACA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-007,1,"S/. 4,814.19",07/03/2025,20/03/2025,6833b7ea-7cd2-4094-8b8c-5a7f2068f0b3,2025-03-08 02:03:48.235559
SUPERVISORES UGEL - ARTICULADOR,GOBIERNO REGIONAL DE AREQUIPA - UGE SUR,AREQUIPA - JOSE LUIS BUSTAMANTE Y RIVERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,764.19",06/03/2025,19/03/2025,ba274067-0e84-4d2b-b47e-5d981f16adb6,2025-03-08 02:03:48.235559
SUPERVISORES UGEL  - LEGAL,GOBIERNO REGIONAL DE AREQUIPA - UGE SUR,AREQUIPA - JOSE LUIS BUSTAMANTE Y RIVERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,764.19",06/03/2025,19/03/2025,a7a828b6-a81a-4ecb-8bce-869338e9ebf3,2025-03-08 02:03:48.235559
PERSONAL DE VIGILANCIA,GOBIERNO REGIONAL DE AREQUIPA - UGE SUR,AREQUIPA - JOSE LUIS BUSTAMANTE Y RIVERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,414.19",06/03/2025,19/03/2025,873a6c5f-6f2d-49f5-948f-79da0148cdde,2025-03-08 02:03:48.235559
COORDINADOR (A) DE INNOVACIÓN Y SOPORTE TECNOLÓGICO,GOBIERNO REGIONAL DE AREQUIPA - UGE SUR,AREQUIPA - JOSE LUIS BUSTAMANTE Y RIVERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,614.19",06/03/2025,19/03/2025,2c89a043-15ae-44fc-986d-b385d411671b,2025-03-08 02:03:48.235559
PERSONAL DE SERVICIO II,GOBIERNO REGIONAL DE AREQUIPA - UGE SUR,AREQUIPA - JOSE LUIS BUSTAMANTE Y RIVERO,276-001,1,"S/. 1,250.00",06/03/2025,19/03/2025,1d5e72ea-83a5-47b9-845f-9d7d4d9b3d1a,2025-03-08 02:03:48.235559
TECNICO DEPORTIVO,GOBIERNO REGIONAL DE AREQUIPA - UGE SUR,AREQUIPA - JOSE LUIS BUSTAMANTE Y RIVERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,364.19",06/03/2025,19/03/2025,522d1cc9-1560-4850-a5a5-1559938bfff2,2025-03-08 02:03:48.235559
SUPERVISORES UGEL - INFRAESTRUCTURA,GOBIERNO REGIONAL DE AREQUIPA - UGE SUR,AREQUIPA - JOSE LUIS BUSTAMANTE Y RIVERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,764.19",06/03/2025,19/03/2025,e7c89102-ca13-40b2-a24b-00e1613a1870,2025-03-08 02:03:48.235559
SUPERVISORES UGEL- PEDAGOGÍA,GOBIERNO REGIONAL DE AREQUIPA - UGE SUR,AREQUIPA - JOSE LUIS BUSTAMANTE Y RIVERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,764.19",06/03/2025,19/03/2025,dc986f18-c604-4577-b59a-2d0c38e08597,2025-03-08 02:03:48.235559
ESPECIALISTA LEGAL PAS DE UGEL,GOBIERNO REGIONAL DE AREQUIPA - UGE SUR,AREQUIPA - JOSE LUIS BUSTAMANTE Y RIVERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 5,264.19",06/03/2025,19/03/2025,d711a3b7-075b-48ca-a26e-358d449dceb4,2025-03-08 02:03:48.235559
OBRERO EN GUARDIANIA MUNICIPAL,MUNICIPALIDAD PROVINCIAL DE CASTILLA,AREQUIPA - APLAO,728-001,5,"S/. 1,200.00",05/03/2025,18/03/2025,97291b01-b85f-4b7a-a78a-de34c73a154e,2025-03-08 02:03:48.235559
OBRERO EN LIMPIEZA PUBLICA,MUNICIPALIDAD PROVINCIAL DE CASTILLA,AREQUIPA - APLAO,728-001,5,"S/. 1,200.00",05/03/2025,18/03/2025,f5e97972-685c-487c-8cf9-c60399afb10c,2025-03-08 02:03:48.235559
OBRERO EN MANTENIMIENTO DE PARQUES Y JARDINES,MUNICIPALIDAD PROVINCIAL DE CASTILLA,AREQUIPA - APLAO,728-001,5,"S/. 1,200.00",05/03/2025,18/03/2025,5dd3bae7-c80a-4111-9b5d-c94ce9526fc3,2025-03-08 02:03:48.235559
INSPECTOR TRIBUTARIO,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT,AREQUIPA - AREQUIPA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-023,93,"S/. 3,200.00",05/03/2025,18/03/2025,8ebbb1d1-acd8-4a16-ac08-ff66408cdcfb,2025-03-08 02:03:48.235559
ASISTENTE ADMINISTRATIVO I,GERENCIA REGIONAL DE SALUD DEL GOBIERNO REGIONAL DE AREQUIPA,AREQUIPA - AREQUIPA,276-001,2,"S/. 1,244.50",05/03/2025,18/03/2025,831c7742-1a87-4df7-81c0-688d63ef8755,2025-03-08 02:03:48.235559
ASISTENTE ADMINISTRATIVO I,GERENCIA REGIONAL DE SALUD DEL GOBIERNO REGIONAL DE AREQUIPA,AREQUIPA - AREQUIPA,276-1,1,"S/. 1,244.50",05/03/2025,18/03/2025,e4df66e7-6125-460c-a61f-234839556269,2025-03-08 02:03:48.235559
ASISTENTE ADMINISTRATIVO I,GERENCIA REGIONAL DE SALUD DEL GOBIERNO REGIONAL DE AREQUIPA,AREQUIPA - AREQUIPA,276-001,1,"S/. 1,244.50",05/03/2025,18/03/2025,8eb77d77-7cf0-4d1c-8ac6-41972f4af451,2025-03-08 02:03:48.235559
ASISTENTE ADMINISTRATIVO I,GERENCIA REGIONAL DE SALUD DEL GOBIERNO REGIONAL DE AREQUIPA,AREQUIPA - AREQUIPA,276-001,2,"S/. 1,244.50",05/03/2025,18/03/2025,1905ec82-aa32-43d4-a00d-6a2998390b6f,2025-03-08 02:03:48.235559
ENFERMERA/O,GERENCIA REGIONAL DE SALUD DEL GOBIERNO REGIONAL DE AREQUIPA,AREQUIPA - AREQUIPA,276-001,1,"S/. 5,300.00",05/03/2025,18/03/2025,0fdf1c81-8b61-4563-8e41-712cd1605b1f,2025-03-08 02:03:48.235559
ESPECIALISTA ADMINISTRATIVO II,GERENCIA REGIONAL DE SALUD DEL GOBIERNO REGIONAL DE AREQUIPA,AREQUIPA - AREQUIPA,276-001,1,"S/. 1,244.50",05/03/2025,18/03/2025,c7dbb3c6-b968-4755-a78b-2e6d312adc1f,2025-03-08 02:03:48.235559
ESPECIALISTA ADMINISTRATIVO II,GERENCIA REGIONAL DE SALUD DEL GOBIERNO REGIONAL DE AREQUIPA,AREQUIPA - AREQUIPA,276-001,1,"S/. 1,244.50",05/03/2025,18/03/2025,0bc63748-4599-49d6-a5b9-ab58cfd5af05,2025-03-08 02:03:48.235559
ESPECIALISTA ADMINISTRATIVO II,GERENCIA REGIONAL DE SALUD DEL GOBIERNO REGIONAL DE AREQUIPA,AREQUIPA - AREQUIPA,276-001,1,"S/. 1,244.50",05/03/2025,18/03/2025,0a7ae3ea-40fc-43f7-8953-c6f7f1ccb12b,2025-03-08 02:03:48.235559
ESPECIALISTA ADMINISTRATIVO II,GERENCIA REGIONAL DE SALUD DEL GOBIERNO REGIONAL DE AREQUIPA,AREQUIPA - AREQUIPA,276-001,1,"S/. 1,244.50",05/03/2025,18/03/2025,6e584c2a-de86-45ec-a1e5-a9a3c0c35084,2025-03-08 02:03:48.235559
ESPECIALISTA ADMINISTRATIVO II,GERENCIA REGIONAL DE SALUD DEL GOBIERNO REGIONAL DE AREQUIPA,AREQUIPA - AREQUIPA,276-001,1,"S/. 1,244.50",05/03/2025,18/03/2025,f9cdac6c-0d68-4413-be75-514d4f8b3af3,2025-03-08 02:03:48.235559
ESPECIALISTA ADMINISTRATIVO II,GERENCIA REGIONAL DE SALUD DEL GOBIERNO REGIONAL DE AREQUIPA,AREQUIPA - AREQUIPA,276-001,1,"S/. 1,244.50",05/03/2025,18/03/2025,6b68c71f-9f9f-446b-8f4d-a308502ff8a1,2025-03-08 02:03:48.235559
ESPECIALISTA EN ESTADISTICA II,GERENCIA REGIONAL DE SALUD DEL GOBIERNO REGIONAL DE AREQUIPA,AREQUIPA - AREQUIPA,276-001,1,"S/. 1,244.50",05/03/2025,18/03/2025,3b9d639b-9512-43ad-88bd-362a2ed2a669,2025-03-08 02:03:48.235559
ESPECIALISTA EN SALUD AMBIENTAL,GERENCIA REGIONAL DE SALUD DEL GOBIERNO REGIONAL DE AREQUIPA,AREQUIPA - AREQUIPA,276-001,3,"S/. 1,244.50",05/03/2025,18/03/2025,a8dc6da0-288c-4559-a439-d17f37b629db,2025-03-08 02:03:48.235559
MEDICO,GERENCIA REGIONAL DE SALUD DEL GOBIERNO REGIONAL DE AREQUIPA,AREQUIPA - AREQUIPA,276-001,1,"S/. 6,624.00",05/03/2025,18/03/2025,dee7c0a4-ce4c-49f0-a81d-edb62df0a27d,2025-03-08 02:03:48.235559
ODONTOLOGO,GERENCIA REGIONAL DE SALUD DEL GOBIERNO REGIONAL DE AREQUIPA,AREQUIPA - AREQUIPA,276-001,1,"S/. 5,300.00",05/03/2025,18/03/2025,6a3e7501-c630-4825-9699-096839b91546,2025-03-08 02:03:48.235559
QUIMICO,GERENCIA REGIONAL DE SALUD DEL GOBIERNO REGIONAL DE AREQUIPA,AREQUIPA - AREQUIPA,276-001,1,"S/. 5,300.00",05/03/2025,18/03/2025,ceb0f716-586d-475f-85e8-ef579228d4c2,2025-03-08 02:03:48.235559
