posicion,empresa,ubicacion,num_conv,n_vac,salario,fecha_inicio,fecha_fin,id_uuid,fechaActualizacion
TÉCNICO ADMINISTRATIVO,"MINISTERIO DE VIVIENDA, CONSTRUCCION Y SANEAMIENTO",CALLAO - CALLAO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-068,1,"S/. 3,500.00",21/02/2025,06/03/2025,66187f74-5472-473d-a136-4a4c2640c134,2025-03-02 02:36:00.642739
TÉCNICO INVESTIGADOR II,INSTITUTO DEL MAR DEL PERU,CALLAO - CALLAO,728-005,1,"S/. 3,700.00",21/02/2025,06/03/2025,8473a240-ef08-4f77-9e34-00a863ed66c3,2025-03-02 02:36:00.642739
ANALISTA DE BASE DE DATOS BIOLÓGICOS,INSTITUTO DEL MAR DEL PERU,CALLAO - CALLAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 6,500.00",21/02/2025,06/03/2025,42472d3e-f702-4827-b7fe-ab7f64464096,2025-03-02 02:36:00.642739
ANALISTA EN ACUICULTURA ALTOANDINA,INSTITUTO DEL MAR DEL PERU,CALLAO - CALLAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-013,1,"S/. 5,800.00",21/02/2025,06/03/2025,0ab7bc01-2877-43c1-9fde-9b14111ab215,2025-03-02 02:36:00.642739
ANALISTA EN ADMINISTRACIÓN,INSTITUTO DEL MAR DEL PERU,CALLAO - CALLAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-019,1,"S/. 5,500.00",21/02/2025,06/03/2025,8cb3dac9-3493-4522-927f-e621bc8525aa,2025-03-02 02:36:00.642739
ANALISTA EN ASPECTOS REPRODUCTIVOS DE PECES,INSTITUTO DEL MAR DEL PERU,CALLAO - CALLAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,1,"S/. 4,000.00",21/02/2025,06/03/2025,8167f913-a9e3-42c0-a385-6dac269745e5,2025-03-02 02:36:00.642739
ANALISTA EN COMPENSACIONES,INSTITUTO DEL MAR DEL PERU,CALLAO - CALLAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-016,1,"S/. 4,500.00",21/02/2025,06/03/2025,6218c232-4ada-4f38-a388-3697949c1938,2025-03-02 02:36:00.642739
ANALISTA EN CONTRATACIONES DEL ESTADO PARA LA CARTERA DE INVERSIONES,INSTITUTO DEL MAR DEL PERU,CALLAO - CALLAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-020,1,"S/. 5,800.00",21/02/2025,06/03/2025,5d99ef7d-5c96-4fc0-91a6-92cb7b1af760,2025-03-02 02:36:00.642739
ANALISTA EN CONTROL DE ASISTENCIA DE PERSONAL,INSTITUTO DEL MAR DEL PERU,CALLAO - CALLAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-017,1,"S/. 4,000.00",21/02/2025,06/03/2025,385af4b7-3c5e-4764-8645-3d99fa3821da,2025-03-02 02:36:00.642739
ANALISTA EN CULTIVO DE PECES MARINOS,INSTITUTO DEL MAR DEL PERU,CALLAO - CALLAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-012,1,"S/. 5,500.00",21/02/2025,06/03/2025,7da4215e-f516-4255-8c5c-0b8e55f93b9f,2025-03-02 02:36:00.642739
ANALISTA EN HIDROACÚSTICA,INSTITUTO DEL MAR DEL PERU,CALLAO - CALLAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-011,1,"S/. 5,800.00",21/02/2025,06/03/2025,1aaeded9-d0dc-46c4-84b1-912ecb422cdb,2025-03-02 02:36:00.642739
ENFERMERA/O,UNIDAD EJECUTORA 403 RED DE SALUD TAYACAJA,HUANCAVELICA - SALCABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,164.00",28/02/2025,13/03/2025,b6a7b378-f160-45db-9fe0-ff32beeaaf3a,2025-03-02 02:36:00.642739
OBSTETRA,UNIDAD EJECUTORA 403 RED DE SALUD TAYACAJA,HUANCAVELICA - HUACHOCOLPA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,164.00",28/02/2025,13/03/2025,ab0fceb9-fdb6-48fb-825f-83b716e2eb63,2025-03-02 02:36:00.642739
TECNOLOGO MEDICO RADIOLOGO,UNIDAD EJECUTORA 403 RED DE SALUD TAYACAJA,HUANCAVELICA - DANIEL HERNANDEZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,264.19",28/02/2025,13/03/2025,96e02777-55dd-4654-83e6-97853df8d79f,2025-03-02 02:36:00.642739
BIOLOGO,UNIDAD EJECUTORA 403 RED DE SALUD TAYACAJA,HUANCAVELICA - COLCABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,2,"S/. 3,164.19",28/02/2025,13/03/2025,0af78af0-2189-4513-8736-8911b3d9d015,2025-03-02 02:36:00.642739
PROGRAMADOR LOGISTICO,UNIDAD EJECUTORA 403 RED DE SALUD TAYACAJA,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,264.19",28/02/2025,13/03/2025,2b91c62b-0e91-4e42-bfad-83889c2f8393,2025-03-02 02:36:00.642739
MEDICO CIRUJANO,UNIDAD EJECUTORA 403 RED DE SALUD TAYACAJA,HUANCAVELICA - ACRAQUIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 5,464.19",28/02/2025,13/03/2025,3afa6674-f272-4768-be39-c66eecef058e,2025-03-02 02:36:00.642739
QUIMICO FARMACEUTICO,UNIDAD EJECUTORA 403 RED DE SALUD TAYACAJA,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,164.19",28/02/2025,13/03/2025,df93f53e-1fd6-4005-992b-1d8bd5606a7d,2025-03-02 02:36:00.642739
INGENIERO ELECTRONICO,UNIDAD EJECUTORA 403 RED DE SALUD TAYACAJA,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,764.19",28/02/2025,13/03/2025,0988a8ad-beed-46be-bd0b-7d52bb748b7d,2025-03-02 02:36:00.642739
INGENIERO AMBIENTAL,UNIDAD EJECUTORA 403 RED DE SALUD TAYACAJA,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,264.19",28/02/2025,13/03/2025,45c9ae03-b09a-441c-90f7-b1cc7ff22e22,2025-03-02 02:36:00.642739
BIOLOGO,UNIDAD EJECUTORA 403 RED DE SALUD TAYACAJA,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,164.19",28/02/2025,13/03/2025,3fad4bae-f2f9-47d8-bcd2-6afeaefb7b8c,2025-03-02 02:36:00.642739
ESPECIALISTA EN RECURSOS HUMANOS,UNIDAD EJECUTORA 403 RED DE SALUD TAYACAJA,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,764.19",28/02/2025,13/03/2025,de6f2777-daba-4351-ba72-e9775fc35307,2025-03-02 02:36:00.642739
ADMINISTRADOR/A DE OFICINA ZONAL,ORGANISMO DE FORMALIZACION DE LA PROPIEDAD INFORMAL - COFOPRI,HUANCAVELICA - ASCENSION,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-0040,1,"S/. 4,500.00",27/02/2025,12/03/2025,cd3467bd-57d5-48df-a471-6b93b6110720,2025-03-02 02:36:00.642739
ABOGADO/A FORMALIZACIÓN INTEGRAL,ORGANISMO DE FORMALIZACION DE LA PROPIEDAD INFORMAL - COFOPRI,HUANCAVELICA - ASCENSION,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-0039,1,"S/. 4,500.00",27/02/2025,12/03/2025,0a4af69e-1a88-47a9-8b38-a4f181fd5fa7,2025-03-02 02:36:00.642739
PUESTO TESORERIA,MUNICIPALIDAD DISTRITAL DE SAN ANTONIO DE CUSICANCHA,HUANCAVELICA - SAN ANTONIO DE CUSICANCHA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 2,069.00",27/02/2025,12/03/2025,54af6d73-3080-45de-b9b3-1a384b751661,2025-03-02 02:36:00.642739
PUESTO INFRAESTRUCTURA DESARROLLO URBANO,MUNICIPALIDAD DISTRITAL DE SAN ANTONIO DE CUSICANCHA,HUANCAVELICA - SAN ANTONIO DE CUSICANCHA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 2,414.00",27/02/2025,12/03/2025,062db31b-2295-4f68-87e6-a4a74e0c8211,2025-03-02 02:36:00.642739
PUESTO LOGISTICA ABASTECIMIENTO,MUNICIPALIDAD DISTRITAL DE SAN ANTONIO DE CUSICANCHA,HUANCAVELICA - SAN ANTONIO DE CUSICANCHA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,069.00",27/02/2025,12/03/2025,3881e0ae-f924-4349-839f-8c5d4906d92f,2025-03-02 02:36:00.642739
TECNICO EN LABORATORIO,UNIDAD EJECUTORA 405 RED DE SALUD ANGARAES,HUANCAVELICA - LIRCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,064.19",25/02/2025,10/03/2025,6dd5cc31-a5b9-4a03-8b31-f0f9427db12c,2025-03-02 02:36:00.642739
TECNICO EN FARMACIA,UNIDAD EJECUTORA 405 RED DE SALUD ANGARAES,HUANCAVELICA - LIRCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,064.19",25/02/2025,10/03/2025,09986b55-c65f-47d4-a7ae-a9c58b383f73,2025-03-02 02:36:00.642739
JEFE DE LEGAJOS,UNIDAD EJECUTORA 404 RED DE SALUD ACOBAMBA,HUANCAVELICA - ACOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 1,764.19",25/02/2025,10/03/2025,741e819d-b2f8-4b9e-89cb-d7c11c5bab36,2025-03-02 02:36:00.642739
MEDICO,UNIDAD EJECUTORA 404 RED DE SALUD ACOBAMBA,HUANCAVELICA - ACOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,3,"S/. 5,464.19",25/02/2025,10/03/2025,5dd9261f-c664-4b9f-aa9a-82014a4279b6,2025-03-02 02:36:00.642739
OBSTETRA,UNIDAD EJECUTORA 404 RED DE SALUD ACOBAMBA,HUANCAVELICA - ACOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 2,564.19",25/02/2025,10/03/2025,ad53c0a0-c4a0-4db6-aa6c-7c51452671f4,2025-03-02 02:36:00.642739
TECNICO EN FARMACIA,UNIDAD EJECUTORA 404 RED DE SALUD ACOBAMBA,HUANCAVELICA - ACOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 1,764.19",25/02/2025,10/03/2025,c87e97eb-56ff-420e-ae4c-8bdaf1aa359b,2025-03-02 02:36:00.642739
TECNICO/A ADMINISTRATIVO/A,UNIDAD EJECUTORA 404 RED DE SALUD ACOBAMBA,HUANCAVELICA - ACOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 1,764.19",25/02/2025,10/03/2025,e6bc2ff1-ca15-4d63-a0c3-c35e90aa4e76,2025-03-02 02:36:00.642739
TECNOLOGO MEDICO,UNIDAD EJECUTORA 404 RED DE SALUD ACOBAMBA,HUANCAVELICA - ACOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 3,164.19",25/02/2025,10/03/2025,7be8f6b6-ff71-4800-8170-ca91dba5bbc0,2025-03-02 02:36:00.642739
TRABAJADOR DE SERVICIOS,UNIDAD EJECUTORA 404 RED DE SALUD ACOBAMBA,HUANCAVELICA - ACOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 1,464.19",25/02/2025,10/03/2025,0469ff47-4f9b-4c9e-8455-20c3ad660773,2025-03-02 02:36:00.642739
PSICOLOGO,UNIDAD EJECUTORA 404 RED DE SALUD ACOBAMBA,HUANCAVELICA - ACOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 2,564.19",25/02/2025,10/03/2025,a4e9c331-ab93-44d2-9f41-4200d00077bb,2025-03-02 02:36:00.642739
ANALISTA DE RECURSOS HUMANOS,GOBIERNO REGIONAL HVCA-AGRICULTURA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,164.19",25/02/2025,10/03/2025,4e05417e-cb28-46ae-9799-2737c943f5fa,2025-03-02 02:36:00.642739
ASISTENTE DE PROCEDIMIENTOS ADMINISTRATIVOS DISCIPLINARIOS,GOBIERNO REGIONAL HVCA-AGRICULTURA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,564.19",25/02/2025,10/03/2025,070c4825-2f29-4cec-85e9-e0915f54948d,2025-03-02 02:36:00.642739
SECRETARIA/O,GOBIERNO REGIONAL HVCA-AGRICULTURA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,764.19",25/02/2025,10/03/2025,c3f83ff6-0f7f-4e90-aa3c-b1ad6ce56cb8,2025-03-02 02:36:00.642739
SECRETARIA/O V,GOBIERNO REGIONAL HVCA-AGRICULTURA,HUANCAVELICA - HUANCAVELICA,276-002,1,"S/. 1,227.00",25/02/2025,10/03/2025,555efe5b-b598-496e-8dd2-d8c7c366d74b,2025-03-02 02:36:00.642739
TECNICO AGROPECUARIO III,GOBIERNO REGIONAL HVCA-AGRICULTURA,HUANCAVELICA - HUANCAVELICA,276-002,1,"S/. 1,219.00",25/02/2025,10/03/2025,b552d244-7e24-474c-9ed7-eefef87a089b,2025-03-02 02:36:00.642739
