posicion,empresa,ubicacion,num_conv,n_vac,salario,fecha_inicio,fecha_fin,id_uuid,fechaActualizacion
CIRUJANO DENTISTA,UNIDAD EJECUTORA RED DE SALUD HUAMANGA,AYACUCHO - VINCHOS,D.LEG 1057 - DETERMINADO (SUPLENCIA)-001,1,"S/. 2,500.00",04/03/2025,17/03/2025,1ec8487c-dfb6-4a43-b846-abd113451479,2025-03-09 02:08:29.117991
TRABAJADOR DE SERVICIOS GENERALES,UNIDAD EJECUTORA RED DE SALUD HUAMANGA,AYACUCHO - ACOS VINCHOS,D.LEG 1057 - DETERMINADO (SUPLENCIA)-001,1,"S/. 1,600.00",04/03/2025,17/03/2025,90f0811c-a38d-4039-8829-fbdf24b027ad,2025-03-09 02:08:29.117991
OBSTETRA,UNIDAD EJECUTORA RED DE SALUD HUAMANGA,AYACUCHO - ACOCRO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-001,1,"S/. 2,400.00",04/03/2025,17/03/2025,7846f3b1-e2a2-4b6c-86c1-7abba759f8dd,2025-03-09 02:08:29.117991
ASISTENTE ADMINISTRATIVO,UNIDAD EJECUTORA RED DE SALUD HUAMANGA,AYACUCHO - AYACUCHO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-001,1,"S/. 2,300.00",04/03/2025,17/03/2025,7db32042-b41e-4188-b9f5-b0f75a5eecac,2025-03-09 02:08:29.117991
ENFERMERO (A),UNIDAD EJECUTORA RED DE SALUD HUAMANGA,AYACUCHO - AYACUCHO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-001,1,"S/. 2,239.00",04/03/2025,17/03/2025,f8929f60-db3c-4093-94d2-2cde62334e42,2025-03-09 02:08:29.117991
MEDICO CIRUJANO,UNIDAD EJECUTORA RED DE SALUD HUAMANGA,AYACUCHO - AYACUCHO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-001,2,"S/. 5,200.00",04/03/2025,17/03/2025,53748e1e-96d7-4078-9eb3-f7a39d14bd21,2025-03-09 02:08:29.117991
MEDICO CIRUJANO,UNIDAD EJECUTORA RED DE SALUD HUAMANGA,AYACUCHO - AYACUCHO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-001,2,"S/. 5,200.00",04/03/2025,17/03/2025,fc746952-1442-4c2f-989e-6a3e6c5131dd,2025-03-09 02:08:29.117991
MEDICO CIRUJANO,UNIDAD EJECUTORA RED DE SALUD HUAMANGA,AYACUCHO - AYACUCHO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-001,1,"S/. 5,200.00",04/03/2025,17/03/2025,b582c63c-6925-4f24-85e0-c7e7afb3b2b3,2025-03-09 02:08:29.117991
MEDICO CIRUJANO,UNIDAD EJECUTORA RED DE SALUD HUAMANGA,AYACUCHO - AYACUCHO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-001,1,"S/. 5,200.00",04/03/2025,17/03/2025,b81cbfe3-bf57-47e1-997e-2c00477aeb54,2025-03-09 02:08:29.117991
TECNICO EN COMPUTACIÓN,UNIDAD EJECUTORA RED DE SALUD HUAMANGA,AYACUCHO - AYACUCHO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-001,1,"S/. 1,724.00",04/03/2025,17/03/2025,d6400e7c-f27c-4b4a-b8d7-f905decb1054,2025-03-09 02:08:29.117991
TECNICO EN ENFERMERIA,UNIDAD EJECUTORA RED DE SALUD HUAMANGA,AYACUCHO - AYACUCHO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-001,1,"S/. 1,800.00",04/03/2025,17/03/2025,cd933143-f3df-496e-ae11-ed36b27f6b4d,2025-03-09 02:08:29.117991
ASISTENTE ADMINISTRATIVO,UNIVERSIDAD NACIONAL AUTÓNOMA DE HUANTA,AYACUCHO - HUANTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,700.00",28/02/2025,13/03/2025,23a60a66-353e-4080-b17e-7bc005a507e4,2025-03-09 02:08:29.117991
CONDUCTOR,UNIDAD DE GESTION EDUCATIVA LOCAL DE VICTOR FAJARDO,AYACUCHO - HUANCAPI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 1,764.19",28/02/2025,13/03/2025,dac13213-cd5e-4425-b409-c520a00ca9f9,2025-03-09 02:08:29.117991
ESPECIALISTA LEGAL II,SUPERINTENDENCIA NACIONAL DE FISCALIZACION LABORAL - SUNAFIL,AYACUCHO - SAN JUAN BAUTISTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-088,1,"S/. 4,000.00",28/02/2025,13/03/2025,77bd74f0-2d53-43ac-bfcc-e0a216104b28,2025-03-09 02:08:29.117991
ANALISTA LOGÍSTICO II,UNIVERSIDAD NACIONAL AUTÓNOMA DE HUANTA,AYACUCHO - HUANTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,000.00",28/02/2025,13/03/2025,2df25579-41a2-4191-95fa-83f8bdb87356,2025-03-09 02:08:29.117991
RESPONSABLE DE LABORATORIO DE SISTEMAS,UNIVERSIDAD NACIONAL AUTÓNOMA DE HUANTA,AYACUCHO - HUANTA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-002,1,"S/. 3,264.19",28/02/2025,13/03/2025,de90be6e-d391-46fb-a9e9-1dc1521b269e,2025-03-09 02:08:29.117991
PROFESIONAL TECNOLOGIA MEDICA CON MENCION EN TERAPIA FÍSICA  O LENGUAJE PARA CEBE,UNIDAD DE GESTION EDUCATIVA LOCAL DE VICTOR FAJARDO,AYACUCHO - HUANCAPI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-09,1,"S/. 2,964.19",27/02/2025,12/03/2025,a4c1c5fe-bd74-4184-9e87-154f03140de7,2025-03-09 02:08:29.117991
RESPONSABLE DE SIGA,MUNICIPALIDAD PROVINCIAL DE HUAMANGA,AYACUCHO - AYACUCHO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,800.00",27/02/2025,12/03/2025,a91c585e-d34f-43b6-9d88-90469d8d4518,2025-03-09 02:08:29.117991
01 DIRECTOR (A) (SIGLA – AIVNCC- 01).,GOBIERNO REGIONAL AYACUCHO,AYACUCHO - CORACORA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-11,1,S/. 002.00,27/02/2025,12/03/2025,f3d5cb64-b6c0-48a1-a231-1f75e6815766,2025-03-09 02:08:29.117991
ABOGADO/A EN PROGRAMAS DE ADJUDICACION DE  LOTES,ORGANISMO DE FORMALIZACION DE LA PROPIEDAD INFORMAL - COFOPRI,AYACUCHO - AYACUCHO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-0021,1,"S/. 3,500.00",27/02/2025,12/03/2025,7d7c5c2a-9eed-4c99-a8df-73f207428bcc,2025-03-09 02:08:29.117991
PSICOLOGO (A),MUNICIPALIDAD PROVINCIAL DE HUAMANGA,AYACUCHO - AYACUCHO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,200.00",27/02/2025,12/03/2025,36d029a7-de12-4f72-8408-b6d0db9fa3c6,2025-03-09 02:08:29.117991
MEDICO CIRUJANO,MUNICIPALIDAD PROVINCIAL DE HUAMANGA,AYACUCHO - AYACUCHO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 4,000.00",27/02/2025,12/03/2025,78061372-b001-4b3f-a2f5-1d9a5fed79e1,2025-03-09 02:08:29.117991
ESPECIALISTA ADMINISTRATIVO (RESPONSABLE DE ADQUISICIONES),MUNICIPALIDAD PROVINCIAL DE HUAMANGA,AYACUCHO - AYACUCHO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 3,000.00",27/02/2025,12/03/2025,0fd90b03-7dd5-4723-9bd2-1bd6240ad302,2025-03-09 02:08:29.117991
ESPECIALISTA ADMINISTRATIVO (PROCESOS DISCIPLINARIOS),MUNICIPALIDAD PROVINCIAL DE HUAMANGA,AYACUCHO - AYACUCHO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,3,"S/. 3,000.00",27/02/2025,12/03/2025,842a3d17-bfa2-46b8-82b8-ec53a563a10d,2025-03-09 02:08:29.117991
01 MADRE TUTORA (SIGLA – AISNT- 01).,GOBIERNO REGIONAL AYACUCHO,AYACUCHO - AYACUCHO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 1,400.00",27/02/2025,12/03/2025,1d1cf9be-32a4-4907-a7b4-40dbd97d7cbe,2025-03-09 02:08:29.117991
01 ASISTENTE EN COMUNICACIONES (SIGLA – UC- 01).,GOBIERNO REGIONAL AYACUCHO,AYACUCHO - AYACUCHO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-08,1,"S/. 2,200.00",27/02/2025,12/03/2025,48b5194a-e5b9-45c9-baf4-1c82bbd857e2,2025-03-09 02:08:29.117991
TECNICO/A EN TOPOGRAFIA,ORGANISMO DE FORMALIZACION DE LA PROPIEDAD INFORMAL - COFOPRI,AYACUCHO - AYACUCHO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-0022,1,"S/. 1,300.00",27/02/2025,12/03/2025,faae0d01-621e-4238-8f9b-3c1fbd7d222a,2025-03-09 02:08:29.117991
01 MADRE TUTORA (SIGLA – AIVNCC- 01).,GOBIERNO REGIONAL AYACUCHO,AYACUCHO - CORACORA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,400.00",27/02/2025,12/03/2025,70ebb8de-0f64-48ad-ab73-9230926e0087,2025-03-09 02:08:29.117991
01 PERSONAL DE LIMPIEZA Y GUARDIANIA (SIGLA – OSRHTA- 01).,GOBIERNO REGIONAL AYACUCHO,AYACUCHO - HUANTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-12,1,"S/. 1,025.00",27/02/2025,12/03/2025,e08141c2-69e0-4fbe-8f7c-60917642c6d9,2025-03-09 02:08:29.117991
RESPONSABLE DE REGISTRO CIVIL,MUNICIPALIDAD DISTRITAL DE HUAMANQUIQUIA,AYACUCHO - HUAMANQUIQUIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,300.00",26/02/2025,11/03/2025,8c0aa178-9462-48d3-8b2d-4cbe79d10708,2025-03-09 02:08:29.117991
SECRETARIA GENERAL,MUNICIPALIDAD DISTRITAL DE HUAMANQUIQUIA,AYACUCHO - HUAMANQUIQUIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,300.00",26/02/2025,11/03/2025,cd791868-ae26-41d0-ae45-037b111c5bc4,2025-03-09 02:08:29.117991
"JEFE DE LA DIVISION DE TURISMO, DESARROLLO AGROPECUARIO, EMPRESARIAL Y COMERCILIZACION",MUNICIPALIDAD DISTRITAL DE CHIPAO,AYACUCHO - CHIPAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 1,500.00",25/02/2025,10/03/2025,18ce3b1a-2b51-4460-8df0-b74bb377fb67,2025-03-09 02:08:29.117991
JEFE DE LA UNIDAD DE LOGISTICA Y ABASTECIMIENTO,MUNICIPALIDAD DISTRITAL DE CHIPAO,AYACUCHO - CHIPAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,300.00",25/02/2025,10/03/2025,460e7be9-152f-48cf-a891-92ae1f8c582c,2025-03-09 02:08:29.117991
SERENOS,MUNICIPALIDAD DISTRITAL DE CHIPAO,AYACUCHO - CHIPAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,2,"S/. 1,500.00",25/02/2025,10/03/2025,d9b07547-10c5-4e93-9c64-ce3b5ab32550,2025-03-09 02:08:29.117991
"SUBGERENTE DE MEDIO AMBIENTE, SERVICIOS PUBLICOS Y SEGURIDAD CIUDADANA",MUNICIPALIDAD DISTRITAL DE CHIPAO,AYACUCHO - CHIPAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,300.00",25/02/2025,10/03/2025,17c662d5-5749-485a-b1ed-0b12e43e4d46,2025-03-09 02:08:29.117991
SECRETARIA,UNIDAD DE GESTION EDUCATIVA LOCAL UGEL CAJAMARCA,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,064.19",07/03/2025,20/03/2025,f70e0090-7b80-4c7b-b4f4-ad133f36c3e1,2025-03-09 02:08:29.117991
RESPONSABLE DE INFORMÁTICA,UNIDAD DE GESTION EDUCATIVA LOCAL UGEL CAJAMARCA,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,664.19",07/03/2025,20/03/2025,a89f8b1a-0deb-4f82-82cc-2c133e00d888,2025-03-09 02:08:29.117991
"ESPECIALISTA DE LA OFICINA DE ATENCIÓN AL USUARIO, COMUNICACIONES Y RELACIONES PÚBLICAS",UNIDAD DE GESTION EDUCATIVA LOCAL UGEL CAJAMARCA,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,464.19",07/03/2025,20/03/2025,ae8ac761-e878-423c-a89d-4315b6ec0597,2025-03-09 02:08:29.117991
ESPECIALISTA EN PROCESOS ADMINISTRATIVOS DISCIPLINARIOS.,UNIDAD DE GESTION EDUCATIVA LOCAL UGEL CAJAMARCA,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,464.19",07/03/2025,20/03/2025,55ffa5cd-1d05-4ab6-a00c-8e99307c2ce5,2025-03-09 02:08:29.117991
CONDUCTOR DE SUBGERENCIA DE INFRAESTRUCTURA Y DESARROLLO TERRITORIAL,MUNICIPALIDAD DISTRITAL DE CORTEGANA,CAJAMARCA - CORTEGANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-0001,1,"S/. 1,500.00",07/03/2025,20/03/2025,70f69aec-3ef4-419b-9edf-7de33dfe6bc0,2025-03-09 02:08:29.117991
AUXILIAR ASISTENCIAL,HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,276-01,1,"S/. 2,697.00",07/03/2025,20/03/2025,533c2234-9f91-4b84-a4ca-5b792362fbac,2025-03-09 02:08:29.117991
AUXILIAR EN ENFERMERIA,HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,276-01,1,"S/. 2,697.00",07/03/2025,20/03/2025,50f431ab-ee59-4292-ac4c-139df10b9dd8,2025-03-09 02:08:29.117991
ENFERMERA/O,HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,276-01,2,"S/. 5,300.00",07/03/2025,20/03/2025,9bac02ca-5800-445a-9a5e-89260d3e1a59,2025-03-09 02:08:29.117991
ENFERMERA/O,HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,276-01,1,"S/. 4,983.00",07/03/2025,20/03/2025,8fbbd1b0-bd14-4c79-b482-02b241d3a96e,2025-03-09 02:08:29.117991
ENFERMERA/O,HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,276-01,2,"S/. 5,300.00",07/03/2025,20/03/2025,e7693902-7128-4f87-8ad6-30ab1eddc4a3,2025-03-09 02:08:29.117991
SECRETARIA/O,HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,276-01,1,"S/. 2,172.00",07/03/2025,20/03/2025,1ebe9235-88c6-47c8-9c2d-c147f4fd897f,2025-03-09 02:08:29.117991
TECNICO ADMINISTRATIVO I,HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,276-01,1,"S/. 2,172.00",07/03/2025,20/03/2025,46d31913-8e7d-4c6e-a851-b1d3a8bb0ec6,2025-03-09 02:08:29.117991
TECNICO EN FARMACIA I,HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,276-01,2,"S/. 2,755.00",07/03/2025,20/03/2025,8f6a5ccd-b09d-4bff-8d38-5de291f7f483,2025-03-09 02:08:29.117991
TÉCNICO EN TRANSPORTE I,HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,276-01,1,"S/. 2,172.00",07/03/2025,20/03/2025,ebf0a93d-170f-4e22-8a82-288bd4c83246,2025-03-09 02:08:29.117991
ASISTENTE ADMINISTRATIVO,UNIDAD DE GESTION EDUCATIVA LOCAL CHOTA,CAJAMARCA - CHOTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 1,765.00",07/03/2025,20/03/2025,e05c4cf4-4bcf-4c52-9110-899f5a868720,2025-03-09 02:08:29.117991
ESPECIALISTA EN INFORMÁTICA I,UNIDAD DE GESTION EDUCATIVA LOCAL CHOTA,CAJAMARCA - CHOTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 2,550.00",07/03/2025,20/03/2025,6309596e-d284-4214-8f54-f1c46a9d3f5d,2025-03-09 02:08:29.117991
ESPECIALISTA EN PLANILLAS,UNIDAD DE GESTION EDUCATIVA LOCAL CHOTA,CAJAMARCA - CHOTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 3,000.00",07/03/2025,20/03/2025,5e09f22c-7af8-4128-b881-d6f0f954969c,2025-03-09 02:08:29.117991
ASISTENTE DE ATM - I,MUNICIPALIDAD DISTRITAL DE CORTEGANA,CAJAMARCA - CORTEGANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-0001,1,"S/. 1,600.00",07/03/2025,20/03/2025,dd166327-1258-454c-8135-9cfe5e868bb8,2025-03-09 02:08:29.117991
ASISTENTE DE GERENCIA,MUNICIPALIDAD DISTRITAL DE CORTEGANA,CAJAMARCA - CORTEGANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-0001,1,"S/. 1,500.00",07/03/2025,20/03/2025,0e95a24f-4908-4a53-abbd-b38e9a287c28,2025-03-09 02:08:29.117991
ASISTENTE DE LA UNIDAD LOCAL DE EMPADRONAMIENTO (ULE),MUNICIPALIDAD DISTRITAL DE CORTEGANA,CAJAMARCA - CORTEGANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-0001,1,"S/. 1,300.00",07/03/2025,20/03/2025,b5a41615-78ff-4f6e-8c67-da6f47e80299,2025-03-09 02:08:29.117991
ASISTENTE DE SUBGERENCIA DE DESARROLLO SOCIAL,MUNICIPALIDAD DISTRITAL DE CORTEGANA,CAJAMARCA - CORTEGANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-0001,1,"S/. 1,500.00",07/03/2025,20/03/2025,290fd5d8-d0a2-45a2-b508-7423eb68e6d9,2025-03-09 02:08:29.117991
RESPONSABLE DE LA UNIDAD DE ALMACEN,MUNICIPALIDAD DISTRITAL DE CORTEGANA,CAJAMARCA - CORTEGANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-0001,1,"S/. 2,500.00",07/03/2025,20/03/2025,ab223441-620e-4317-b6d9-570db68cfef6,2025-03-09 02:08:29.117991
"RESPONSABLE DE LA UNIDAD DE CATASTRO, DESARROLLO URBANO Y RURAL",MUNICIPALIDAD DISTRITAL DE CORTEGANA,CAJAMARCA - CORTEGANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-0001,1,"S/. 3,000.00",07/03/2025,20/03/2025,1a2b2762-7cf4-43e9-bca6-622920d0a792,2025-03-09 02:08:29.117991
RESPONSABLE DE LA UNIDAD DE COMERCIALIZACION Y MERCADOS.,MUNICIPALIDAD DISTRITAL DE CORTEGANA,CAJAMARCA - CORTEGANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-0001,1,"S/. 2,000.00",07/03/2025,20/03/2025,1148df72-9db4-4d7d-80c2-a1c718e488cc,2025-03-09 02:08:29.117991
RESPONSABLE DE LA UNIDAD DE DEFENSA CIVIL,MUNICIPALIDAD DISTRITAL DE CORTEGANA,CAJAMARCA - CORTEGANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-0001,1,"S/. 2,000.00",07/03/2025,20/03/2025,44a7900c-f20b-4717-8503-664a37c6a417,2025-03-09 02:08:29.117991
"RESPONSABLE DE LA UNIDAD DE LA DEFENSORIA MUNICIPAL DE LA NIÑA, NIÑO Y ADOLESCENTE – DEMUNA",MUNICIPALIDAD DISTRITAL DE CORTEGANA,CAJAMARCA - CORTEGANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-0001,1,"S/. 2,000.00",07/03/2025,20/03/2025,e37a2322-4dd4-405f-b4b4-f81329035ccf,2025-03-09 02:08:29.117991
ASISTENTE JUDICIAL,PODER JUDICIAL,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 2,572.00",07/03/2025,20/03/2025,94a1b1b6-f7b4-4d53-8446-12cc4cb0764e,2025-03-09 02:08:29.117991
RESPONSABLE DE LA UNIDAD CENTRO INTEGRAL DE ATENCIÓN AL ADULTO MAYOR,MUNICIPALIDAD DISTRITAL DE CORTEGANA,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-0001,1,"S/. 1,700.00",07/03/2025,20/03/2025,a1d4755e-5fc2-4899-98c9-ab9221b9e7dd,2025-03-09 02:08:29.117991
SUBGERENTE DE INFRAESTRUCTURA Y DESARROLLO TERRITORIAL,MUNICIPALIDAD DISTRITAL DE CORTEGANA,CAJAMARCA - CORTEGANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-0001,1,"S/. 5,000.00",07/03/2025,20/03/2025,0bd121d4-85fc-4a25-ac0c-c220333140a9,2025-03-09 02:08:29.117991
RESPONSABLE DEL PROGRAMA DE VASO DE LECHE- PVL,MUNICIPALIDAD DISTRITAL DE CORTEGANA,CAJAMARCA - CORTEGANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-0001,1,"S/. 2,000.00",07/03/2025,20/03/2025,8504c8b6-29a9-4183-a2fe-26bb2fd55cba,2025-03-09 02:08:29.117991
